run_num,project_name,epoch,step_idx,timestamp_s,step_ms,forward_ms,backward_ms,optimizer_ms,loss,batch_num_graphs,batch_num_nodes,batch_num_edges
1,PNA,1,1,1775704851.7702136,331.774504,125.652555,197.884241,4.038518,0.794482409954071,2048,28363,58768
1,PNA,1,2,1775704852.1095376,333.414442,123.494398,198.744575,6.062182,0.7952806949615479,2048,28216,58356
1,PNA,1,3,1775704852.5850134,337.517121,126.582681,200.747159,3.743153,0.8112448453903198,2048,28621,59356
1,PNA,1,4,1775704852.9185703,333.110646,124.851811,199.60797,3.714713,0.7988754510879517,2048,28491,58966
1,PNA,1,5,1775704853.2060432,282.292952,104.246344,169.986712,3.710362,0.7834954261779785,1808,24950,51554
1,PNA,2,6,1775704854.4570084,331.708743,125.198428,198.41319,4.17862,0.8203475475311279,2048,28390,58788
1,PNA,2,7,1775704854.787274,329.756031,122.678574,198.377109,3.827824,0.8025810122489929,2048,28123,58140
1,PNA,2,8,1775704855.1326132,334.916618,125.37398,200.419344,3.689642,0.7900842428207397,2048,28575,59230
1,PNA,2,9,1775704855.4634602,330.38803,123.939196,197.662577,3.696742,0.7883793711662292,2048,28346,58694
1,PNA,2,10,1775704855.7578413,289.241758,108.13016,173.063054,3.727613,0.7815238833427429,1808,25207,52148
1,PNA,3,11,1775704856.8042715,333.984282,126.418817,199.337456,4.20803,0.7909327745437622,2048,28484,59026
1,PNA,3,12,1775704857.1474192,337.334738,125.150036,200.78186,5.993371,0.8063654899597168,2048,28529,59090
1,PNA,3,13,1775704857.5651336,330.484612,123.910556,198.223307,3.693162,0.7988536953926086,2048,28329,58610
1,PNA,3,14,1775704857.896263,330.686646,123.361967,198.493671,3.796804,0.787666916847229,2048,28260,58424
1,PNA,3,15,1775704858.188193,286.820087,107.465898,171.303934,3.688592,0.8011673092842102,1808,25039,51850
1,PNA,4,16,1775704859.2327266,334.752784,126.615391,200.093638,3.995627,0.7795240879058838,2048,28539,58994
1,PNA,4,17,1775704859.5718243,333.141277,124.25062,198.305247,5.428522,0.7965409755706787,2048,28357,58860
1,PNA,4,18,1775704860.0210345,330.235319,124.298773,197.642586,3.799414,0.7948594093322754,2048,28393,58706
1,PNA,4,19,1775704860.3546562,333.190028,124.654398,198.694355,3.56709,0.8229221105575562,2048,28450,58930
1,PNA,4,20,1775704860.6405802,280.913539,103.967439,169.179897,3.495729,0.7895578742027283,1808,24902,51510
1,PNA,5,21,1775704861.8604286,331.162554,124.457095,198.686835,4.100159,0.7785311937332153,2048,28204,58446
1,PNA,5,22,1775704862.1981564,331.899747,123.873894,198.796486,4.200931,0.790499210357666,2048,28352,58574
1,PNA,5,23,1775704862.5428371,333.777359,125.233777,200.062398,3.740933,0.7996637225151062,2048,28515,59060
1,PNA,5,24,1775704862.8767753,333.482612,124.707729,199.980876,3.762084,0.8169071674346924,2048,28512,59094
1,PNA,5,25,1775704863.1690488,287.135762,107.5368,171.571798,3.724492,0.7986316680908203,1808,25058,51826
1,PNA,6,26,1775704864.501094,331.120993,125.033304,197.972303,3.988967,0.8076822757720947,2048,28287,58482
1,PNA,6,27,1775704864.8403032,333.363352,125.070365,199.894954,3.739854,0.7874113321304321,2048,28511,58968
1,PNA,6,28,1775704865.1843648,334.029413,124.681989,198.634514,5.737237,0.7862735986709595,2048,28496,59084
1,PNA,6,29,1775704865.517781,332.783721,124.321363,197.492814,3.843954,0.7946564555168152,2048,28374,58776
1,PNA,6,30,1775704865.8055081,282.220631,104.530629,169.945741,3.58667,0.8092454075813293,1808,24973,51690
1,PNA,7,31,1775704867.0530849,336.328331,126.985937,199.307964,4.018557,0.7858279943466187,2048,28498,59012
1,PNA,7,32,1775704867.3837304,330.101476,123.785324,198.050134,3.57486,0.7894012928009033,2048,28303,58590
1,PNA,7,33,1775704867.7201676,331.356387,124.669588,198.600763,3.54611,0.7924544811248779,2048,28486,58942
1,PNA,7,34,1775704868.055604,330.33393,123.936686,198.216777,3.655001,0.8040747046470642,2048,28355,58602
1,PNA,7,35,1775704868.3465502,285.865362,107.368937,170.823125,3.553309,0.8138400912284851,1808,24999,51854
1,PNA,8,36,1775704869.5935888,332.230451,125.517743,198.660774,4.044668,0.8063255548477173,2048,28430,58836
1,PNA,8,37,1775704869.9269328,332.796432,124.379404,199.866614,3.696333,0.7759301662445068,2048,28359,58790
1,PNA,8,38,1775704870.2633314,331.205314,123.920036,198.461091,4.093709,0.7826662659645081,2048,28347,58620
1,PNA,8,39,1775704870.5991373,330.582774,124.145359,198.077034,3.690493,0.8048434853553772,2048,28374,58670
1,PNA,8,40,1775704870.8928916,288.574417,107.865616,172.502264,3.683672,0.815864086151123,1808,25131,52084
1,PNA,9,41,1775704872.1454759,331.757104,125.31562,198.196996,4.127689,0.8089879155158997,2048,28359,58660
1,PNA,9,42,1775704872.4781907,332.12102,124.547166,198.591433,3.892806,0.793194055557251,2048,28379,58822
1,PNA,9,43,1775704872.81919,330.527453,123.855215,197.928671,3.691432,0.7874714732170105,2048,28284,58540
1,PNA,9,44,1775704873.1517851,332.147041,124.610598,198.656713,3.721373,0.7852338552474976,2048,28470,58918
1,PNA,9,45,1775704873.445659,288.71807,108.021529,172.725937,3.685072,0.8098387122154236,1808,25149,52060
1,PNA,10,46,1775704874.6817253,331.862206,125.620044,197.941242,4.219831,0.7887689471244812,2048,28376,58704
1,PNA,10,47,1775704875.020963,333.208438,124.955944,199.877074,3.56551,0.7925100922584534,2048,28473,58900
1,PNA,10,48,1775704875.3554614,329.323573,123.624961,197.582535,3.617201,0.7913666367530823,2048,28258,58558
1,PNA,10,49,1775704875.693556,331.924667,124.649448,199.236454,3.605511,0.8048539161682129,2048,28483,59008
1,PNA,10,50,1775704875.985043,286.335669,107.505229,171.127031,3.57291,0.8066696524620056,1808,25051,51830
1,PNA,11,51,1775704877.2150774,337.171905,127.13097,201.217807,4.669658,0.7853220701217651,2048,28651,59340
1,PNA,11,52,1775704877.5526257,331.173585,124.006758,198.384089,3.849135,0.7994135618209839,2048,28289,58614
1,PNA,11,53,1775704877.896835,333.816369,124.556747,198.350068,5.751327,0.8052716851234436,2048,28423,58828
1,PNA,11,54,1775704878.2321742,334.758614,124.200511,199.150392,3.808474,0.7932279109954834,2048,28290,58458
1,PNA,11,55,1775704878.522847,285.535806,107.230384,170.261915,3.714513,0.7999733686447144,1808,24988,51760
1,PNA,12,56,1775704879.7540102,332.664079,126.016861,198.685974,3.976907,0.8145046830177307,2048,28456,58936
1,PNA,12,57,1775704880.0917423,331.842975,124.574827,198.576873,3.887325,0.8172385692596436,2048,28419,58772
1,PNA,12,58,1775704880.4336655,331.850356,124.628227,198.687864,3.786824,0.7890791893005371,2048,28435,58866
1,PNA,12,59,1775704880.765522,331.436558,123.901215,198.678474,3.727663,0.7774394750595093,2048,28322,58740
1,PNA,12,60,1775704881.0565178,285.809411,107.266285,170.53066,3.318185,0.7827717065811157,1808,25009,51686
1,PNA,13,61,1775704882.3983305,332.574948,125.95639,198.695344,3.921676,0.8059555888175964,2048,28446,58922
1,PNA,13,62,1775704882.7341602,330.003564,123.232595,198.393209,3.730542,0.8065876364707947,2048,28193,58368
1,PNA,13,63,1775704883.0798497,335.544337,125.068665,200.138209,5.405051,0.780592679977417,2048,28550,59140
1,PNA,13,64,1775704883.4136333,333.196418,124.650108,197.580055,3.560969,0.7760911583900452,2048,28386,58646
1,PNA,13,65,1775704883.7054553,286.548813,107.52656,171.217842,3.683923,0.8154860138893127,1808,25066,51924
1,PNA,14,66,1775704884.9466498,332.655699,125.461172,198.655393,4.441475,0.7860709428787231,2048,28341,58674
1,PNA,14,67,1775704885.2855165,332.758491,124.871432,199.050901,3.857955,0.800790548324585,2048,28436,58898
1,PNA,14,68,1775704885.6275764,336.411632,125.184727,200.346442,5.680897,0.7986652851104736,2048,28546,59074
1,PNA,14,69,1775704885.9669716,332.330474,124.421264,197.865411,3.704232,0.7975345849990845,2048,28350,58702
1,PNA,14,70,1775704886.254924,282.78567,104.345066,170.370917,3.739263,0.7996491193771362,1808,24968,51652
1,PNA,15,71,1775704887.484498,334.795285,126.294235,200.22026,4.263512,0.7970638871192932,2048,28513,59030
1,PNA,15,72,1775704887.8223884,331.697063,124.352184,198.45374,3.867145,0.8043436408042908,2048,28343,58670
1,PNA,15,73,1775704888.1593983,331.370708,124.391514,198.105974,4.036448,0.7861285209655762,2048,28383,58714
1,PNA,15,74,1775704888.4961076,331.214255,124.498115,198.137815,3.837534,0.789179265499115,2048,28393,58820
1,PNA,15,75,1775704888.787859,286.615014,107.334317,171.090469,3.679312,0.8066931962966919,1808,25009,51766
1,PNA,16,76,1775704890.1340587,334.398419,126.033382,198.610183,4.016008,0.7905870676040649,2048,28311,58606
1,PNA,16,77,1775704890.46906,329.72706,123.917906,197.725309,3.59822,0.7926198244094849,2048,28339,58700
1,PNA,16,78,1775704890.8112679,333.040205,124.960203,199.893535,3.675882,0.8062060475349426,2048,28533,59132
1,PNA,16,79,1775704891.1422346,330.563404,124.305092,197.81588,3.589071,0.8026272058486938,2048,28425,58776
1,PNA,16,80,1775704891.433322,285.960613,107.439499,170.843885,3.54161,0.7892040014266968,1808,25033,51786
1,PNA,17,81,1775704892.7487872,331.236595,125.409331,197.871101,3.986836,0.7691817283630371,2048,28351,58684
1,PNA,17,82,1775704893.0838168,329.70891,124.044837,197.511854,3.697772,0.7960550785064697,2048,28400,58776
1,PNA,17,83,1775704893.4262393,333.337591,125.224778,200.052888,3.55711,0.8043018579483032,2048,28563,59178
1,PNA,17,84,1775704893.7567813,330.122897,123.658021,197.783999,3.58746,0.8011385202407837,2048,28294,58614
1,PNA,17,85,1775704894.0481627,286.379461,107.363247,170.894936,3.811644,0.8132836222648621,1808,25033,51748
1,PNA,18,86,1775704895.3101459,336.987172,127.1589,199.799622,3.925136,0.7837984561920166,2048,28491,59068
1,PNA,18,87,1775704895.640785,330.120137,123.889115,198.073314,3.599611,0.8088278770446777,2048,28330,58670
1,PNA,18,88,1775704895.9793634,329.370924,123.701683,197.573445,3.209774,0.8007084131240845,2048,28273,58538
1,PNA,18,89,1775704896.3105006,330.680266,124.14884,197.972632,3.620422,0.793375551700592,2048,28448,58912
1,PNA,18,90,1775704896.6025674,286.907889,107.652582,171.374855,3.53675,0.7950189709663391,1808,25099,51812
1,PNA,19,91,1775704897.8437722,334.424599,126.118673,200.359492,3.969927,0.8058484792709351,2048,28536,59124
1,PNA,19,92,1775704898.1803646,331.279166,124.638768,198.406119,3.742972,0.7781761884689331,2048,28478,58960
1,PNA,19,93,1775704898.5147834,329.219071,123.641262,197.456463,3.5984,0.7959117889404297,2048,28266,58474
1,PNA,19,94,1775704898.8498375,329.869562,123.224275,198.171765,3.743493,0.7763713002204895,2048,28230,58432
1,PNA,19,95,1775704899.1429083,288.017698,107.896826,172.26619,3.52939,0.8293626308441162,1808,25131,52010
1,PNA,20,96,1775704900.3643346,331.088703,125.066694,198.278457,3.828915,0.8031777143478394,2048,28313,58596
1,PNA,20,97,1775704900.7001002,330.383781,124.270251,197.945971,3.684582,0.7842651009559631,2048,28398,58860
1,PNA,20,98,1775704901.0347023,329.343284,123.56031,197.654226,3.645092,0.7982020378112793,2048,28269,58532
1,PNA,20,99,1775704901.3724294,332.541907,124.910433,199.533578,3.60119,0.8042963743209839,2048,28515,59036
1,PNA,20,100,1775704901.6652021,287.554469,107.787554,172.087447,3.553059,0.7911836504936218,1808,25146,51976
1,PNA,21,101,1775704903.006849,332.530007,125.553933,198.736375,4.15102,0.7995026111602783,2048,28427,58812
1,PNA,21,102,1775704903.34435,331.575411,124.342843,198.526791,3.947917,0.8014216423034668,2048,28389,58752
1,PNA,21,103,1775704903.687049,332.16397,124.023968,198.591373,3.706682,0.7874140739440918,2048,28329,58650
1,PNA,21,104,1775704904.0210521,333.551695,124.975183,199.702091,3.411128,0.7828397750854492,2048,28493,59070
1,PNA,21,105,1775704904.3119435,285.677249,107.289876,170.387427,3.706843,0.8123719692230225,1808,25003,51716
1,PNA,22,106,1775704905.538652,332.645139,125.651325,198.555572,4.325833,0.7916252017021179,2048,28393,58744
1,PNA,22,107,1775704905.8784835,333.786348,124.840241,199.03383,3.849634,0.7805833220481873,2048,28430,58858
1,PNA,22,108,1775704906.219499,335.275203,124.944923,199.04849,6.014841,0.8113269805908203,2048,28492,58946
1,PNA,22,109,1775704906.561704,334.744684,125.389731,198.856707,3.683112,0.808051586151123,2048,28468,58984
1,PNA,22,110,1775704906.8484335,281.422158,103.863958,169.273129,3.733473,0.789193868637085,1808,24858,51468
1,PNA,23,111,1775704908.0587058,333.149348,126.083812,198.909628,4.203771,0.7684066295623779,2048,28429,58862
1,PNA,23,112,1775704908.3967214,331.789604,123.765403,199.157822,3.859465,0.7778105735778809,2048,28229,58426
