run_num,project_name,metric,n,mean,q0.001,q0.01,q0.1,q0.25,q0.5,q0.75,q0.9,q0.99,q0.999
1,PNA,step_ms,90,612.7528457555557,281.330415,281.63901,285.608404,287.007606,774.841226,776.652285,778.87119,781.856469,782.501699
1,PNA,forward_ms,90,227.6251935111111,103.631159,103.641109,107.034363,107.544161,287.512374,288.144924,289.223021,289.75486,290.288178
1,PNA,backward_ms,90,375.59341705555556,169.175212,169.647259,170.568854,171.547629,477.15045,478.202447,479.03972,481.57497,481.658303
1,PNA,optimizer_ms,90,4.1104462999999996,3.639218,3.75202,4.015004,4.045735,4.075594,4.114986,4.178196,5.120641,5.159422
1,PNA,loss,90,0.7974773519568973,0.7671056389808655,0.7733598947525024,0.7853585481643677,0.7896373271942139,0.7974405884742737,0.8046746850013733,0.8125852346420288,0.8245863318443298,0.8296518325805664
