run_num,project_name,epoch,step_idx,timestamp_s,step_ms,forward_ms,backward_ms,optimizer_ms,loss,batch_num_graphs,batch_num_nodes,batch_num_edges
1,PNA,7,20,1775704982.4989269,777.361334,288.098229,477.596389,4.016547,0.7984132766723633,4096,56841,117544
1,PNA,7,21,1775704982.7894347,285.26642,107.164864,170.441939,3.538249,0.8139455318450928,1808,24999,51854
1,PNA,8,22,1775704984.8373797,778.245799,289.192398,477.757232,4.11665,0.7912778854370117,4096,56789,117626
1,PNA,8,23,1775704985.6182554,775.563024,287.708793,476.277886,3.887706,0.7939109802246094,4096,56721,117290
1,PNA,8,24,1775704985.9103599,286.92278,107.639972,171.475407,3.659211,0.8160176277160645,1808,25131,52084
1,PNA,9,25,1775704987.9342332,777.141351,288.996474,477.259933,4.11564,0.8012466430664062,4096,56738,117482
1,PNA,9,26,1775704988.715916,776.366988,287.896676,476.983839,3.915997,0.7865217924118042,4096,56754,117458
1,PNA,9,27,1775704989.007642,286.534893,107.738243,171.03932,3.59176,0.8100372552871704,1808,25149,52060
1,PNA,10,28,1775704991.0248873,778.902331,289.253549,478.26274,4.193181,0.7908065915107727,4096,56849,117604
1,PNA,10,29,1775704991.8070126,776.779914,287.872515,477.09978,4.033818,0.7982879877090454,4096,56741,117566
1,PNA,10,30,1775704992.0983913,285.960814,107.452159,170.764234,3.581511,0.8069038987159729,1808,25051,51830
1,PNA,11,31,1775704994.1247704,780.62292,290.168634,479.585332,4.074899,0.7925587892532349,4096,56940,117954
1,PNA,11,32,1775704994.9020762,776.721083,287.631421,476.843116,4.325983,0.7994323968887329,4096,56713,117286
1,PNA,11,33,1775704995.193419,285.829471,107.256096,170.52131,3.794444,0.8002197742462158,1808,24988,51760
1,PNA,12,34,1775704997.3052902,779.127484,289.422691,478.722888,4.109569,0.8160796165466309,4096,56875,117708
1,PNA,12,35,1775704998.0876698,777.016709,287.984998,477.403985,3.990107,0.7834820747375488,4096,56757,117606
1,PNA,12,36,1775704998.3778834,284.908525,107.083462,170.044372,3.641462,0.7829549312591553,1808,25009,51686
1,PNA,13,37,1775705000.5453653,775.618445,288.16048,476.51471,4.147919,0.8065242171287537,4096,56639,117290
1,PNA,13,38,1775705001.3303068,779.588051,289.189388,478.790948,3.930846,0.7785572409629822,4096,56936,117786
1,PNA,13,39,1775705001.621326,285.73891,107.493819,170.55844,3.578941,0.8156530261039734,1808,25066,51924
1,PNA,14,40,1775705003.640242,778.619856,288.832472,478.395993,4.195821,0.7936462163925171,4096,56777,117572
1,PNA,14,41,1775705004.4243176,778.808639,288.842691,478.3271,3.882335,0.7983487844467163,4096,56896,117776
1,PNA,14,42,1775705004.7127235,283.150426,104.199674,170.909036,3.709362,0.7998856902122498,1808,24968,51652
1,PNA,15,43,1775705006.694918,778.765358,289.218058,478.509824,4.156101,0.8009410500526428,4096,56856,117700
1,PNA,15,44,1775705007.4723501,776.868636,287.932627,477.12765,4.006457,0.7878860831260681,4096,56776,117534
1,PNA,15,45,1775705007.7626567,285.059798,107.256655,170.080972,3.565301,0.8069711327552795,1808,25009,51766
1,PNA,16,46,1775705009.754639,776.598801,288.397914,477.012479,4.099069,0.7918412685394287,4096,56650,117306
1,PNA,16,47,1775705010.5421722,782.213426,289.690975,480.879734,3.969467,0.8046746850013733,4096,56958,117908
1,PNA,16,48,1775705010.8339112,286.447881,107.352327,170.812405,3.807194,0.7894682288169861,1808,25033,51786
1,PNA,17,49,1775705012.914693,783.171232,290.017112,477.463516,4.395404,0.782857358455658,4096,56751,117460
1,PNA,17,50,1775705013.6983979,778.376501,288.77084,478.052986,3.932286,0.8029772043228149,4096,56857,117792
1,PNA,17,51,1775705013.9886608,285.073519,107.246675,170.104613,3.60267,0.8135899901390076,1808,25033,51748
1,PNA,18,52,1775705016.0345562,779.448779,289.843639,478.26178,4.204771,0.796585202217102,4096,56821,117738
1,PNA,18,53,1775705016.8162632,776.354457,287.784144,476.712154,4.18562,0.7973223328590393,4096,56721,117450
1,PNA,18,54,1775705017.1084456,286.685305,107.641501,171.318893,3.58355,0.7952346801757812,1808,25099,51812
1,PNA,19,55,1775705019.1105998,784.340571,291.238122,481.478983,4.16265,0.7922887802124023,4096,57014,118084
1,PNA,19,56,1775705019.8886757,772.734736,286.213068,474.551147,4.360163,0.7863997220993042,4096,56496,116906
1,PNA,19,57,1775705020.181266,287.043571,107.930137,171.449895,3.5762,0.8296518325805664,1808,25131,52010
1,PNA,20,58,1775705022.188848,776.655513,288.333703,477.124301,4.15294,0.7939727902412415,4096,56711,117456
1,PNA,20,59,1775705022.9660678,776.645692,287.755554,477.08339,3.935106,0.8015604019165039,4096,56784,117568
1,PNA,20,60,1775705023.2576036,286.304848,107.648242,170.813465,3.662342,0.791438102722168,1808,25146,51976
1,PNA,21,61,1775705025.429219,779.009542,289.468962,477.887114,4.560376,0.8007758259773254,4096,56816,117564
1,PNA,21,62,1775705026.2126744,777.948214,288.449386,477.783972,3.935277,0.7853924632072449,4096,56822,117720
1,PNA,21,63,1775705026.5031462,285.233041,107.113393,170.417988,3.565171,0.8126109838485718,1808,25003,51716
1,PNA,22,64,1775705028.5094538,779.385558,289.723917,478.354871,4.18813,0.7863599061965942,4096,56823,117602
1,PNA,22,65,1775705029.2951024,780.365495,289.34158,479.507911,3.910046,0.8099915385246277,4096,56960,117930
1,PNA,22,66,1775705029.5816731,281.304065,103.772527,169.468372,3.714483,0.7895024418830872,1808,24858,51468
1,PNA,23,67,1775705031.5780313,776.588382,288.449655,476.870867,4.12943,0.7733598947525024,4096,56658,117288
1,PNA,23,68,1775705032.3588896,775.500043,287.445718,476.44367,4.009797,0.8125852346420288,4096,56641,117252
1,PNA,23,69,1775705032.653946,289.832188,108.502876,173.291577,3.722803,0.8130474090576172,1808,25342,52460
1,PNA,24,70,1775705034.7656374,778.473444,289.157927,478.23697,4.14563,0.8062784671783447,4096,56836,117656
1,PNA,24,71,1775705035.547151,776.098003,287.707003,476.857836,3.928256,0.7999352216720581,4096,56768,117446
1,PNA,24,72,1775705035.8380098,285.545546,107.379007,170.310167,3.665752,0.7671056389808655,1808,25037,51898
1,PNA,25,73,1775705037.857596,779.45332,290.201675,477.62396,4.131209,0.7886556386947632,4096,56781,117462
1,PNA,25,74,1775705038.6384795,775.459403,287.52648,476.360229,3.56003,0.8013306260108948,4096,56689,117480
1,PNA,25,75,1775705038.9308634,287.149103,107.785575,171.619499,3.58204,0.8038496375083923,1808,25171,52058
1,PNA,26,76,1775705040.9272308,776.988608,288.74703,476.647532,4.430824,0.7984053492546082,4096,56636,117150
1,PNA,26,77,1775705041.7122164,779.419528,289.242648,478.710267,3.898136,0.7974405884742737,4096,56889,117788
1,PNA,26,78,1775705042.004861,287.435178,107.719943,171.70227,3.710422,0.7905609011650085,1808,25116,52062
1,PNA,27,79,1775705044.002819,781.24857,290.442909,479.542732,4.069178,0.7864202857017517,4096,56899,117888
1,PNA,27,80,1775705044.785379,777.243043,288.050988,477.629919,3.986087,0.7944023609161377,4096,56802,117578
1,PNA,27,81,1775705045.0728507,282.271041,104.135033,170.140403,3.708873,0.8245863318443298,1808,24940,51534
1,PNA,28,82,1775705047.0919018,781.788399,290.334207,480.207923,4.109349,0.7990784645080566,4096,56924,117836
1,PNA,28,83,1775705047.873139,775.852409,287.486059,476.816246,3.928446,0.799056887626648,4096,56647,117286
1,PNA,28,84,1775705048.1648705,286.468532,107.55909,170.868767,3.785064,0.7853585481643677,1808,25070,51878
1,PNA,29,85,1775705050.2581594,777.731061,288.878892,477.617658,4.393475,0.7977097034454346,4096,56781,117436
1,PNA,29,86,1775705051.0384336,779.604173,289.397371,478.420972,3.899916,0.7972019910812378,4096,56876,117772
1,PNA,29,87,1775705051.3289204,284.978567,107.015231,170.252606,3.57798,0.7926586270332336,1808,24984,51792
1,PNA,30,88,1775705053.3300157,779.747424,289.90592,478.26578,4.260791,0.7926899194717407,4096,56837,117710
1,PNA,30,89,1775705054.1122057,776.835255,288.024018,477.248292,3.923326,0.7956651449203491,4096,56781,117542
1,PNA,30,90,1775705054.4029016,285.498035,107.236385,170.50566,3.225484,0.8075112700462341,1808,25023,51748
