run_num,project_name,epoch,step_idx,timestamp_s,step_ms,forward_ms,backward_ms,optimizer_ms,loss,batch_num_graphs,batch_num_nodes,batch_num_edges
1,PNA,7,21,1775700222.198896,285.696405,107.068953,170.678945,4.084555,0.8139455318450928,1808,24999,51854
1,PNA,8,22,1775700224.079966,774.884007,287.86634,477.431245,4.013913,0.7912778854370117,4096,56789,117626
1,PNA,8,23,1775700225.8122945,776.231169,287.512374,477.881743,4.136596,0.7939109802246094,4096,56721,117290
1,PNA,8,24,1775700226.538791,287.362861,107.47152,171.877104,4.099265,0.8160176277160645,1808,25131,52084
1,PNA,9,25,1775700228.407753,774.53265,287.578695,477.355743,4.047855,0.8012466430664062,4096,56738,117482
1,PNA,9,26,1775700230.2823951,775.644389,287.500584,477.233002,4.248638,0.7865217924118042,4096,56754,117458
1,PNA,9,27,1775700231.0081756,287.184778,107.560981,171.56957,4.073695,0.8100372552871704,1808,25149,52060
1,PNA,10,28,1775700232.916832,775.851592,288.136093,478.146097,4.000533,0.7908065915107727,4096,56849,117604
1,PNA,10,29,1775700234.6434772,775.554228,287.492884,477.15482,4.105435,0.7982879877090454,4096,56741,117566
1,PNA,10,30,1775700235.3614576,286.287864,107.151335,171.152242,4.101745,0.8069038987159729,1808,25051,51830
1,PNA,11,31,1775700237.240133,778.87119,289.669289,479.536318,4.159476,0.7925587892532349,4096,56940,117954
1,PNA,11,32,1775700239.1541135,774.573173,287.166478,476.588122,4.178196,0.7994323968887329,4096,56713,117286
1,PNA,11,33,1775700239.8790019,285.530982,107.007423,170.577693,4.074064,0.8002197742462158,1808,24988,51760
1,PNA,12,34,1775700241.7727315,776.279049,288.134874,478.452611,4.008023,0.8160796165466309,4096,56875,117708
1,PNA,12,35,1775700243.5030959,776.652285,287.775578,477.76439,4.253737,0.7834820747375488,4096,56757,117606
1,PNA,12,36,1775700244.2188482,285.164107,107.002743,170.166407,4.133355,0.7829549312591553,1808,25009,51686
1,PNA,13,37,1775700246.1128407,773.312172,287.26863,476.435259,3.999723,0.8065242171287537,4096,56639,117290
1,PNA,13,38,1775700248.006402,778.81655,289.14041,478.916869,4.068315,0.7785572409629822,4096,56936,117786
1,PNA,13,39,1775700248.7220426,286.324405,107.264506,171.022611,4.163106,0.8156530261039734,1808,25066,51924
1,PNA,14,40,1775700250.594252,774.973998,287.717437,477.646929,4.014564,0.7936462163925171,4096,56777,117572
1,PNA,14,41,1775700252.3429656,777.586729,288.638122,478.256478,4.043773,0.7983487844467163,4096,56896,117776
1,PNA,14,42,1775700253.0663674,282.378592,103.986874,170.418401,4.069365,0.7998856902122498,1808,24968,51652
1,PNA,15,43,1775700254.926551,776.082227,287.847719,478.615074,4.052975,0.8009410500526428,4096,56856,117700
1,PNA,15,44,1775700256.8078594,777.02993,287.583205,477.628198,5.120641,0.7878860831260681,4096,56776,117534
1,PNA,15,45,1775700257.5262394,285.830297,107.120454,170.698715,4.079665,0.8069711327552795,1808,25009,51766
1,PNA,16,46,1775700259.3951445,773.274101,287.26914,476.399529,4.039244,0.7918412685394287,4096,56650,117306
1,PNA,16,47,1775700261.1376746,779.730813,289.437734,479.358346,4.247468,0.8046746850013733,4096,56958,117908
1,PNA,16,48,1775700261.8694623,285.99682,107.273197,170.638134,4.094795,0.7894682288169861,1808,25033,51786
1,PNA,17,49,1775700263.7638981,774.695424,287.767168,477.209842,4.124135,0.782857358455658,4096,56751,117460
1,PNA,17,50,1775700265.6710052,777.983077,288.678973,478.670525,4.075635,0.8029772043228149,4096,56857,117792
1,PNA,17,51,1775700266.398758,285.473361,107.170585,170.382591,4.069734,0.8135899901390076,1808,25033,51748
1,PNA,18,52,1775700268.2927458,776.824738,288.891726,478.212427,4.039364,0.796585202217102,4096,56821,117738
1,PNA,18,53,1775700270.0127661,775.721639,287.799538,477.15045,4.108145,0.7973223328590393,4096,56721,117450
1,PNA,18,54,1775700270.7366471,287.007606,107.397109,171.547629,4.160406,0.7952346801757812,1808,25099,51812
1,PNA,19,55,1775700272.6210427,780.900832,289.557456,481.57497,4.015004,0.7922887802124023,4096,57014,118084
1,PNA,19,56,1775700274.4836497,772.084002,286.296165,475.040067,4.060395,0.7863997220993042,4096,56496,116906
1,PNA,19,57,1775700275.2155406,287.619065,107.544161,171.813493,4.39361,0.8296518325805664,1808,25131,52010
1,PNA,20,58,1775700277.1084003,774.052964,287.618455,476.857356,4.004064,0.7939727902412415,4096,56711,117456
1,PNA,20,59,1775700278.8425045,776.048205,287.629766,477.564976,4.051144,0.8015604019165039,4096,56784,117568
1,PNA,20,60,1775700279.5667124,286.781092,107.582562,171.238834,4.073865,0.791438102722168,1808,25146,51976
1,PNA,21,61,1775700281.4338496,775.67351,288.185595,477.899682,4.038244,0.8007758259773254,4096,56816,117564
1,PNA,21,62,1775700283.3102033,777.235883,288.307426,478.219177,4.086625,0.7853924632072449,4096,56822,117720
1,PNA,21,63,1775700284.0393608,285.875148,107.034363,170.839527,4.096045,0.8126109838485718,1808,25003,51716
1,PNA,22,64,1775700285.923646,775.635048,288.002132,478.005994,4.008993,0.7863599061965942,4096,56823,117602
1,PNA,22,65,1775700287.6756103,779.312396,289.366273,479.196133,4.077254,0.8099914789199829,4096,56960,117930
1,PNA,22,66,1775700288.3871882,281.875684,103.641109,169.175212,5.159422,0.7895024418830872,1808,24858,51468
1,PNA,23,67,1775700290.251948,773.428964,287.530724,476.336388,4.022454,0.7733598947525024,4096,56658,117288
1,PNA,23,68,1775700292.11072,774.38957,287.364871,476.292147,4.079405,0.8125852346420288,4096,56641,117252
1,PNA,23,69,1775700292.8379498,290.032944,108.597977,173.46634,4.114986,0.8130474090576172,1808,25342,52460
1,PNA,24,70,1775700294.7201657,775.735721,288.114984,477.913112,4.026164,0.8062784671783447,4096,56836,117656
1,PNA,24,71,1775700296.4725165,775.667119,287.525564,477.325073,4.104376,0.7999352812767029,4096,56768,117446
1,PNA,24,72,1775700297.1833198,285.933479,107.277557,170.613064,4.097125,0.7671056389808655,1808,25037,51898
1,PNA,25,73,1775700299.0870078,775.259904,287.9173,477.74192,4.040305,0.7886556386947632,4096,56781,117462
1,PNA,25,74,1775700300.9313557,775.249462,287.432842,477.010629,3.639218,0.8013306260108948,4096,56689,117480
1,PNA,25,75,1775700301.6540473,288.110843,107.794995,172.23106,4.142326,0.8038496375083923,1808,25171,52058
1,PNA,26,76,1775700303.5120907,772.673982,286.900964,476.210126,4.036424,0.7984053492546082,4096,56636,117150
1,PNA,26,77,1775700305.249941,779.085043,288.992207,479.057831,4.356429,0.7974405884742737,4096,56889,117788
1,PNA,26,78,1775700305.956626,288.015921,107.958628,171.989706,4.075594,0.7905609011650085,1808,25116,52062
1,PNA,27,79,1775700307.8661594,777.561509,288.939367,479.03972,4.072205,0.7864202857017517,4096,56899,117888
1,PNA,27,80,1775700309.7230203,776.524474,288.006212,477.797241,4.054025,0.7944023609161377,4096,56802,117578
1,PNA,27,81,1775700310.4348292,282.116448,104.010415,170.102526,4.109506,0.8245863318443298,1808,24940,51534
1,PNA,28,82,1775700312.314182,777.874044,289.321333,478.942639,4.042514,0.7990785241127014,4096,56924,117836
1,PNA,28,83,1775700314.045341,774.841226,287.359011,476.741784,4.081795,0.799056887626648,4096,56647,117286
1,PNA,28,84,1775700314.740033,286.288024,107.578842,170.770347,4.087515,0.7853585481643677,1808,25070,51878
1,PNA,29,85,1775700316.6065974,775.109621,287.950741,477.522977,4.059315,0.7977097034454346,4096,56781,117436
1,PNA,29,86,1775700318.49482,778.820749,289.230321,478.762796,4.062915,0.7972019910812378,4096,56876,117772
1,PNA,29,87,1775700319.2017334,285.608404,106.982092,170.568854,4.105876,0.7926586270332336,1808,24984,51792
1,PNA,30,88,1775700321.0704374,776.492052,288.355777,478.39581,4.021024,0.7926899194717407,4096,56837,117710
1,PNA,30,89,1775700322.7696228,777.201293,288.165334,477.635368,4.589543,0.7956650853157043,4096,56781,117542
1,PNA,30,90,1775700323.4921987,286.082811,107.422009,170.744446,3.75202,0.8075112700462341,1808,25023,51748
