run_num,project_name,epoch,step_idx,timestamp_s,step_ms,forward_ms,backward_ms,optimizer_ms,loss
1,PNA,7,132,1775695244.6114485,111.071419,47.888845,55.824249,4.322744,0.8006497025489807
1,PNA,7,133,1775695244.848858,110.909548,47.875494,56.338719,3.721854,0.7812008857727051
1,PNA,7,134,1775695245.0880668,111.308654,47.797654,56.937609,3.715003,0.803064227104187
1,PNA,7,135,1775695245.3256986,111.506338,48.099618,56.708745,3.688403,0.7947615385055542
1,PNA,7,136,1775695245.5614715,110.947319,48.001477,55.899692,4.297363,0.8335742950439453
1,PNA,7,137,1775695245.7977676,110.994279,47.832564,56.061754,4.298053,0.8079268336296082
1,PNA,7,138,1775695246.0336678,111.375606,47.945396,56.236808,4.319914,0.8345156908035278
1,PNA,7,139,1775695246.270842,111.042679,47.839974,56.863317,3.713133,0.8052895069122314
1,PNA,7,140,1775695246.4524333,111.209552,47.825584,57.211544,3.701543,0.7978178858757019
1,PNA,8,141,1775695246.6894941,109.981742,48.115638,56.882739,3.843866,0.8162463307380676
1,PNA,8,142,1775695246.9246602,110.658213,47.824874,56.555992,3.656722,0.7960261106491089
1,PNA,8,143,1775695247.1627855,111.083211,48.022707,56.681115,3.679872,0.8513598442077637
1,PNA,8,144,1775695247.4010851,110.617772,47.625181,56.041064,4.285213,0.7580139636993408
1,PNA,8,145,1775695247.637949,111.09848,47.951086,56.634703,3.698993,0.7947813272476196
1,PNA,8,146,1775695247.8748229,111.706572,47.895165,57.106213,3.717313,0.7827287912368774
1,PNA,8,147,1775695248.1121442,112.089227,48.101399,57.512198,3.708833,0.7502957582473755
1,PNA,8,148,1775695248.3493516,110.783756,47.742812,56.597114,3.700983,0.7722241878509521
1,PNA,8,149,1775695248.7203174,111.494618,48.082318,56.240596,4.315653,0.7719448804855347
1,PNA,8,150,1775695248.9558659,111.241474,48.002137,56.716705,3.692572,0.781444251537323
1,PNA,8,151,1775695249.192224,111.549089,48.095888,56.94726,3.707953,0.773561418056488
1,PNA,8,152,1775695249.4288957,111.09678,48.031197,56.609713,3.709333,0.7998368740081787
1,PNA,8,153,1775695249.665801,110.914728,47.898355,56.529572,3.467239,0.7994242906570435
1,PNA,8,154,1775695249.902297,110.831225,48.15205,56.203576,3.708653,0.8029561042785645
1,PNA,8,155,1775695250.1382103,110.46664,47.57101,56.385289,3.703483,0.7764744758605957
1,PNA,8,156,1775695250.3759234,111.674841,48.15074,57.02819,3.696452,0.8370178937911987
1,PNA,8,157,1775695250.6117246,111.13083,47.946666,56.746945,3.694283,0.8443354368209839
1,PNA,8,158,1775695250.8483272,111.075601,48.040147,56.585854,3.700133,0.8256206512451172
1,PNA,8,159,1775695251.0850012,111.10186,47.950996,56.741395,3.682523,0.8184127807617188
1,PNA,8,160,1775695251.264113,111.335024,47.841484,57.491908,3.673883,0.7330980896949768
1,PNA,9,161,1775695251.4979088,109.24943,47.974836,56.446881,3.669083,0.7947424650192261
1,PNA,9,162,1775695251.7328846,110.342998,47.446148,56.368169,3.698912,0.7687197923660278
1,PNA,9,163,1775695251.9686105,109.998422,47.504828,56.191846,3.679682,0.845455527305603
1,PNA,9,164,1775695252.2049768,110.767136,47.743832,55.851542,4.298193,0.8233159780502319
1,PNA,9,165,1775695252.4420302,110.556061,47.945116,56.331409,3.701933,0.8244389295578003
1,PNA,9,166,1775695252.6782756,110.929178,47.963476,55.944142,4.307194,0.7432506680488586
1,PNA,9,167,1775695252.9157858,112.111879,48.170521,57.04427,3.966978,0.7836004495620728
1,PNA,9,168,1775695253.2835152,242.587779,179.930402,56.219417,3.689263,0.8180408477783203
1,PNA,9,169,1775695253.5197089,111.417087,48.1757,56.770367,3.682192,0.810741662979126
1,PNA,9,170,1775695253.7552812,110.716523,47.655681,56.329778,3.709863,0.7805686593055725
1,PNA,9,171,1775695253.9941163,114.164004,49.816148,57.888045,3.758994,0.7918988466262817
1,PNA,9,172,1775695254.230509,111.429286,48.15424,56.727615,3.721463,0.7628549933433533
1,PNA,9,173,1775695254.4643846,111.251373,47.983497,56.755106,3.743254,0.7967095375061035
1,PNA,9,174,1775695254.698274,110.661263,47.965786,56.36367,3.705633,0.74932861328125
1,PNA,9,175,1775695254.936092,110.806405,47.828314,56.503672,3.726493,0.8051782250404358
1,PNA,9,176,1775695255.1739173,110.990299,48.053168,56.492771,3.700423,0.7859119772911072
1,PNA,9,177,1775695255.4121904,111.351776,47.992558,57.02919,3.731144,0.829255223274231
1,PNA,9,178,1775695255.6485832,111.305454,48.089718,56.740076,3.718773,0.798031210899353
1,PNA,9,179,1775695255.8859012,111.03949,47.948645,56.648714,3.704373,0.7938440442085266
1,PNA,9,180,1775695256.0668647,111.387236,47.924846,57.413587,3.706713,0.8182690739631653
1,PNA,10,181,1775695256.301718,109.045335,47.912585,56.272838,3.48281,0.7697502374649048
1,PNA,10,182,1775695256.5360868,109.941521,47.561839,56.096446,3.690882,0.7689846754074097
1,PNA,10,183,1775695256.7716782,111.183862,47.934076,56.027863,4.324563,0.8092019557952881
1,PNA,10,184,1775695257.0064914,110.679943,47.950556,55.755298,4.289693,0.802066445350647
1,PNA,10,185,1775695257.2430694,111.321305,48.052438,56.232758,4.333383,0.7194570899009705
1,PNA,10,186,1775695257.6136787,111.322014,47.824214,56.175416,4.327104,0.8402068614959717
1,PNA,10,187,1775695257.8521366,112.633217,48.088108,57.444648,4.327304,0.8109124898910522
1,PNA,10,188,1775695258.089472,111.130251,47.959116,56.097845,4.344954,0.7972034215927124
1,PNA,10,189,1775695258.3267412,111.089191,47.790494,56.221806,4.357784,0.7459577322006226
1,PNA,10,190,1775695258.5631409,111.029039,47.860905,56.713435,3.712323,0.7842825055122375
1,PNA,10,191,1775695258.7991862,111.319374,48.060777,56.776276,3.714193,0.8343963623046875
1,PNA,10,192,1775695259.0356207,111.513709,48.022707,56.816148,3.703123,0.7980716228485107
1,PNA,10,193,1775695259.2722678,111.409396,48.089968,56.252277,4.324264,0.8000774383544922
1,PNA,10,194,1775695259.510251,111.112991,47.704171,56.356439,4.320855,0.7873777151107788
1,PNA,10,195,1775695259.7525284,113.509761,49.668125,57.01705,3.768254,0.8191055059432983
1,PNA,10,196,1775695259.9894629,111.510708,48.14567,56.655634,3.738584,0.8081777095794678
1,PNA,10,197,1775695260.2256699,111.03189,47.860575,56.542613,3.703823,0.8091215491294861
1,PNA,10,198,1775695260.4626987,111.538698,48.155309,56.806606,3.729584,0.7555214166641235
1,PNA,10,199,1775695260.69912,111.512218,47.957826,56.258358,4.345664,0.8408148288726807
1,PNA,10,200,1775695260.8777516,111.403046,47.886955,57.437998,3.700373,0.8258029818534851
1,PNA,11,201,1775695261.1103945,110.455679,47.750253,57.840194,3.706563,0.7681633234024048
1,PNA,11,202,1775695261.3440566,109.996332,47.591429,55.886131,3.675833,0.7939610481262207
1,PNA,11,203,1775695261.5764587,111.471287,48.087689,56.836398,3.731883,0.7604202032089233
1,PNA,11,204,1775695261.8120463,112.087547,47.914596,57.750412,3.745134,0.8158167004585266
1,PNA,11,205,1775695262.2077055,111.639059,48.15568,56.704174,3.707883,0.7499961853027344
1,PNA,11,206,1775695262.4424558,111.551739,48.149549,56.906968,3.719344,0.8199880123138428
1,PNA,11,207,1775695262.6771538,110.643853,47.783253,56.450201,3.693883,0.8266658782958984
1,PNA,11,208,1775695262.9144843,113.781466,47.771853,59.260179,3.967717,0.7961540818214417
1,PNA,11,209,1775695263.1497612,111.525288,48.268632,56.779907,3.723063,0.7986518740653992
1,PNA,11,210,1775695263.3861895,111.749372,47.790383,56.863998,4.346244,0.8201403617858887
1,PNA,11,211,1775695263.6210697,110.522391,47.765993,56.307378,3.719854,0.784386396408081
1,PNA,11,212,1775695263.8554938,110.906258,47.790653,56.016224,4.319404,0.8145649433135986
1,PNA,11,213,1775695264.0900111,111.370045,47.703962,57.118702,3.734213,0.7778493762016296
1,PNA,11,214,1775695264.3231206,110.793186,47.933316,56.378839,3.716964,0.7925677299499512
1,PNA,11,215,1775695264.5586996,111.399126,47.847505,57.062461,3.730664,0.8150181770324707
1,PNA,11,216,1775695264.793181,111.66159,48.174149,56.821276,3.693223,0.7836266756057739
1,PNA,11,217,1775695265.0297303,111.159402,48.089258,56.571343,3.734273,0.8066074848175049
1,PNA,11,218,1775695265.2686617,112.519085,48.095018,57.218054,4.425065,0.8168275356292725
1,PNA,11,219,1775695265.5053973,110.499931,47.814654,56.207386,3.730294,0.8188921809196472
1,PNA,11,220,1775695265.6866686,111.675551,47.914895,57.421447,3.713814,0.711955189704895
1,PNA,12,221,1775695265.9207516,109.509353,47.925175,56.757346,3.684583,0.8115787506103516
1,PNA,12,222,1775695266.3091743,110.584763,47.758143,56.487302,3.689252,0.8005324006080627
1,PNA,12,223,1775695266.5447044,110.601882,47.816974,56.45129,3.675473,0.7779569625854492
1,PNA,12,224,1775695266.780495,111.916045,47.906905,57.587501,3.707843,0.8635938763618469
1,PNA,12,225,1775695267.016828,112.485394,47.950556,58.099688,3.737054,0.7896637916564941
1,PNA,12,226,1775695267.2520833,110.884536,47.873745,55.85562,4.290673,0.8470550775527954
1,PNA,12,227,1775695267.4876196,110.749975,47.823234,56.491122,3.690233,0.7787684202194214
1,PNA,12,228,1775695267.7232554,110.466589,47.872274,56.121234,3.706213,0.8497887253761292
1,PNA,12,229,1775695267.9589481,111.180403,48.092699,56.674164,3.685154,0.821964681148529
1,PNA,12,230,1775695268.1947308,110.982448,47.918145,55.991873,4.312073,0.7709754705429077
1,PNA,12,231,1775695268.4302275,110.727744,47.778983,56.491551,3.728014,0.7488811016082764
1,PNA,12,232,1775695268.664174,111.353656,48.027527,56.591183,3.709673,0.8098843097686768
1,PNA,12,233,1775695268.8995411,111.290654,48.054298,56.771106,3.711383,0.7658258676528931
1,PNA,12,234,1775695269.135868,110.932778,47.952396,56.511782,3.700523,0.7505446672439575
1,PNA,12,235,1775695269.3730733,111.435097,47.852625,57.124132,3.721733,0.7809183597564697
1,PNA,12,236,1775695269.6084595,110.937158,47.724742,56.736405,3.704353,0.8088169693946838
1,PNA,12,237,1775695269.844884,110.849567,47.912315,56.498562,3.697952,0.7604811191558838
1,PNA,12,238,1775695270.0820346,111.13247,47.939996,56.456161,3.744584,0.8017572164535522
1,PNA,12,239,1775695270.3200746,112.307662,47.811714,58.047948,3.697513,0.7750895023345947
1,PNA,12,240,1775695270.5005696,111.58923,47.928966,57.52127,3.708243,0.7978740930557251
1,PNA,13,241,1775695270.8717651,109.535023,47.909665,56.506752,3.867186,0.7977671027183533
1,PNA,13,242,1775695271.112195,112.036637,47.654191,57.829764,3.711714,0.8020768165588379
1,PNA,13,243,1775695271.348948,111.025139,47.965046,56.686524,3.706143,0.7807035446166992
1,PNA,13,244,1775695271.5876496,110.761795,47.715952,56.46199,3.722293,0.8388644456863403
1,PNA,13,245,1775695271.8269033,110.954709,47.819255,56.821337,3.684153,0.8497580289840698
1,PNA,13,246,1775695272.0637305,110.632003,47.814474,56.314278,3.700663,0.8269968032836914
1,PNA,13,247,1775695272.3056452,114.603171,50.802345,57.130813,3.831605,0.7984590530395508
1,PNA,13,248,1775695272.541684,111.199732,48.080238,56.641204,3.732493,0.7464661002159119
1,PNA,13,249,1775695272.7768726,111.03658,48.004907,56.548663,3.708984,0.7358404397964478
1,PNA,13,250,1775695273.0146604,111.166631,47.862534,56.567063,3.722343,0.8111546635627747
1,PNA,13,251,1775695273.2415235,111.349124,47.998696,56.914528,3.720423,0.7709445953369141
1,PNA,13,252,1775695273.4762917,110.899078,48.086168,56.289118,3.739985,0.8015167117118835
1,PNA,13,253,1775695273.7106788,110.896277,48.093208,56.343459,3.712873,0.7486824989318848
1,PNA,13,254,1775695273.9469926,111.10519,47.919486,56.714215,3.723823,0.7918956279754639
1,PNA,13,255,1775695274.1819887,110.800816,47.876665,56.461281,3.711723,0.8001283407211304
1,PNA,13,256,1775695274.4162786,110.924387,47.818624,55.707558,4.346274,0.7591583132743835
1,PNA,13,257,1775695274.651847,110.852356,47.746013,56.603143,3.735184,0.8283708095550537
1,PNA,13,258,1775695275.0430496,264.96146,201.612951,56.881647,3.701983,0.8019775152206421
1,PNA,13,259,1775695275.2839756,118.627989,54.775262,56.871987,3.733484,0.822563648223877
1,PNA,13,260,1775695275.4627063,111.350345,47.861495,57.312545,3.720183,0.7986123561859131
1,PNA,14,261,1775695275.6945124,109.394852,48.007397,56.537872,3.684013,0.7629290819168091
1,PNA,14,262,1775695275.9261796,110.021563,47.254914,56.416941,3.686622,0.8446758985519409
1,PNA,14,263,1775695276.1619017,111.194142,47.894556,56.873268,3.711813,0.7589672803878784
1,PNA,14,264,1775695276.3980956,111.08914,47.813284,56.826527,3.714333,0.7739823460578918
1,PNA,14,265,1775695276.6324544,110.700014,47.923365,56.37456,3.705163,0.8354307413101196
1,PNA,14,266,1775695276.8687615,110.810826,47.826844,56.560592,3.709873,0.7907008528709412
1,PNA,14,267,1775695277.106529,111.294985,47.705812,56.862888,3.713584,0.7761801481246948
1,PNA,14,268,1775695277.3414006,111.195662,47.709202,56.736646,3.733223,0.7974065542221069
1,PNA,14,269,1775695277.5804925,111.034479,48.20937,56.478441,3.733454,0.7955218553543091
1,PNA,14,270,1775695277.8165283,111.084921,47.912815,56.741467,3.693023,0.7802561521530151
1,PNA,14,271,1775695278.0544593,110.678103,47.876235,56.331129,3.719933,0.8214303851127625
1,PNA,14,272,1775695278.2928202,111.005629,47.756442,56.759886,3.735334,0.7938240766525269
1,PNA,14,273,1775695278.5295324,111.270714,48.008787,56.548923,3.724293,0.786597728729248
1,PNA,14,274,1775695278.7655845,111.008559,47.896305,56.648064,3.714813,0.7606078386306763
1,PNA,14,275,1775695279.003541,110.944779,47.740444,56.751745,3.712133,0.7856023907661438
1,PNA,14,276,1775695279.24125,111.05902,47.960146,56.675275,3.701263,0.852878212928772
1,PNA,14,277,1775695279.6129391,111.290615,48.060168,56.598674,3.765484,0.8044172525405884
1,PNA,14,278,1775695279.8498294,111.164431,48.113028,56.550703,3.738773,0.8326656818389893
1,PNA,14,279,1775695280.0868087,110.827247,47.923336,56.429691,3.706113,0.81334388256073
1,PNA,14,280,1775695280.2670195,111.559639,47.848044,57.438418,3.720703,0.6964649558067322
1,PNA,15,281,1775695280.502004,109.35201,48.117749,56.370579,3.684413,0.7751855850219727
1,PNA,15,282,1775695280.7354794,110.205826,47.338176,55.805149,4.400564,0.821473240852356
1,PNA,15,283,1775695280.970987,111.396336,48.132199,56.92069,3.695743,0.7928128838539124
1,PNA,15,284,1775695281.2075422,110.379988,47.6113,56.43639,3.695983,0.7950499057769775
1,PNA,15,285,1775695281.4440894,111.235153,48.012157,56.743156,3.748784,0.7875483632087708
1,PNA,15,286,1775695281.6799657,110.718114,47.803673,56.435101,3.737303,0.7662290334701538
1,PNA,15,287,1775695281.9162018,112.281701,47.927276,57.923265,3.715723,0.7999775409698486
1,PNA,15,288,1775695282.1503983,110.976179,47.989906,56.511693,3.725343,0.8599088191986084
1,PNA,15,289,1775695282.3887162,116.205627,48.166799,61.392534,3.799915,0.8114516735076904
1,PNA,15,290,1775695282.6232674,111.057721,47.912025,56.670665,3.739714,0.7561739683151245
1,PNA,15,291,1775695282.858281,111.564439,48.008318,57.107481,3.704583,0.7984710931777954
