run_num,project_name,epoch,step_idx,timestamp_s,step_ms,forward_ms,backward_ms,optimizer_ms,loss,batch_num_graphs,batch_num_nodes,batch_num_edges
1,PNA,5,97,1775704693.5074825,92.366146,49.306855,38.160569,2.937819,0.7660967707633972,512,7030,14510
1,PNA,5,98,1775704693.605708,91.932448,48.772186,38.176039,2.967179,0.8035291433334351,512,7039,14588
1,PNA,5,99,1775704693.7029617,92.185282,48.721215,38.593536,3.00268,0.7911275029182434,512,7225,14960
1,PNA,5,100,1775704693.7971756,89.292723,48.508742,36.350819,2.913058,0.8590748906135559,272,3764,7768
1,PNA,6,101,1775704694.1757476,111.19662,61.812634,43.835803,4.059048,0.7638407349586487,512,7135,14734
1,PNA,6,102,1775704694.528622,109.207067,64.498599,39.334177,3.051272,0.8063643574714661,512,7108,14758
1,PNA,6,103,1775704694.6523888,110.652211,61.282755,42.208537,3.777823,0.8131927251815796,512,7067,14582
1,PNA,6,104,1775704694.75786,103.837708,54.580564,42.4927,3.772504,0.8436819911003113,512,6977,14408
1,PNA,6,105,1775704694.8793063,109.542053,60.100115,42.45462,3.6048,0.8197084665298462,512,7113,14716
1,PNA,6,106,1775704694.9821777,100.757196,54.986459,39.041083,3.776964,0.7925596237182617,512,7130,14758
1,PNA,6,107,1775704695.1013708,113.051422,61.838585,44.20347,3.63732,0.7607944011688232,512,7103,14702
1,PNA,6,108,1775704695.2073836,100.611284,54.894268,38.742078,3.762303,0.7736344933509827,512,7165,14792
1,PNA,6,109,1775704695.3249555,111.697719,62.20569,42.526982,3.451338,0.7343253493309021,512,7105,14726
1,PNA,6,110,1775704695.4315975,100.756256,54.851778,38.960232,3.735993,0.8361794948577881,512,7138,14798
1,PNA,6,111,1775704695.5498474,112.154606,62.054158,43.033851,3.698361,0.7989658117294312,512,7113,14764
1,PNA,6,112,1775704695.6570618,100.722015,54.876488,38.870501,3.761673,0.772786021232605,512,7140,14796
1,PNA,6,113,1775704695.7744482,111.270542,62.134269,42.146006,3.657391,0.8123842477798462,512,7037,14588
1,PNA,6,114,1775704695.8802598,100.633664,54.550393,39.117774,3.752513,0.7880252599716187,512,7192,14886
1,PNA,6,115,1775704695.9973297,111.406624,62.74566,42.165676,3.685321,0.7825376987457275,512,7089,14654
1,PNA,6,116,1775704696.1024358,99.838201,54.645905,38.533464,3.602701,0.7926293611526489,512,7056,14648
1,PNA,6,117,1775704696.2014782,94.013663,48.863517,38.783249,3.612181,0.8206070065498352,512,7004,14468
1,PNA,6,118,1775704696.3018672,95.093201,50.157419,38.587606,3.60888,0.7753342986106873,512,7077,14664
1,PNA,6,119,1775704696.4028573,95.223673,49.662621,39.134734,3.671212,0.8255901336669922,512,7055,14594
1,PNA,6,120,1775704696.502162,94.130915,49.507658,38.661287,3.59833,0.8155442476272583,272,3837,7964
1,PNA,7,121,1775704697.1525302,120.016018,61.145983,52.986737,4.396413,0.8293493986129761,512,7128,14754
1,PNA,7,122,1775704697.2689748,110.144143,54.272198,49.147102,3.801834,0.7378353476524353,512,7166,14816
1,PNA,7,123,1775704697.3879242,108.462175,58.650371,42.639964,3.824974,0.7717710733413696,512,7090,14714
1,PNA,7,124,1775704697.4976165,101.987926,55.284495,38.942851,3.773114,0.8008359670639038,512,7114,14728
1,PNA,7,125,1775704697.6150172,110.785934,61.57714,42.212247,3.657221,0.8162544965744019,512,7148,14788
1,PNA,7,126,1775704697.7204378,100.206757,54.599084,38.616486,3.766703,0.7728407382965088,512,6986,14448
1,PNA,7,127,1775704697.8375707,111.231441,62.502315,42.196956,3.656532,0.7611824870109558,512,6993,14512
1,PNA,7,128,1775704697.943491,100.812216,54.769196,39.039243,3.792163,0.8037469387054443,512,7176,14842
1,PNA,7,129,1775704698.0625389,113.266785,63.083195,43.07722,3.708973,0.8019163012504578,512,7104,14698
1,PNA,7,130,1775704698.1685648,100.928079,55.048211,38.89406,3.771823,0.7548568248748779,512,7060,14628
1,PNA,7,131,1775704698.2868094,112.222237,61.815714,43.371485,3.707532,0.8086870908737183,512,7174,14872
1,PNA,7,132,1775704698.3936453,100.590754,54.789867,38.756848,3.791373,0.8006497621536255,512,7148,14744
1,PNA,7,133,1775704698.5106053,111.18112,62.011407,42.185626,3.646431,0.7812008857727051,512,7127,14688
1,PNA,7,134,1775704698.6168938,100.270768,54.32434,38.915151,3.791023,0.803064227104187,512,7095,14714
1,PNA,7,135,1775704698.735428,112.790087,63.460381,42.701274,3.666231,0.7947615385055542,512,7062,14598
1,PNA,7,136,1775704699.0590932,316.09793,269.368658,39.191795,3.626301,0.8335742950439453,512,7071,14602
1,PNA,7,137,1775704699.1598322,94.906658,49.989266,38.576456,3.59407,0.8079268336296082,512,7135,14816
1,PNA,7,138,1775704699.2602146,94.723425,49.56295,38.781729,3.62985,0.8345156908035278,512,7002,14498
1,PNA,7,139,1775704699.360347,95.240384,50.061608,38.839789,3.59824,0.8052895069122314,512,7114,14788
1,PNA,7,140,1775704699.4594612,93.982192,49.477028,38.415102,3.602211,0.7978178858757019,272,3748,7752
1,PNA,8,141,1775704699.8672762,102.2575,58.383717,39.145905,3.326115,0.8162463307380676,512,7122,14756
1,PNA,8,142,1775704699.9804275,104.393366,55.5966,42.186996,3.807404,0.7960261702537537,512,7045,14566
1,PNA,8,143,1775704700.0962079,110.073881,64.423378,39.089434,3.781403,0.8513598442077637,512,7153,14842
1,PNA,8,144,1775704700.21251,110.58605,60.520172,43.6205,3.664862,0.7580139636993408,512,7110,14672
1,PNA,8,145,1775704700.3251016,101.365216,54.736236,39.658073,3.779823,0.7947813272476196,512,7067,14678
1,PNA,8,146,1775704700.4374356,111.396173,62.13342,42.803036,3.62061,0.7827287912368774,512,7082,14658
1,PNA,8,147,1775704700.5440743,100.173356,54.554104,38.654546,3.775522,0.7502957582473755,512,7138,14792
1,PNA,8,148,1775704700.660896,111.17254,61.225224,43.04977,3.669712,0.7722241878509521,512,7072,14662
1,PNA,8,149,1775704700.767246,100.762405,54.833797,38.953643,3.766272,0.7719448804855347,512,7098,14676
1,PNA,8,150,1775704700.8835661,110.513188,60.451371,43.02941,3.636681,0.781444251537323,512,7030,14548
1,PNA,8,151,1775704700.9892793,100.681624,54.525871,39.128435,3.796653,0.773561418056488,512,7186,14876
1,PNA,8,152,1775704701.1065774,111.629158,62.204901,42.928118,3.687092,0.7998368740081787,512,7033,14520
1,PNA,8,153,1775704701.212249,100.624893,54.771306,38.835441,3.59776,0.7994242906570435,512,7142,14790
1,PNA,8,154,1775704701.3288019,110.983526,61.203274,42.864367,3.663421,0.8029561042785645,512,7065,14600
1,PNA,8,155,1775704701.4341645,100.323668,54.42453,38.878111,3.787173,0.7764744758605957,512,7184,14862
1,PNA,8,156,1775704701.551266,110.796704,61.280655,42.483691,3.679152,0.8370178937911987,512,6983,14418
1,PNA,8,157,1775704701.6519196,95.308805,50.095748,38.784629,3.664151,0.8443354368209839,512,7140,14834
1,PNA,8,158,1775704701.754334,96.520095,49.935215,40.187772,3.618771,0.8256206512451172,512,7086,14638
1,PNA,8,159,1775704701.8548594,95.407686,50.034657,39.003532,3.61291,0.8184127807617188,512,7080,14682
1,PNA,8,160,1775704701.9540966,94.317708,49.529179,38.78999,3.64548,0.7330980896949768,272,3825,7930
1,PNA,9,161,1775704702.3705328,136.145787,66.768067,63.773987,3.481668,0.7947424650192261,512,7096,14634
1,PNA,9,162,1775704702.4744549,98.690251,53.76234,39.574602,3.123052,0.7687197923660278,512,7098,14712
1,PNA,9,163,1775704702.5813172,100.39765,51.640434,42.156626,3.672931,0.845455527305603,512,7088,14686
1,PNA,9,164,1775704702.6891422,101.64539,51.781696,42.512711,4.632027,0.8233159780502319,512,7077,14628
1,PNA,9,165,1775704702.7936816,99.297681,50.548786,42.370499,3.686332,0.8244389295578003,512,7196,14940
1,PNA,9,166,1775704702.8995523,100.828667,51.900778,42.503761,3.675072,0.7432506084442139,512,7177,14892
1,PNA,9,167,1775704703.0070536,101.125572,55.60952,38.473113,3.795134,0.7836004495620728,512,6950,14390
1,PNA,9,168,1775704703.1234233,110.59281,61.397357,42.149596,3.676922,0.8180408477783203,512,7056,14600
1,PNA,9,169,1775704703.2353406,104.930636,55.911716,41.21784,3.807714,0.810741662979126,512,7042,14572
1,PNA,9,170,1775704703.3517342,109.839568,60.593184,42.175276,3.646741,0.7805686593055725,512,7149,14792
1,PNA,9,171,1775704703.4633799,105.399744,58.882795,39.253837,3.822323,0.7918988466262817,512,7068,14618
1,PNA,9,172,1775704703.5815232,110.650261,59.845441,42.813896,4.570427,0.7628549933433533,512,7025,14558
1,PNA,9,173,1775704703.690791,102.1839,55.310215,39.091383,3.783034,0.7967095375061035,512,7133,14794
1,PNA,9,174,1775704703.80852,112.039345,62.148689,42.716914,3.707052,0.74932861328125,512,7202,14966
1,PNA,9,175,1775704703.9134007,99.703588,54.041185,38.644936,3.805994,0.805178165435791,512,7072,14590
1,PNA,9,176,1775704704.0301664,110.742093,63.433141,40.836373,3.628591,0.7859119772911072,512,7063,14568
1,PNA,9,177,1775704704.132114,96.158829,50.852861,38.909431,3.642441,0.829255223274231,512,7122,14714
1,PNA,9,178,1775704704.2333252,96.288531,50.739959,39.080054,3.674712,0.798031210899353,512,7107,14690
1,PNA,9,179,1775704704.335624,96.21775,50.751169,38.84085,3.638751,0.7938440442085266,512,7090,14724
1,PNA,9,180,1775704704.4391441,97.009533,51.938549,38.735749,3.60865,0.8182690739631653,272,3830,7932
1,PNA,10,181,1775704704.8340564,121.3421,60.787187,54.822607,4.056279,0.7697502374649048,512,7113,14704
1,PNA,10,182,1775704704.9405425,105.844491,57.636104,39.072934,5.625864,0.7689846754074097,512,7075,14624
1,PNA,10,183,1775704705.0482638,101.04883,55.464688,38.916971,3.827444,0.8092019557952881,512,7142,14782
1,PNA,10,184,1775704705.166147,111.781481,62.17327,42.633043,3.659471,0.802066445350647,512,7046,14594
1,PNA,10,185,1775704705.2732897,101.63652,55.495358,39.165646,3.813754,0.7194570302963257,512,7189,14874
1,PNA,10,186,1775704705.3908873,112.039275,62.094339,42.97188,3.62729,0.8402068614959717,512,7074,14582
1,PNA,10,187,1775704705.4983304,101.275755,55.248094,38.977602,3.831415,0.8109124898910522,512,7157,14854
1,PNA,10,188,1775704705.615333,110.423707,60.652854,42.675385,3.670781,0.7972034215927124,512,7053,14590
1,PNA,10,189,1775704705.7207847,100.157376,54.37087,38.782869,3.805954,0.7459577322006226,512,7075,14650
1,PNA,10,190,1775704705.8390994,112.657825,62.883462,43.293034,3.66324,0.7842825055122375,512,7017,14596
1,PNA,10,191,1775704705.9465618,100.794396,54.626233,38.947682,3.833834,0.8343963623046875,512,7073,14650
1,PNA,10,192,1775704706.0644078,111.77449,61.692722,43.03547,3.674912,0.7980715036392212,512,7093,14662
1,PNA,10,193,1775704706.1731906,103.677694,55.338135,39.105515,5.99298,0.8000774383544922,512,7170,14820
1,PNA,10,194,1775704706.292304,112.614434,62.180331,43.342225,3.670141,0.7873777151107788,512,7120,14772
1,PNA,10,195,1775704706.3986077,101.220633,55.461018,38.750289,3.775392,0.8191055059432983,512,7138,14770
1,PNA,10,196,1775704706.5162263,111.2171,61.681642,42.525031,3.646861,0.8081777095794678,512,7055,14646
1,PNA,10,197,1775704706.6159708,94.43984,49.197903,38.87203,3.642671,0.8091216087341309,512,7115,14676
1,PNA,10,198,1775704706.7187595,96.84616,49.870324,40.558789,3.648171,0.7555214166641235,512,7085,14634
1,PNA,10,199,1775704706.8193536,95.05361,49.890235,38.741869,3.66259,0.8408148288726807,512,7059,14626
1,PNA,10,200,1775704706.9196212,94.237296,49.554919,38.385961,3.630631,0.8258029818534851,272,3792,7894
1,PNA,11,201,1775704707.3074346,115.777647,56.23276,54.066245,4.053948,0.7681633234024048,512,7114,14752
1,PNA,11,202,1775704707.43372,112.9656,61.450938,44.613536,3.668811,0.7939610481262207,512,7244,15032
1,PNA,11,203,1775704707.5434442,99.692678,50.711698,42.690913,3.639021,0.7604202032089233,512,7154,14770
1,PNA,11,204,1775704707.6476371,101.965156,48.685774,46.644271,3.829824,0.8158167004585266,512,7139,14786
1,PNA,11,205,1775704707.7679775,109.496272,60.029905,42.418679,3.682442,0.7499961853027344,512,7063,14630
1,PNA,11,206,1775704707.871382,101.395887,55.426298,39.061653,3.788674,0.8199880123138428,512,7107,14724
1,PNA,11,207,1775704707.9875693,109.891299,60.478752,42.365009,3.693942,0.8266658782958984,512,7072,14684
1,PNA,11,208,1775704708.093658,101.033761,55.268075,38.713157,3.811974,0.7961540818214417,512,7047,14576
1,PNA,11,209,1775704708.2094948,110.147043,60.519643,42.648633,3.649722,0.7986518740653992,512,7060,14570
1,PNA,11,210,1775704708.3161495,100.42659,54.463461,38.955772,3.774863,0.8201404213905334,512,7116,14722
1,PNA,11,211,1775704708.4323182,110.639581,61.623332,42.183205,3.682292,0.784386396408081,512,7148,14816
1,PNA,11,212,1775704708.5388467,101.108212,54.229398,39.534721,4.039268,0.8145649433135986,512,7099,14720
1,PNA,11,213,1775704708.6562014,110.773783,61.045952,42.619373,3.689002,0.7778493762016296,512,7116,14710
1,PNA,11,214,1775704708.7621274,100.668845,55.091912,38.532375,3.781743,0.7925677299499512,512,7029,14528
1,PNA,11,215,1775704708.8792644,111.468945,62.237992,42.748645,3.685582,0.8150181770324707,512,7111,14722
1,PNA,11,216,1775704708.988416,103.770736,57.026794,39.884166,3.658641,0.7836266756057739,512,7034,14498
1,PNA,11,217,1775704709.0893726,95.912554,50.634267,38.599636,3.691222,0.8066074848175049,512,7038,14566
1,PNA,11,218,1775704709.1900299,95.982625,50.726118,38.815539,3.667251,0.8168275356292725,512,7139,14806
1,PNA,11,219,1775704709.291154,95.795013,50.655768,38.731798,3.655011,0.8188921809196472,512,7089,14696
1,PNA,11,220,1775704709.3923342,95.492458,50.561657,38.89065,3.676312,0.711955189704895,272,3722,7692
1,PNA,12,221,1775704709.7930696,120.505136,62.461266,50.716188,5.824448,0.8115787506103516,512,7124,14766
1,PNA,12,222,1775704709.9024396,103.979599,55.026051,42.221556,3.784053,0.8005324006080627,512,7162,14838
1,PNA,12,223,1775704710.0292947,108.499805,62.930482,39.876906,3.090532,0.7779569625854492,512,7109,14704
1,PNA,12,224,1775704710.1388335,108.698908,61.785153,41.893861,3.00459,0.8635938763618469,512,7061,14628
1,PNA,12,225,1775704710.2424145,92.62634,49.219263,38.509244,3.00289,0.7896637916564941,512,7110,14716
1,PNA,12,226,1775704710.3347933,91.550291,48.312218,38.29077,3.01095,0.8470550775527954,512,7100,14720
1,PNA,12,227,1775704710.4329886,93.124738,50.120769,38.081847,3.02165,0.7787684202194214,512,7071,14568
1,PNA,12,228,1775704710.531221,93.049207,49.917715,38.168998,3.025661,0.8497887253761292,512,7138,14768
1,PNA,12,229,1775704710.6297176,93.337412,49.997876,38.464084,2.96507,0.821964681148529,512,7101,14660
1,PNA,12,230,1775704710.7285502,92.837033,49.536429,38.372143,3.00487,0.7709754705429077,512,7127,14776
1,PNA,12,231,1775704710.8257017,92.032221,48.951609,38.19745,2.98441,0.7488811016082764,512,7146,14832
1,PNA,12,232,1775704710.9236727,92.927175,49.791303,38.24677,2.98337,0.8098843097686768,512,7061,14598
1,PNA,12,233,1775704711.0223572,93.351711,50.046318,38.295861,2.947539,0.7658258676528931,512,7069,14620
1,PNA,12,234,1775704711.12032,92.997965,49.779793,38.29236,3.013131,0.7505446672439575,512,7065,14652
1,PNA,12,235,1775704711.2181315,92.905114,49.953476,38.125917,2.928459,0.7809183597564697,512,7048,14704
1,PNA,12,236,1775704711.316459,93.069097,49.896815,38.27393,2.98326,0.8088169693946838,512,7140,14764
1,PNA,12,237,1775704711.4144213,93.083937,49.783103,38.373312,2.99798,0.7604811191558838,512,7091,14686
1,PNA,12,238,1775704711.5125601,93.143978,49.818383,38.454564,2.9732,0.8017572164535522,512,7105,14668
1,PNA,12,239,1775704711.6116357,92.893225,49.755153,38.2773,2.98133,0.7750895023345947,512,7075,14634
1,PNA,12,240,1775704711.706467,89.789653,49.790253,35.603256,2.925859,0.7978740930557251,272,3738,7698
1,PNA,13,241,1775704712.138107,125.365297,65.947913,53.570166,4.292752,0.7977671027183533,512,7154,14812
1,PNA,13,242,1775704712.2506087,107.058272,57.94417,43.486338,3.237584,0.8020768165588379,512,7041,14506
1,PNA,13,243,1775704712.3827624,119.4781,74.505196,39.307648,3.084382,0.7807035446166992,512,7102,14738
1,PNA,13,244,1775704712.4924448,108.840401,64.927047,38.529935,3.017441,0.8388644456863403,512,7149,14866
1,PNA,13,245,1775704712.5970273,99.413043,54.628414,39.411829,3.078282,0.8497580289840698,512,7013,14478
1,PNA,13,246,1775704712.7136567,110.837515,66.210587,39.197145,3.073312,0.8269968032836914,512,7103,14698
1,PNA,13,247,1775704712.8333135,113.904065,67.576011,39.402909,4.320422,0.7984590530395508,512,7020,14590
1,PNA,13,248,1775704712.9491525,108.679088,63.093185,39.41082,3.522279,0.7464661598205566,512,7057,14602
