run_num,project_name,epoch,step_idx,timestamp_s,step_ms,forward_ms,backward_ms,optimizer_ms,loss,batch_num_graphs,batch_num_nodes,batch_num_edges
1,PNA,4,31,1775704760.53841,161.475181,65.10726,89.239473,4.71847,0.7736105918884277,1024,14261,29492
1,PNA,4,32,1775704760.7001038,155.780436,60.867918,88.234997,3.59247,0.7849577069282532,1024,14278,29502
1,PNA,4,33,1775704760.859163,149.049024,56.352512,86.320845,3.498669,0.7882823944091797,1024,14119,29244
1,PNA,4,34,1775704761.0105255,150.567029,56.78143,87.373772,3.441787,0.804283618927002,1024,14238,29616
1,PNA,4,35,1775704761.4066682,164.021234,69.834498,86.542569,3.418727,0.7820011377334595,1024,14151,29218
1,PNA,4,36,1775704761.557863,150.270264,56.609737,87.27604,3.427408,0.8074631094932556,1024,14242,29488
1,PNA,4,37,1775704761.7191584,151.334052,56.969084,87.91601,3.440788,0.8493237495422363,1024,14306,29648
1,PNA,4,38,1775704761.868368,148.80364,55.976196,86.234454,3.388707,0.7960803508758545,1024,14144,29282
1,PNA,4,39,1775704762.0253904,148.017157,55.835624,85.978998,3.369167,0.787436306476593,1024,14065,29088
1,PNA,4,40,1775704762.1398118,113.993727,47.85406,60.044704,3.269265,0.7918931245803833,784,10837,22422
1,PNA,5,41,1775704762.695648,154.681998,62.79834,85.676293,3.870705,0.7990976572036743,1024,13978,28880
1,PNA,5,42,1775704762.860534,158.790787,61.55129,88.125974,5.652955,0.7575303316116333,1024,14226,29566
1,PNA,5,43,1775704763.2126062,149.283188,56.597377,86.303504,3.457428,0.7966970205307007,1024,14108,29096
1,PNA,5,44,1775704763.3643467,150.882565,57.009033,87.400523,3.482219,0.7838364839553833,1024,14244,29478
1,PNA,5,45,1775704763.5261562,151.886761,58.049391,87.25963,3.61135,0.8174028396606445,1024,14217,29468
1,PNA,5,46,1775704763.680112,152.756566,57.996291,88.317547,3.498628,0.7813833951950073,1024,14298,29592
1,PNA,5,47,1775704763.841221,151.003987,56.970964,87.201148,3.861434,0.8296363353729248,1024,14210,29450
1,PNA,5,48,1775704763.9983132,156.62459,61.369537,88.676873,3.286755,0.8037038445472717,1024,14302,29644
1,PNA,5,49,1775704764.155624,148.421003,56.110379,86.129811,3.395937,0.7854052782058716,1024,14069,29098
1,PNA,5,50,1775704764.2712333,115.174137,47.929172,61.358017,3.162413,0.815185546875,784,10989,22728
1,PNA,6,51,1775704764.844965,156.081832,61.950136,87.984753,3.827294,0.7856857776641846,1024,14243,29492
1,PNA,6,52,1775704765.0102239,159.179803,62.811921,86.661951,6.099432,0.829007625579834,1024,14044,28990
1,PNA,6,53,1775704765.3659906,151.727699,57.561404,87.575545,3.637081,0.8066610097885132,1024,14243,29474
1,PNA,6,54,1775704765.5188568,151.997152,57.142235,87.751439,4.110108,0.767615795135498,1024,14268,29494
1,PNA,6,55,1775704765.679828,150.978915,57.047485,87.528804,3.301255,0.7857173681259155,1024,14243,29524
1,PNA,6,56,1775704765.8329842,151.941182,57.545543,87.86375,3.465568,0.7862979173660278,1024,14253,29560
1,PNA,6,57,1775704765.993717,150.790984,57.004714,87.376782,3.494029,0.8007091283798218,1024,14229,29474
1,PNA,6,58,1775704766.1482942,154.142878,58.59436,87.237199,3.718272,0.7880321145057678,1024,14145,29302
1,PNA,6,59,1775704766.3072116,150.06201,56.163479,86.878584,3.725152,0.798550009727478,1024,14081,29132
1,PNA,6,60,1775704766.4240158,116.377678,47.999773,61.230364,3.656192,0.8225032091140747,784,10892,22558
1,PNA,7,61,1775704766.9856255,156.212613,61.712013,88.353368,3.822834,0.7841012477874756,1024,14294,29570
1,PNA,7,62,1775704767.1517017,160.272451,63.136766,87.964922,5.664805,0.7868802547454834,1024,14204,29442
1,PNA,7,63,1775704767.494503,149.668014,56.74295,86.541638,3.443517,0.7951200008392334,1024,14134,29236
1,PNA,7,64,1775704767.6480246,152.655425,56.76032,87.472534,5.168757,0.7829934358596802,1024,14169,29354
1,PNA,7,65,1775704767.8080451,149.96966,56.81808,86.722512,3.544989,0.7789444923400879,1024,14164,29326
1,PNA,7,66,1775704767.961854,152.680634,58.077062,88.098393,3.498548,0.8052494525909424,1024,14322,29616
1,PNA,7,67,1775704768.122507,150.745992,57.022814,87.24829,3.447658,0.7926998138427734,1024,14222,29402
1,PNA,7,68,1775704768.2742565,151.321862,57.687165,86.672091,3.340276,0.814724326133728,1024,14133,29200
1,PNA,7,69,1775704768.432456,149.41477,56.387483,86.601209,3.496309,0.8217995762825012,1024,14137,29314
1,PNA,7,70,1775704768.547849,115.005635,48.132065,60.707476,3.274045,0.8028531670570374,784,10862,22540
1,PNA,8,71,1775704769.1296644,159.874975,66.190388,87.332071,3.962965,0.806594729423523,1024,14167,29322
1,PNA,8,72,1775704769.3034608,167.569314,67.207345,91.553432,5.264238,0.8053325414657593,1024,14263,29514
1,PNA,8,73,1775704769.7529116,150.921865,57.446601,86.602399,3.883966,0.7894507646560669,1024,14149,29336
1,PNA,8,74,1775704769.9047837,150.985776,57.042394,87.185659,3.543829,0.7616664171218872,1024,14210,29454
1,PNA,8,75,1775704770.058895,148.698388,56.148739,86.083521,3.515909,0.7773449420928955,1024,14128,29224
1,PNA,8,76,1775704770.216,151.21135,57.148726,87.658086,3.369786,0.7872006893157959,1024,14219,29396
1,PNA,8,77,1775704770.3713892,150.290285,56.7817,87.124108,3.464668,0.8017370700836182,1024,14207,29390
1,PNA,8,78,1775704770.5295455,149.596823,56.360653,86.570078,3.393296,0.8072315454483032,1024,14167,29280
1,PNA,8,79,1775704770.6868558,150.737452,56.701539,87.160748,3.332885,0.8355541229248047,1024,14226,29472
1,PNA,8,80,1775704770.8082566,115.613384,49.139962,60.698886,3.283365,0.7892871499061584,784,10905,22612
1,PNA,9,81,1775704771.605421,156.57838,62.941633,87.470803,3.794004,0.7821855545043945,1024,14194,29346
1,PNA,9,82,1775704771.7671795,156.183473,62.215681,87.3153,3.545489,0.8350169658660889,1024,14165,29314
1,PNA,9,83,1775704771.9294448,152.336579,57.479503,88.400618,3.499798,0.7842544317245483,1024,14373,29832
1,PNA,9,84,1775704772.08914,158.841627,65.978213,86.335184,3.503499,0.801400363445282,1024,14006,28990
1,PNA,9,85,1775704772.2494326,150.326045,56.843121,87.020935,3.521259,0.7960065603256226,1024,14191,29364
1,PNA,9,86,1775704772.4156506,164.97581,71.288733,86.307604,3.447838,0.7781241536140442,1024,14093,29176
1,PNA,9,87,1775704772.5938923,163.459805,66.35785,88.668314,3.768273,0.773561954498291,1024,14335,29760
1,PNA,9,88,1775704772.7448661,150.524578,56.365424,86.71008,3.738932,0.7960865497589111,1024,14135,29158
1,PNA,9,89,1775704772.9054828,151.393382,56.859781,87.594725,3.740652,0.8143367767333984,1024,14229,29404
1,PNA,9,90,1775704773.0220199,116.092122,47.897432,61.166153,3.666582,0.8028606176376343,784,10920,22656
1,PNA,10,91,1775704773.8163273,155.547982,61.55132,87.534035,4.136629,0.770058274269104,1024,14188,29328
1,PNA,10,92,1775704773.9787605,156.075021,61.117442,87.696097,3.875704,0.8063689470291138,1024,14188,29376
1,PNA,10,93,1775704774.1367826,152.277798,57.073914,87.773719,4.033327,0.7800648808479309,1024,14263,29456
1,PNA,10,94,1775704774.3105898,167.741196,71.433365,87.931412,3.866015,0.8044416904449463,1024,14210,29444
1,PNA,10,95,1775704774.4732587,152.800486,56.469055,86.450737,5.99126,0.7654728889465332,1024,14092,29246
1,PNA,10,96,1775704774.6346717,159.782523,64.242985,86.925355,3.923075,0.8166347146034241,1024,14166,29312
1,PNA,10,97,1775704774.797422,152.557982,57.259037,88.118374,3.766012,0.7942566871643066,1024,14290,29592
1,PNA,10,98,1775704774.9492118,151.357823,56.75764,87.085017,3.733963,0.814393937587738,1024,14193,29416
1,PNA,10,99,1775704775.1094344,151.033908,56.75935,87.200839,3.448977,0.7829804420471191,1024,14200,29310
1,PNA,10,100,1775704775.2259128,116.009321,48.43339,60.43623,3.703282,0.8363019227981567,784,10851,22520
1,PNA,11,101,1775704776.0374923,156.65129,61.109723,88.924758,4.259491,0.7814130783081055,1024,14358,29784
1,PNA,11,102,1775704776.203095,159.710652,63.566884,88.911697,3.830025,0.7885460257530212,1024,14293,29556
1,PNA,11,103,1775704776.3644478,151.250081,56.798411,87.161578,3.892566,0.7857215404510498,1024,14170,29354
1,PNA,11,104,1775704776.5324545,166.883122,71.397594,87.105747,3.914465,0.8119608163833618,1024,14119,29260
1,PNA,11,105,1775704776.6960394,153.310765,56.419074,86.962175,6.056671,0.8099322319030762,1024,14176,29292
1,PNA,11,106,1775704776.8570452,159.465898,63.472321,87.750387,3.852874,0.7998052835464478,1024,14247,29536
1,PNA,11,107,1775704777.0179164,150.59872,56.675189,86.857622,3.652821,0.7855904698371887,1024,14145,29238
1,PNA,11,108,1775704777.169151,150.800502,56.385173,86.837993,3.738252,0.7999386787414551,1024,14145,29220
1,PNA,11,109,1775704777.3291545,150.897605,56.652548,87.128468,3.828345,0.812432050704956,1024,14177,29372
1,PNA,11,110,1775704777.4448428,115.249558,48.231257,60.170027,3.674471,0.7823188900947571,784,10811,22388
1,PNA,12,111,1775704778.2512786,162.236864,66.406441,89.185772,4.197661,0.8066805005073547,1024,14286,29604
1,PNA,12,112,1775704778.4202144,163.068728,66.895539,87.86028,4.026358,0.8212485313415527,1024,14170,29332
1,PNA,12,113,1775704778.5798578,153.534299,57.958839,87.634547,4.486905,0.8187740445137024,1024,14210,29436
1,PNA,12,114,1775704778.7505748,164.704776,69.477743,87.804329,3.909506,0.814778208732605,1024,14209,29336
1,PNA,12,115,1775704778.91068,154.266021,57.010924,87.628416,5.704855,0.7972063422203064,1024,14228,29436
1,PNA,12,116,1775704779.0854666,165.909206,69.90492,87.484263,3.936555,0.7797726392745972,1024,14207,29430
1,PNA,12,117,1775704779.2414944,150.426397,56.613686,86.651,3.774423,0.7585805058479309,1024,14134,29272
1,PNA,12,118,1775704779.397409,151.007097,56.75517,87.188359,3.740173,0.7953526973724365,1024,14188,29468
1,PNA,12,119,1775704779.5587504,151.088548,56.826161,87.200289,3.719162,0.7816433906555176,1024,14196,29354
1,PNA,12,120,1775704779.674369,115.208767,47.961583,60.226718,3.680171,0.7832258343696594,784,10813,22332
1,PNA,13,121,1775704780.4816523,156.764922,62.314622,87.796348,4.251831,0.800487756729126,1024,14195,29318
1,PNA,13,122,1775704780.6480153,160.639597,64.633062,88.675673,3.942197,0.8102547526359558,1024,14251,29604
1,PNA,13,123,1775704780.803849,150.101191,56.404344,86.459886,3.853234,0.8390552997589111,1024,14116,29176
1,PNA,13,124,1775704780.9772885,166.491415,72.673967,86.136671,3.451338,0.7728596329689026,1024,14077,29192
1,PNA,13,125,1775704781.1367998,153.957776,57.242387,87.891061,5.500502,0.773806631565094,1024,14274,29582
1,PNA,13,126,1775704781.3139286,157.140799,61.681701,87.823219,3.448547,0.7865781188011169,1024,14276,29558
1,PNA,13,127,1775704781.4740715,154.687288,60.743346,87.732328,3.299454,0.7708261609077454,1024,14217,29362
1,PNA,13,128,1775704781.6285877,149.549832,56.506945,86.860194,3.307976,0.7801077365875244,1024,14169,29284
1,PNA,13,129,1775704781.7847338,150.892065,56.895722,87.777168,3.396737,0.8154256343841553,1024,14264,29554
1,PNA,13,130,1775704781.9045732,115.024304,49.266184,60.080316,3.239314,0.8146296739578247,784,10802,22370
1,PNA,14,131,1775704782.7051451,159.863905,66.850338,86.926715,3.654301,0.8042974472045898,1024,14119,29138
1,PNA,14,132,1775704782.8702176,159.388006,65.027628,87.728328,3.560029,0.7667773962020874,1024,14222,29536
1,PNA,14,133,1775704783.030433,150.200153,56.79511,86.864874,3.60287,0.8134355545043945,1024,14184,29332
1,PNA,14,134,1775704783.193667,162.371087,67.704623,88.173665,3.531809,0.7871477603912354,1024,14252,29566
1,PNA,14,135,1775704783.3561847,152.440361,56.895203,87.720427,4.565757,0.7882020473480225,1024,14304,29600
1,PNA,14,136,1775704783.524714,166.940073,71.371344,87.84284,3.497928,0.8080562353134155,1024,14242,29474
1,PNA,14,137,1775704783.7129295,155.275698,59.15446,87.833799,3.784163,0.7740204930305481,1024,14241,29516
1,PNA,14,138,1775704784.072623,359.263921,265.305249,86.66199,3.716332,0.8197379112243652,1024,14109,29186
1,PNA,14,139,1775704784.2324116,149.777635,56.276231,86.507828,3.733302,0.8189820051193237,1024,14114,29178
1,PNA,14,140,1775704784.348775,115.92888,48.010614,60.922589,3.663652,0.7730773687362671,784,10854,22474
1,PNA,15,141,1775704784.8944385,157.827121,63.752097,87.690977,3.924895,0.7987401485443115,1024,14219,29386
1,PNA,15,142,1775704785.0551398,154.466674,58.562239,88.610193,3.57998,0.7942464351654053,1024,14294,29644
1,PNA,15,143,1775704785.2167013,151.535815,57.194517,87.757718,3.58913,0.7772877216339111,1024,14261,29526
1,PNA,15,144,1775704785.372779,155.192057,61.684622,86.840433,3.543019,0.8302537202835083,1024,14082,29144
1,PNA,15,145,1775704785.533063,150.317364,56.890181,86.794412,3.58653,0.7841096520423889,1024,14174,29324
1,PNA,15,146,1775704785.6933143,158.956699,64.236455,87.666797,3.557919,0.7872273921966553,1024,14209,29390
1,PNA,15,147,1775704785.8773708,162.57644,66.146697,87.846209,3.824584,0.8131500482559204,1024,14231,29486
1,PNA,15,148,1775704786.0288734,151.036496,56.535246,87.022746,3.735022,0.7639154195785522,1024,14162,29334
1,PNA,15,149,1775704786.1882617,150.198093,56.320092,86.903864,3.735183,0.7946954965591431,1024,14130,29204
1,PNA,15,150,1775704786.3050158,116.325506,48.122245,61.170803,3.727612,0.8208099603652954,784,10879,22562
1,PNA,16,151,1775704786.864938,155.914048,62.79753,86.970395,3.779842,0.7987566590309143,1024,14157,29312
1,PNA,16,152,1775704787.0277865,156.990406,63.288639,87.330601,3.470108,0.7812610864639282,1024,14154,29294
1,PNA,16,153,1775704787.1883118,150.578959,57.286449,86.880293,3.463577,0.8201743960380554,1024,14169,29402
1,PNA,16,154,1775704787.3510735,161.842828,68.056999,87.21378,3.490528,0.7639076113700867,1024,14170,29298
1,PNA,16,155,1775704787.5156615,154.689948,57.577383,88.46371,5.303468,0.7693274617195129,1024,14362,29750
1,PNA,16,156,1775704787.6831665,165.897296,71.18998,86.912375,3.504579,0.8417994379997253,1024,14171,29382
1,PNA,16,157,1775704787.8617122,163.23046,67.54587,87.172989,3.817544,0.7996120452880859,1024,14188,29308
1,PNA,16,158,1775704788.0142388,152.051114,56.899532,87.692127,3.741663,0.8044509887695312,1024,14237,29468
1,PNA,16,159,1775704788.17496,150.712152,56.506616,87.117907,3.771823,0.7892509698867798,1024,14148,29270
1,PNA,16,160,1775704788.2917895,116.385637,48.245027,61.009761,3.730462,0.7876991629600525,784,10885,22516
1,PNA,17,161,1775704788.866172,153.213994,59.863722,87.294701,3.767583,0.7828574776649475,1024,14174,29308
1,PNA,17,162,1775704789.021297,149.732475,56.648069,86.68121,3.461488,0.754257321357727,1024,14177,29376
1,PNA,17,163,1775704789.176488,149.517461,56.503195,86.597319,3.456408,0.7980591058731079,1024,14140,29236
1,PNA,17,164,1775704789.3337128,151.263591,57.106345,87.709367,3.352796,0.7930009961128235,1024,14260,29540
1,PNA,17,165,1775704789.492667,150.133972,56.742829,87.004496,3.446268,0.7960264682769775,1024,14210,29424
1,PNA,17,166,1775704789.6460905,152.199426,57.34987,88.341967,3.445947,0.8111785650253296,1024,14353,29754
1,PNA,17,167,1775704789.8059144,149.488391,56.330663,86.620119,3.54827,0.8065308332443237,1024,14176,29388
1,PNA,17,168,1775704789.9558203,149.476261,56.298483,86.415005,3.459888,0.7946668267250061,1024,14118,29226
1,PNA,17,169,1775704790.1154888,150.268925,56.839332,87.057086,3.448378,0.7892360687255859,1024,14203,29306
1,PNA,17,170,1775704790.2307992,114.876802,48.318398,60.36703,3.295956,0.8429896831512451,784,10830,22442
1,PNA,18,171,1775704790.796933,155.98964,61.357176,88.486001,3.816063,0.7972161173820496,1024,14278,29668
1,PNA,18,172,1775704790.964198,161.427451,67.446149,87.556244,3.476378,0.7691611051559448,1024,14213,29400
1,PNA,18,173,1775704791.1245406,150.343196,57.526593,86.368495,3.488168,0.8160466551780701,1024,14099,29120
1,PNA,18,174,1775704791.2921853,166.780891,71.893862,87.952781,3.483339,0.8002006411552429,1024,14231,29550
1,PNA,18,175,1775704791.4533033,151.455405,56.268921,86.353635,5.454641,0.7902646660804749,1024,14144,29324
1,PNA,18,176,1775704791.6176014,162.61343,68.333054,86.559839,3.476878,0.809770405292511,1024,14129,29214
1,PNA,18,177,1775704791.7821422,154.24888,57.458051,88.132365,5.285659,0.7888953685760498,1024,14319,29704
1,PNA,18,178,1775704791.9373498,154.623857,60.493832,86.287404,3.328825,0.796531617641449,1024,14129,29208
1,PNA,18,179,1775704792.097213,150.843003,56.959263,87.651947,3.356856,0.8017277121543884,1024,14259,29444
1,PNA,18,180,1775704792.211682,114.028528,47.873281,60.180147,3.195694,0.7850771546363831,784,10840,22368
1,PNA,19,181,1775704792.7912123,154.799839,60.068595,88.667943,3.769162,0.808971643447876,1024,14301,29678
1,PNA,19,182,1775704792.9475684,150.933315,56.998893,87.500845,3.477978,0.8014087677001953,1024,14235,29446
1,PNA,19,183,1775704793.1090984,150.856163,56.949893,87.659437,3.400177,0.7754474878311157,1024,14250,29500
1,PNA,19,184,1775704793.260643,150.672771,56.815881,87.358731,3.517099,0.779553234577179,1024,14228,29460
1,PNA,19,185,1775704793.4216664,150.887145,56.191511,86.284283,5.130866,0.798703134059906,1024,14128,29212
1,PNA,19,186,1775704793.5888152,165.509868,71.030728,86.701001,3.523398,0.7918576002120972,1024,14138,29262
1,PNA,19,187,1775704793.7446089,149.99931,56.608188,86.70133,3.456198,0.7592349052429199,1024,14139,29348
1,PNA,19,188,1775704793.8984332,148.980522,56.176489,86.381066,3.441347,0.7922975420951843,1024,14091,29084
1,PNA,19,189,1775704794.0554926,151.20486,57.010894,87.802189,3.486688,0.8144294023513794,1024,14258,29550
1,PNA,19,190,1775704794.1775134,117.023788,50.649457,60.550003,3.304036,0.8472394347190857,784,10873,22460
1,PNA,20,191,1775704794.7162569,155.625034,62.846121,86.602128,3.793783,0.7884507179260254,1024,14095,29154
1,PNA,20,192,1775704794.8743813,151.458544,57.057945,87.757548,3.473487,0.8167333602905273,1024,14218,29442
1,PNA,20,193,1775704795.0359972,151.717538,57.136836,87.747609,3.883025,0.7610825300216675,1024,14253,29516
1,PNA,20,194,1775704795.189721,152.821837,59.272683,86.969175,3.483918,0.8061788082122803,1024,14145,29344
1,PNA,20,195,1775704795.3493044,149.873157,56.75695,86.690261,3.474958,0.8018313050270081,1024,14149,29356
1,PNA,20,196,1775704795.5148666,164.271398,70.133003,86.850713,3.645252,0.7932049036026001,1024,14120,29176
1,PNA,20,197,1775704795.6926484,167.120225,73.322516,87.216269,3.549959,0.7914873957633972,1024,14189,29382
1,PNA,20,198,1775704795.8548675,161.769647,66.221518,88.834056,3.351726,0.8154799938201904,1024,14326,29654
1,PNA,20,199,1775704796.0148418,151.025453,56.928559,87.650985,3.346067,0.7855846285820007,1024,14268,29472
1,PNA,20,200,1775704796.1299942,114.67968,48.14191,60.665172,3.203384,0.7970921993255615,784,10878,22504
1,PNA,21,201,1775704796.6776867,160.024203,66.062642,87.524824,3.989417,0.8029178380966187,1024,14183,29394
1,PNA,21,202,1775704796.8507273,165.423605,69.806155,88.266856,3.855035,0.7946087121963501,1024,14244,29418
1,PNA,21,203,1775704797.0081692,151.599472,56.912608,87.278929,3.977707,0.7968578338623047,1024,14207,29424
1,PNA,21,204,1775704797.180712,166.839888,71.214808,88.218075,3.949356,0.804416298866272,1024,14182,29328
1,PNA,21,205,1775704797.3435566,152.7384,56.285357,86.417715,6.085273,0.7862878441810608,1024,14070,29088
1,PNA,21,206,1775704797.509256,163.98267,67.032018,88.133743,4.007328,0.787275493144989,1024,14259,29562
1,PNA,21,207,1775704797.6729732,153.482233,57.452947,88.48673,4.046128,0.7663191556930542,1024,14337,29724
1,PNA,21,208,1775704797.8249428,151.507241,56.838527,87.061335,3.752064,0.7980753183364868,1024,14156,29346
1,PNA,21,209,1775704797.9858553,150.510444,56.523601,86.913213,3.789444,0.819563627243042,1024,14152,29316
1,PNA,21,210,1775704798.1019309,115.650687,48.186121,60.330726,3.734133,0.8016571402549744,784,10851,22400
1,PNA,22,211,1775704798.6644816,155.63834,61.642578,87.414432,4.219981,0.7902349233627319,1024,14152,29316
1,PNA,22,212,1775704798.8306708,160.249457,64.112769,88.51005,4.099909,0.7920089960098267,1024,14241,29428
1,PNA,22,213,1775704799.0159254,174.525538,60.298674,88.429489,22.026041,0.7688482999801636,1024,14280,29586
1,PNA,22,214,1775704799.1986852,168.809612,73.029699,86.911313,4.017497,0.7908713221549988,1024,14150,29272
1,PNA,22,215,1775704799.3643584,155.692271,58.092167,87.791908,5.632775,0.8006757497787476,1024,14235,29466
1,PNA,22,216,1775704799.521342,155.232793,58.674307,87.92822,4.021597,0.8205300569534302,1024,14257,29480
1,PNA,22,217,1775704799.6847272,153.129397,57.435997,88.379498,3.905946,0.8200968503952026,1024,14298,29606
1,PNA,22,218,1775704799.8367872,151.589812,56.871458,87.154077,3.774464,0.7945431470870972,1024,14170,29378
1,PNA,22,219,1775704799.9952102,149.11802,56.041643,86.030228,3.787104,0.7712849378585815,1024,14013,29012
1,PNA,22,220,1775704800.111291,115.660667,48.108959,60.362307,3.745393,0.8108460903167725,784,10845,22456
1,PNA,23,221,1775704800.65103,157.879058,62.39404,87.919899,5.110407,0.7491121292114258,1024,14202,29402
1,PNA,23,222,1775704800.8134837,156.360552,60.277885,88.618702,3.986317,0.7863841652870178,1024,14227,29460
1,PNA,23,223,1775704800.9697373,150.551843,56.41786,86.609688,3.721842,0.7897918820381165,1024,14061,29110
1,PNA,23,224,1775704801.14183,166.438822,71.056407,87.591594,4.279332,0.7647359371185303,1024,14168,29316
1,PNA,23,225,1775704801.305933,154.001952,56.887519,87.235787,5.966711,0.8140106201171875,1024,14181,29340
1,PNA,23,226,1775704801.4697313,159.872441,64.084349,86.925493,4.061609,0.7980307936668396,1024,14160,29412
1,PNA,23,227,1775704801.6347356,154.647043,56.909588,87.011304,6.673342,0.8108731508255005,1024,14174,29368
1,PNA,23,228,1775704801.8027477,167.334136,67.429295,87.441072,6.345406,0.8231378197669983,1024,14126,29132
1,PNA,23,229,1775704801.9879704,152.494017,57.247454,88.135593,3.799294,0.7907629013061523,1024,14266,29526
1,PNA,23,230,1775704802.1072464,118.82855,48.791171,62.809937,3.749223,0.839723527431488,784,11076,22934
1,PNA,24,231,1775704802.6697721,156.699487,62.592073,87.718637,3.927806,0.7971197366714478,1024,14205,29442
1,PNA,24,232,1775704802.8379047,162.289941,68.38353,87.35429,3.524679,0.7560070753097534,1024,14103,29134
1,PNA,24,233,1775704802.999585,151.50739,56.887227,86.989144,4.356563,0.8127627968788147,1024,14186,29354
1,PNA,24,234,1775704803.1687036,168.263382,71.84366,88.657542,3.515939,0.85504549741745,1024,14342,29726
1,PNA,24,235,1775704803.3315918,153.045296,57.036261,87.141516,5.534564,0.7962639331817627,1024,14219,29384
1,PNA,24,236,1775704803.4919393,158.6721,64.217831,86.992514,3.533729,0.8137722015380859,1024,14173,29314
1,PNA,24,237,1775704803.6565416,154.052664,57.194513,87.532523,5.751927,0.8310041427612305,1024,14239,29422
1,PNA,24,238,1775704803.8223433,165.15218,67.018498,87.459521,5.657685,0.7549256086349487,1024,14137,29326
1,PNA,24,239,1775704804.0416832,150.240598,56.886338,86.918433,3.425228,0.7807010412216187,1024,14186,29350
1,PNA,24,240,1775704804.1569612,114.831232,48.325324,60.416827,3.292255,0.747151255607605,784,10851,22548
1,PNA,25,241,1775704804.7034583,158.722991,62.810137,88.856986,4.666949,0.767791748046875,1024,14349,29750
1,PNA,25,242,1775704804.8637571,154.087153,61.273611,86.514596,3.336116,0.8014452457427979,1024,14112,29184
1,PNA,25,243,1775704805.0240026,150.001384,56.718754,86.977514,3.414517,0.7790189981460571,1024,14178,29318
1,PNA,25,244,1775704805.174374,149.517216,56.42421,86.563817,3.429628,0.8023601770401001,1024,14142,29210
