run_num,project_name,epoch,step_idx,timestamp_s,step_ms,forward_ms,backward_ms,optimizer_ms,loss,gpu_util,cpu_util,ram_used_mb
1,PNA,1,1,1775876417.9615464,774.137503,286.962221,476.177097,4.018064,0.7949039340019226,60.0,60.8,21744.1015625
1,PNA,1,2,1775876419.7119293,783.371209,290.115421,481.818607,3.958783,0.805092453956604,90.0,57.9,21747.5859375
1,PNA,1,3,1775876420.4314895,282.896967,103.897991,169.856572,4.075964,0.7835401892662048,0.0,67.9,21748.8203125
1,PNA,2,4,1775876422.4382446,772.76327,286.381242,474.909339,3.939822,0.8115047216415405,100.0,57.5,21749.77734375
1,PNA,2,5,1775876424.1826785,780.695316,288.981352,479.312557,4.413069,0.7892865538597107,52.0,57.5,21755.125
1,PNA,2,6,1775876424.9035492,288.985973,107.928435,172.356492,4.005403,0.7815811038017273,47.0,69.0,21756.21484375
1,PNA,3,7,1775876426.9308035,781.780693,289.710004,481.063606,3.913022,0.7987105250358582,78.0,58.1,21754.609375
1,PNA,3,8,1775876428.6558907,774.127713,286.548004,475.67944,3.961612,0.7933363914489746,100.0,58.4,21756.078125
1,PNA,3,9,1775876429.3839731,287.216575,107.177502,171.01072,4.067445,0.8012333512306213,5.0,66.8,21755.796875
1,PNA,4,10,1775876431.3887732,778.515382,288.642437,478.806659,3.974603,0.7881342768669128,47.0,57.7,21757.10546875
1,PNA,4,11,1775876433.1314764,779.162762,288.361533,479.163555,4.018224,0.8089641332626343,76.0,58.0,21757.74609375
1,PNA,4,12,1775876433.8552332,282.363218,103.663157,169.883442,4.010513,0.7896373271942139,0.0,68.7,21756.04296875
1,PNA,5,13,1775876435.873888,773.34749,286.499954,475.820042,3.937962,0.7846070528030396,100.0,58.3,21756.5078125
1,PNA,5,14,1775876437.6168022,783.440329,290.03869,481.31178,4.142566,0.8083914518356323,100.0,57.6,21757.5546875
1,PNA,5,15,1775876438.33944,286.640635,107.243874,170.678124,3.998533,0.7987616062164307,26.0,68.7,21759.17578125
1,PNA,6,16,1775876440.3592103,777.149781,287.856555,477.485968,3.922552,0.7976704835891724,59.0,58.9,21759.73828125
1,PNA,6,17,1775876442.0980785,779.403196,288.965932,478.871011,4.031774,0.7905791997909546,91.0,57.6,21760.6640625
1,PNA,6,18,1775876442.8179412,283.11708,104.152464,170.165367,4.023073,0.8093730211257935,0.0,68.1,21765.15625
1,PNA,7,19,1775876444.820792,776.820205,287.882595,477.905036,3.911162,0.7877535820007324,100.0,57.8,21769.0078125
1,PNA,7,20,1775876446.568056,778.067864,288.013118,478.247331,4.131125,0.7984132766723633,55.0,57.9,21769.94140625
1,PNA,7,21,1775876447.2958488,286.687476,107.102792,170.912258,4.020483,0.8139455318450928,46.0,68.6,21771.125
1,PNA,8,22,1775876449.3298888,776.998338,287.860885,477.770114,3.926392,0.7912778854370117,73.0,57.3,21769.6953125
1,PNA,8,23,1775876451.0727615,775.742808,287.443488,476.613025,4.016994,0.7939109802246094,100.0,58.5,21770.1328125
1,PNA,8,24,1775876451.7961912,288.17349,107.575179,171.705261,4.068975,0.8160176277160645,0.0,67.1,21769.91015625
1,PNA,9,25,1775876453.7920384,776.981257,287.636822,477.112453,3.928072,0.8012466430664062,100.0,58.5,21768.453125
1,PNA,9,26,1775876455.538235,777.14791,287.532389,477.484528,4.053124,0.7865217924118042,68.0,57.9,21767.421875
1,PNA,9,27,1775876456.2657886,287.745883,107.577999,171.422736,4.011664,0.8100372552871704,0.0,67.7,21771.04296875
1,PNA,10,28,1775876458.2825098,777.554406,288.1868,478.360313,3.923863,0.7908065915107727,95.0,57.9,21769.59375
1,PNA,10,29,1775876460.0192137,776.913966,287.682803,477.638931,4.011443,0.7982879877090454,100.0,58.7,21769.55859375
1,PNA,10,30,1775876460.7452583,287.112493,107.154582,171.225303,3.989883,0.8069038987159729,20.0,67.8,21768.046875
1,PNA,11,31,1775876462.7795124,780.822478,289.278048,479.582532,3.964072,0.7925587892532349,47.0,57.9,21766.44921875
1,PNA,11,32,1775876464.5110703,776.029403,287.307376,476.837899,4.258936,0.7994323968887329,79.0,58.3,21764.67578125
1,PNA,11,33,1775876465.2342274,286.636206,107.197223,170.583373,4.000884,0.8002197742462158,0.0,68.0,21763.29296875
1,PNA,12,34,1775876467.2587397,777.975583,288.232531,478.582526,4.031993,0.8160796165466309,100.0,58.2,21761.16015625
1,PNA,12,35,1775876468.9899313,776.806364,287.783204,477.415708,3.993303,0.7834820747375488,100.0,58.9,21762.6953125
1,PNA,12,36,1775876469.7117226,286.268289,106.958439,170.478172,4.070134,0.7829549312591553,35.0,68.1,21766.41015625
1,PNA,13,37,1775876471.7128606,778.894727,287.384377,476.34348,3.931292,0.8065242171287537,76.0,57.8,21767.3359375
1,PNA,13,38,1775876473.451111,780.586144,289.014613,479.137265,4.709454,0.7785572409629822,100.0,58.3,21767.8125
1,PNA,13,39,1775876474.17548,287.965447,107.608399,171.135613,4.031423,0.8156530261039734,3.0,67.8,21766.3671875
1,PNA,14,40,1775876476.1860275,781.043212,287.978767,477.743943,3.951273,0.7936462163925171,100.0,58.6,21767.1953125
1,PNA,14,41,1775876477.9239705,778.617253,288.569836,478.401014,4.025264,0.7983487844467163,72.0,58.8,21766.1171875
1,PNA,14,42,1775876478.6412854,283.427585,103.989122,170.665394,4.046664,0.7998856902122498,0.0,67.3,21766.03515625
1,PNA,15,43,1775876480.6432955,777.526436,288.044788,478.515555,3.937022,0.8009410500526428,100.0,57.8,21767.7109375
1,PNA,15,44,1775876482.344395,777.273602,287.738733,477.515309,3.995384,0.7878860831260681,61.0,59.4,21768.58984375
1,PNA,15,45,1775876483.0637338,286.614825,107.199183,170.449221,3.996412,0.8069711327552795,0.0,69.2,21770.73828125
1,PNA,16,46,1775876485.0803008,774.992716,287.50931,476.434412,3.940583,0.7918412685394287,91.0,58.4,21771.625
1,PNA,16,47,1775876486.8060772,780.737327,289.568682,479.48821,4.072295,0.8046746850013733,100.0,58.7,21771.7578125
1,PNA,16,48,1775876487.5273514,286.391042,107.268834,170.821797,3.724708,0.7894682288169861,24.0,68.9,21773.91796875
1,PNA,17,49,1775876489.5226002,775.781928,287.770794,477.021161,3.936392,0.782857358455658,69.0,57.4,21772.0234375
1,PNA,17,50,1775876491.2586117,778.839627,288.876181,478.087688,3.996153,0.8029772043228149,100.0,58.3,21774.0546875
1,PNA,17,51,1775876491.964418,285.483157,107.124182,170.125075,3.725728,0.8135899901390076,5.0,69.0,21772.51171875
1,PNA,18,52,1775876493.9442713,778.106485,288.901191,478.14164,4.020924,0.796585202217102,59.0,58.0,21773.58984375
1,PNA,18,53,1775876495.6707456,775.824068,287.735413,476.587535,3.978272,0.7973223328590393,95.0,59.1,21772.421875
1,PNA,18,54,1775876496.384543,286.807639,107.381406,171.168832,3.709898,0.7952346801757812,0.0,68.7,21773.91015625
1,PNA,19,55,1775876498.3942971,782.16355,289.740224,480.899202,4.273808,0.7922887802124023,100.0,58.2,21771.7578125
1,PNA,19,56,1775876500.0963445,772.73054,286.469112,474.508642,4.026704,0.7863997220993042,80.0,59.1,21772.89453125
1,PNA,19,57,1775876500.8193748,287.102303,107.588669,171.361166,3.686288,0.8296518325805664,0.0,67.2,21771.43359375
1,PNA,20,58,1775876502.830786,775.404872,287.558499,476.494973,3.960372,0.7939727902412415,100.0,59.2,21771.8125
1,PNA,20,59,1775876504.5593297,776.191565,287.57054,476.996051,4.038814,0.8015604019165039,49.0,58.5,21772.0
1,PNA,20,60,1775876505.2711668,286.679136,107.606469,170.793737,3.81544,0.791438102722168,50.0,68.7,21771.421875
1,PNA,21,61,1775876507.275195,776.652212,288.146529,477.398777,4.027024,0.8007758259773254,91.0,57.1,21771.90234375
1,PNA,21,62,1775876508.998772,777.607757,288.325993,477.611311,3.994593,0.7853924632072449,100.0,59.2,21771.046875
1,PNA,21,63,1775876509.7178562,285.738781,107.03836,170.34646,3.767829,0.8126109838485718,25.0,68.2,21770.578125
1,PNA,22,64,1775876511.724535,777.483136,288.044248,477.707132,4.549062,0.7863599061965942,66.0,57.1,21771.50390625
1,PNA,22,65,1775876513.4640005,780.215398,289.679324,478.83908,4.010443,0.8099915385246277,97.0,58.1,21772.2890625
1,PNA,22,66,1775876514.1867976,280.909135,103.664426,168.984238,3.699308,0.7895024418830872,0.0,67.8,21770.3828125
1,PNA,23,67,1775876516.187953,775.090157,287.437738,476.095646,3.965553,0.7733598947525024,100.0,58.4,21766.79296875
1,PNA,23,68,1775876517.907081,775.479934,287.318316,476.100817,4.015833,0.8125852346420288,73.0,58.8,21767.390625
1,PNA,23,69,1775876518.632228,289.734065,108.498104,173.012182,3.715658,0.8130474090576172,0.0,68.1,21768.6328125
1,PNA,24,70,1775876520.6227825,777.83023,288.345062,477.772363,3.972253,0.8062784671783447,100.0,57.5,21769.6640625
1,PNA,24,71,1775876522.3321667,775.86873,287.50047,476.722856,3.997873,0.7999352216720581,60.0,59.7,21767.828125
1,PNA,24,72,1775876523.0513604,285.933534,107.324874,170.327369,3.740509,0.7671056389808655,0.0,67.3,21766.48046875
1,PNA,25,73,1775876525.0562186,777.574757,287.940176,477.020552,3.844691,0.7886556386947632,97.0,57.7,21767.7265625
1,PNA,25,74,1775876526.7702026,778.753945,287.646062,476.383141,4.012923,0.8013306260108948,100.0,58.9,21768.671875
1,PNA,25,75,1775876527.4794705,287.904965,107.785391,171.576729,3.715148,0.8038496375083923,43.0,69.0,21769.859375
