run_num,project_name,metric,n,mean,q0.001,q0.01,q0.1,q0.25,q0.5,q0.75,q0.9,q0.99,q0.999
1,PNA,step_ms,150,323.7112432333334,280.878038,281.519089,286.724128,329.924513,331.888836,334.014083,335.096662,338.508811,352.36823
1,PNA,forward_ms,150,121.16732974000001,103.95228,103.988162,107.477441,123.68168,124.370292,125.045864,125.805287,126.753333,126.989677
1,PNA,backward_ms,150,193.16725643333334,169.144373,169.687143,171.188549,197.627484,198.140523,198.852125,199.985184,200.825238,201.147155
1,PNA,optimizer_ms,150,3.863674266666667,3.083414,3.092934,3.132554,3.251026,3.53122,3.709514,5.397603,5.998333,22.051631
1,PNA,loss,150,0.7966061079502106,0.7668269276618958,0.7684066295623779,0.7805979251861572,0.7884264588356018,0.7960091829299927,0.8052716851234436,0.8127410411834717,0.8293626308441162,0.8345489501953125
1,PNA,gpu_util,119,63.19327731092437,0.0,0.0,0.0,28.0,87.0,99.0,99.0,99.0,99.0
1,PNA,cpu_util,119,81.44369747899161,34.2,35.0,37.2,87.7,93.4,99.3,100.0,101.3,101.4
1,PNA,ram_used_mb,119,21167.1839220063,20996.171875,20998.41015625,21018.31640625,21183.82421875,21213.43359375,21219.66796875,21224.27734375,21231.44921875,21237.0625
