run_num,project_name,epoch,step_idx,timestamp_s,step_ms,forward_ms,backward_ms,optimizer_ms,loss,gpu_util,cpu_util,ram_used_mb
1,PNA,1,1,1775883458.57532,775.948523,287.590897,475.861005,3.974644,0.7949039340019226,47.0,55.0,21974.40625
1,PNA,1,2,1775883459.3646204,783.92178,290.125317,481.455804,3.815341,0.805092453956604,92.0,98.3,21966.30078125
1,PNA,1,3,1775883459.6515715,281.790874,103.88206,169.49941,3.488455,0.7835401892662048,100.0,101.8,21964.86328125
1,PNA,2,4,1775883461.7912436,774.481198,286.913536,475.160874,3.955813,0.8115047216415405,100.0,44.7,21986.05078125
1,PNA,2,5,1775883462.5769706,780.441194,289.01355,479.071787,3.810711,0.7892864942550659,92.0,99.9,21980.01171875
1,PNA,2,6,1775883462.8707347,288.603063,107.766972,172.139222,3.673239,0.7815809845924377,100.0,99.9,21980.3359375
1,PNA,3,7,1775883464.910634,783.844578,290.719156,480.681323,4.023795,0.7987104654312134,82.0,48.5,21997.69921875
1,PNA,3,8,1775883465.6903677,774.453689,286.580701,475.273426,3.997974,0.7933362126350403,92.0,99.5,21990.6796875
1,PNA,3,9,1775883465.9822311,286.482209,107.357806,170.599906,3.519597,0.8012331128120422,93.0,98.8,21979.0234375
1,PNA,4,10,1775883468.0237973,780.667237,289.494817,478.337365,3.968273,0.7881338000297546,100.0,48.4,22000.3515625
1,PNA,4,11,1775883468.8086681,778.982271,288.233727,478.195062,4.031404,0.8089635968208313,100.0,99.5,21964.609375
1,PNA,4,12,1775883469.096618,282.17286,104.016353,169.317526,3.513346,0.7896366119384766,93.0,100.4,21964.3359375
1,PNA,5,13,1775883471.248211,774.869994,287.278212,475.427479,3.979684,0.7846059799194336,100.0,45.0,21985.34375
1,PNA,5,14,1775883472.0364392,782.993374,289.871873,480.609432,3.970404,0.8083900213241577,100.0,99.7,21979.94140625
1,PNA,5,15,1775883472.327741,285.997201,107.304715,170.310362,3.505766,0.7987594604492188,93.0,101.3,21973.45703125
1,PNA,6,16,1775883474.3898895,778.731516,288.676184,477.282818,4.236178,0.7976680994033813,100.0,47.3,21987.45703125
1,PNA,6,17,1775883475.1749716,779.693652,288.861187,478.351786,3.871702,0.790576696395874,92.0,98.3,21984.2109375
1,PNA,6,18,1775883475.4624982,282.266111,104.208106,169.621601,3.524486,0.8093696236610413,100.0,100.5,21980.54296875
1,PNA,7,19,1775883477.5216908,779.421748,288.714515,477.607413,4.256769,0.7877492904663086,73.0,47.4,22002.50390625
1,PNA,7,20,1775883478.3050902,777.674839,287.937982,477.290899,3.867522,0.7984081506729126,92.0,100.9,21993.00390625
1,PNA,7,21,1775883478.596169,285.851929,107.030251,170.332713,3.524067,0.8139413595199585,100.0,98.6,21988.62890625
1,PNA,8,22,1775883480.7825367,782.812122,288.795045,477.479841,3.976394,0.7912712097167969,100.0,44.2,22009.4765625
1,PNA,8,23,1775883481.5639615,776.041043,287.237151,476.250672,3.952353,0.7939033508300781,92.0,101.1,21999.1640625
1,PNA,8,24,1775883481.8569264,287.733688,107.450417,171.500181,3.511847,0.8160093426704407,100.0,100.3,21992.19140625
1,PNA,9,25,1775883483.9099536,779.266445,288.623693,478.04014,4.024844,0.8012372255325317,78.0,46.9,22010.08203125
1,PNA,9,26,1775883484.6931136,777.238702,287.581066,476.919243,3.890512,0.7865108251571655,92.0,99.5,22005.78125
1,PNA,9,27,1775883484.985558,287.1944,107.706361,170.931842,3.540947,0.8100228309631348,97.0,100.2,21994.453125
1,PNA,10,28,1775883487.1593473,779.705422,288.805716,477.950939,4.191297,0.7907931804656982,53.0,45.0,22006.44921875
1,PNA,10,29,1775883487.9421816,777.270053,287.886822,476.837381,3.894542,0.7982728481292725,92.0,99.6,22001.48828125
1,PNA,10,30,1775883488.233886,286.50928,107.275334,170.724849,3.543637,0.8068819046020508,100.0,100.3,21999.02734375
1,PNA,11,31,1775883490.2918096,781.854056,290.169388,479.180249,4.005194,0.7925393581390381,87.0,47.4,22008.3046875
1,PNA,11,32,1775883491.0740461,776.881477,287.579036,476.364893,3.998344,0.7994124889373779,94.0,99.5,22003.44921875
1,PNA,11,33,1775883491.3650913,285.609965,107.028321,170.173821,3.508766,0.8001905679702759,93.0,102.0,21997.8671875
1,PNA,12,34,1775883493.4252264,780.051457,289.201443,478.332776,4.011044,0.816053032875061,100.0,47.4,22012.37890625
1,PNA,12,35,1775883494.2097478,778.444851,288.024613,477.689625,3.906563,0.7834516763687134,100.0,100.7,22001.6484375
1,PNA,12,36,1775883494.501862,285.825698,107.314505,169.942996,3.512767,0.7829281687736511,93.0,98.3,21996.2578125
1,PNA,13,37,1775883496.5571642,777.475887,288.254317,476.391484,4.009045,0.806484580039978,51.0,48.0,22010.19140625
1,PNA,13,38,1775883497.343005,780.495505,289.150312,478.593159,4.173757,0.7785216569900513,92.0,99.7,22001.61328125
1,PNA,13,39,1775883497.6348848,286.497579,107.459078,170.547097,3.528956,0.8156234622001648,100.0,98.2,22001.6953125
1,PNA,14,40,1775883499.691207,779.307665,288.874337,477.604984,4.033445,0.7936055064201355,84.0,48.0,21982.28515625
1,PNA,14,41,1775883500.4760196,779.502609,288.710084,478.082101,3.889122,0.7982993125915527,93.0,99.5,21977.73046875
1,PNA,14,42,1775883500.7642283,282.993583,104.109484,170.142479,3.521676,0.799835741519928,93.0,98.9,21977.34375
1,PNA,15,43,1775883502.8144903,779.862905,288.857927,478.182762,4.002414,0.8008877038955688,100.0,48.2,21997.65234375
1,PNA,15,44,1775883503.5981095,778.235249,287.81706,477.880667,3.945243,0.7878315448760986,100.0,100.9,21984.62109375
1,PNA,15,45,1775883503.8889816,285.598955,107.169483,169.980167,3.546466,0.8069019317626953,93.0,100.1,21986.8671875
1,PNA,16,46,1775883505.9314995,777.608128,288.132455,476.414905,4.025515,0.791778564453125,62.0,47.2,21999.65234375
1,PNA,16,47,1775883506.7179697,781.106634,289.495646,479.148098,3.902662,0.8046035170555115,92.0,99.6,21993.18359375
1,PNA,16,48,1775883507.0091066,285.924591,107.321165,170.092418,3.527877,0.789391279220581,100.0,99.9,21988.08203125
1,PNA,17,49,1775883509.0468154,778.716256,288.848667,477.268518,4.026525,0.7827842235565186,100.0,48.0,22012.32421875
1,PNA,17,50,1775883509.8317368,779.546569,288.726175,478.063361,3.876452,0.8028949499130249,100.0,100.8,22002.65625
1,PNA,17,51,1775883510.1231363,286.195185,107.229094,170.15234,3.551347,0.8134870529174805,93.0,100.0,21993.9375
1,PNA,18,52,1775883512.195225,780.380773,289.731551,478.03769,4.002004,0.7964893579483032,100.0,47.0,22010.546875
1,PNA,18,53,1775883512.9776566,777.08573,287.739059,476.78002,4.029784,0.7972190380096436,100.0,99.7,22002.65234375
1,PNA,18,54,1775883513.2702317,287.049347,107.472438,171.169946,3.497676,0.7951518297195435,93.0,100.2,21994.44140625
1,PNA,19,55,1775883515.472932,784.58711,290.565324,481.202611,4.030524,0.7921773195266724,94.0,44.4,22005.984375
1,PNA,19,56,1775883516.2528067,773.658025,286.168183,475.064213,3.861422,0.7862910628318787,99.0,99.3,21998.19921875
1,PNA,19,57,1775883516.5461733,288.129595,107.61245,171.565122,3.675749,0.8295259475708008,93.0,98.9,21992.41796875
1,PNA,20,58,1775883518.7166607,778.873389,288.183816,477.901238,4.186537,0.7938579320907593,69.0,44.5,22013.21875
1,PNA,20,59,1775883519.4996264,777.486536,287.713879,477.38425,3.826221,0.8014127016067505,92.0,100.9,22011.328125
1,PNA,20,60,1775883519.7926533,287.751819,107.6096,171.063394,3.677159,0.7913131713867188,100.0,100.1,22005.765625
1,PNA,21,61,1775883521.8320222,781.412639,288.889648,478.255104,3.972904,0.8006151914596558,100.0,47.9,22012.32421875
1,PNA,21,62,1775883522.6169045,779.057421,288.332698,477.798646,3.866372,0.785250723361969,100.0,100.7,22003.36328125
1,PNA,21,63,1775883522.9101093,287.083269,107.250884,170.992054,3.660108,0.8124796152114868,93.0,98.3,22001.58984375
1,PNA,22,64,1775883525.0908813,779.761633,288.897978,478.297014,4.001214,0.7862133979797363,81.0,44.3,22022.09765625
