run_num,project_name,epoch,step_idx,timestamp_s,step_ms,forward_ms,backward_ms,optimizer_ms,loss,gpu_util,cpu_util,ram_used_mb
1,PNA,1,1,1775705415.37059,106.672343,59.819756,39.848589,4.086398,0.8189471960067749,10.0,74.6,21130.77734375
1,PNA,1,2,1775705415.4894068,111.386183,61.941871,42.505964,3.59106,0.808512806892395,,,
1,PNA,1,3,1775705415.6111243,103.52025,57.437205,39.24794,3.698982,0.780479371547699,,,
1,PNA,1,4,1775705415.725882,113.887094,63.700851,43.326138,3.57008,0.7694123387336731,,,
1,PNA,1,5,1775705415.8327289,101.538427,54.860892,38.967455,3.454728,0.8343372941017151,60.0,97.8,21126.72265625
1,PNA,1,6,1775705415.9508812,110.061919,60.65322,42.342332,3.58315,0.7880776524543762,,,
1,PNA,1,7,1775705416.0582545,101.816791,54.925993,39.917631,3.721322,0.7668964266777039,,,
1,PNA,1,8,1775705416.1738625,109.565571,60.423096,42.083388,3.58439,0.7911010384559631,,,
1,PNA,1,9,1775705416.2795405,100.605741,54.282832,39.376181,3.701132,0.8454445600509644,,,
1,PNA,1,10,1775705416.3952408,110.08103,60.520827,41.786042,3.54861,0.8271239399909973,60.0,97.9,21125.51171875
1,PNA,1,11,1775705416.5036175,101.683139,55.104656,38.802592,3.710102,0.7978177070617676,,,
1,PNA,1,12,1775705416.6194403,109.200095,60.030879,42.103467,3.612981,0.773690402507782,,,
1,PNA,1,13,1775705416.7258635,100.676712,54.623839,39.084577,3.714172,0.836564302444458,,,
1,PNA,1,14,1775705416.841347,108.86914,59.868727,41.927754,3.5942,0.7340356111526489,,,
1,PNA,1,15,1775705416.9488006,101.060049,54.486117,38.851723,3.744263,0.8142267465591431,59.0,98.9,21125.5390625
1,PNA,1,16,1775705417.0650353,109.368809,59.380079,42.822039,3.5659,0.8098223209381104,,,
1,PNA,1,17,1775705417.1662562,94.750522,49.231307,38.974665,3.55618,0.7801916599273682,,,
1,PNA,1,18,1775705417.265964,94.181442,49.051114,38.819362,3.54537,0.7621403932571411,,,
1,PNA,1,19,1775705417.366226,94.508739,49.179377,39.014986,3.55756,0.7932593822479248,,,
1,PNA,1,20,1775705417.4661896,94.67031,49.180586,38.836662,3.541159,0.8094452023506165,64.0,98.5,21121.234375
