run_num,project_name,epoch,step_idx,timestamp_s,step_ms,forward_ms,backward_ms,optimizer_ms,loss,fwd_gpu_util,fwd_cpu_util,fwd_ram_used_mb,bwd_gpu_util,bwd_cpu_util,bwd_ram_used_mb
1,PNA,3,41,1775529045.6607,94.206872,48.160845,38.926215,3.247107,0.8385356068611145,0.0,76.5,21403.328125,0.0,100.8,21406.28125
1,PNA,3,42,1775529045.878511,92.791588,48.644393,39.081307,3.152385,0.7684824466705322,,,,,,
1,PNA,3,43,1775529046.0995305,94.61522,47.89818,39.170419,3.162345,0.8005790710449219,33.0,50.3,21381.640625,29.0,124.6,21382.625
1,PNA,3,44,1775529046.3212063,93.212915,49.155111,38.877074,3.093693,0.7545955181121826,,,,,,
1,PNA,3,45,1775529046.5421534,94.346954,47.984892,39.412043,2.858669,0.7737154960632324,27.0,49.6,21411.73828125,27.0,99.2,21388.8515625
1,PNA,3,46,1775529046.760069,91.71912,47.823349,38.6799,3.221515,0.836103081703186,,,,,,
1,PNA,3,47,1775529046.9823582,95.589546,49.601259,39.143948,2.8469,0.7927933931350708,28.0,52.5,21400.734375,28.0,75.2,21400.734375
1,PNA,3,48,1775529047.2029412,92.030714,47.852619,38.958325,3.215425,0.8209319710731506,,,,,,
1,PNA,3,49,1775529047.427528,96.010684,48.310297,40.070454,2.84599,0.7701089978218079,33.0,51.9,21402.25390625,33.0,98.0,21402.1953125
1,PNA,3,50,1775529047.6453745,92.259288,47.954721,38.840303,3.227576,0.805327296257019,,,,,,
1,PNA,3,51,1775529047.8648932,94.216243,48.375768,39.000857,2.846249,0.8239006400108337,33.0,52.8,21402.6171875,33.0,100.4,21402.0703125
1,PNA,3,52,1775529048.0819902,91.984824,47.739098,38.842602,3.219256,0.7942041754722595,,,,,,
1,PNA,3,53,1775529048.3000824,93.335948,47.869529,38.708201,2.83591,0.7878243923187256,33.0,50.6,21401.93359375,27.0,101.5,21401.70703125
1,PNA,3,54,1775529048.5179102,92.30559,47.864749,39.037936,3.218686,0.8178832530975342,,,,,,
1,PNA,3,55,1775529048.738235,93.444159,47.89625,38.793352,2.84232,0.7495251893997192,26.0,50.2,21402.0234375,26.0,126.5,21401.98828125
1,PNA,3,56,1775529048.9578166,92.635895,48.063612,39.032867,3.277217,0.7932660579681396,,,,,,
1,PNA,3,57,1775529049.1780195,93.673253,47.87825,39.040407,2.835319,0.7729167342185974,28.0,50.0,21402.62890625,28.0,100.4,21402.62890625
1,PNA,3,58,1775529049.3990517,94.602109,49.563049,39.051837,3.817316,0.8118166923522949,,,,,,
1,PNA,3,59,1775529049.618929,93.559741,48.073033,38.773072,2.84856,0.8057490587234497,33.0,49.8,21402.2265625,33.0,101.2,21402.16796875
1,PNA,3,60,1775529049.7886243,100.673534,48.770296,45.545548,4.411727,0.8227084875106812,,,,,,
1,PNA,4,61,1775529050.2979984,94.750582,48.618712,39.134098,2.839749,0.7523036599159241,0.0,78.1,21403.74609375,28.0,100.4,21403.6875
1,PNA,4,62,1775529050.5126865,91.879323,47.640096,38.997636,3.222416,0.7940592765808105,,,,,,
1,PNA,4,63,1775529050.736062,98.340324,47.809598,39.211499,2.828129,0.770461916923523,26.0,50.3,21403.328125,26.0,100.1,21402.95703125
1,PNA,4,64,1775529050.952063,92.148987,47.992862,38.935294,3.225066,0.7986125946044922,,,,,,
1,PNA,4,65,1775529051.1657603,93.186015,47.93866,38.559789,2.846879,0.8011146187782288,29.0,53.8,21403.25390625,29.0,101.8,21403.25390625
1,PNA,4,66,1775529051.3834643,93.147304,48.941298,38.970355,3.213015,0.774439811706543,,,,,,
1,PNA,4,67,1775529051.6024878,93.269256,47.855199,39.042826,2.84109,0.7827930450439453,33.0,52.9,21403.9375,33.0,100.5,21403.9375
1,PNA,4,68,1775529051.8200264,92.019494,47.747777,39.138608,3.084744,0.8249748945236206,,,,,,
1,PNA,4,69,1775529052.037992,93.561391,47.993191,39.054226,2.818609,0.7543670535087585,33.0,50.5,21403.73828125,33.0,100.5,21403.6796875
1,PNA,4,70,1775529052.2551694,92.403141,48.073273,38.639369,3.492901,0.8092483282089233,,,,,,
1,PNA,4,71,1775529052.473664,93.416919,48.010542,38.924934,2.83267,0.8138927221298218,33.0,53.0,21383.80078125,33.0,75.6,21383.80078125
1,PNA,4,72,1775529052.6911726,92.710156,48.031723,39.013906,3.458939,0.8005582094192505,,,,,,
1,PNA,4,73,1775529052.911515,94.511298,48.022982,39.107798,2.855459,0.8460052013397217,31.0,52.8,21383.40625,23.0,99.3,21383.0
1,PNA,4,74,1775529053.1301844,92.995451,48.038172,39.770609,3.014973,0.8520108461380005,,,,,,
1,PNA,4,75,1775529053.3501327,94.08953,47.795838,39.027046,2.929502,0.8332822322845459,27.0,52.7,21384.05859375,27.0,99.9,21384.05859375
1,PNA,4,76,1775529053.5663633,92.640776,48.543471,39.025966,3.032952,0.7580317258834839,,,,,,
1,PNA,4,77,1775529053.7847188,93.543911,48.007572,38.905174,2.812059,0.7717965841293335,30.0,50.6,21379.3828125,30.0,100.7,21379.32421875
1,PNA,4,78,1775529054.0010204,92.591885,48.44683,38.949445,3.177876,0.8025214672088623,,,,,,
1,PNA,4,79,1775529054.2159145,93.139854,47.814489,38.797792,2.85166,0.7835266590118408,33.0,53.6,21382.375,33.0,101.2,21382.375
1,PNA,4,80,1775529054.3779187,95.558435,47.840849,42.959844,3.026282,0.8066494464874268,,,,,,
1,PNA,5,81,1775529054.8716652,93.824606,48.804205,38.514608,2.810399,0.8115130662918091,0.0,76.1,21384.5,0.0,76.4,21384.21484375
1,PNA,5,82,1775529055.0885181,91.616957,47.666766,38.906934,3.001982,0.7859461307525635,,,,,,
1,PNA,5,83,1775529055.3082488,94.224703,47.826089,39.053147,2.847069,0.7414987683296204,32.0,53.1,21385.27734375,24.0,99.6,21385.16015625
1,PNA,5,84,1775529055.522835,92.034295,47.746077,38.968085,3.279497,0.7729212045669556,,,,,,
1,PNA,5,85,1775529055.7415802,94.979386,47.84251,40.45662,2.834329,0.8131706118583679,28.0,51.0,21386.53125,28.0,96.9,21386.4140625
1,PNA,5,86,1775529055.9574106,92.119356,47.687076,38.836654,3.300987,0.7794052362442017,,,,,,
1,PNA,5,87,1775529056.1755946,93.51723,47.90338,39.075647,2.83344,0.7803076505661011,28.0,53.3,21386.11328125,28.0,100.4,21385.87890625
1,PNA,5,88,1775529056.3934352,93.744815,49.233523,39.048296,3.254847,0.7867304086685181,,,,,,
1,PNA,5,89,1775529056.6120818,93.741604,47.905661,38.959286,2.859519,0.799393355846405,33.0,50.4,21386.18359375,33.0,99.9,21386.18359375
1,PNA,5,90,1775529056.8314252,92.461612,47.86371,39.468343,3.071993,0.8345514535903931,,,,,,
1,PNA,5,91,1775529057.0517213,93.712483,47.590685,38.784313,2.851359,0.7701043486595154,33.0,52.5,21384.10546875,33.0,100.3,21383.98828125
1,PNA,5,92,1775529057.2722173,92.541933,48.119693,39.275371,3.032573,0.7918679714202881,,,,,,
1,PNA,5,93,1775529057.494275,97.385507,51.509953,39.120187,2.89456,0.8475156426429749,33.0,52.2,21398.8984375,29.0,99.9,21398.8984375
1,PNA,5,94,1775529057.7123418,93.619602,49.760812,38.793633,3.000552,0.81104576587677,,,,,,
1,PNA,5,95,1775529057.9332755,94.001018,47.999562,38.974185,2.849339,0.8251262903213501,26.0,52.6,21399.4375,26.0,100.6,21378.765625
1,PNA,5,96,1775529058.153122,92.053756,47.982031,38.750441,3.008242,0.781578779220581,,,,,,
1,PNA,5,97,1775529058.3728764,93.876117,48.48149,38.763602,2.87732,0.7661948800086975,28.0,52.5,21381.6796875,28.0,101.2,21381.62109375
1,PNA,5,98,1775529058.5915885,91.711819,47.850659,38.740041,2.987592,0.8036200404167175,,,,,,
1,PNA,5,99,1775529058.8114047,95.077398,49.353196,39.078467,2.87687,0.7912169694900513,33.0,50.2,21397.484375,33.0,99.9,21397.3671875
1,PNA,5,100,1775529058.968967,88.528964,48.035943,35.763699,2.937551,0.8591399788856506,,,,,,
1,PNA,6,101,1775529059.4790554,93.545711,48.031922,38.881213,2.856169,0.763935387134552,0.0,76.3,21403.84765625,0.0,101.0,21403.63671875
1,PNA,6,102,1775529059.6932888,91.903032,47.628356,39.082307,3.135844,0.8064706921577454,,,,,,
1,PNA,6,103,1775529059.911388,93.649093,47.86069,38.849994,2.850339,0.8132930994033813,29.0,53.6,21383.30078125,24.0,100.7,21382.953125
1,PNA,6,104,1775529060.1265318,91.671109,47.762728,38.447606,3.337848,0.8437902331352234,,,,,,
1,PNA,6,105,1775529060.3460498,94.380546,48.077824,39.073327,2.8451,0.8198214769363403,28.0,48.1,21381.1953125,28.0,124.4,21381.43359375
1,PNA,6,106,1775529060.5640767,92.223998,47.92369,39.178739,3.180255,0.7926483154296875,,,,,,
1,PNA,6,107,1775529060.7839317,93.698634,47.90766,39.085197,2.864009,0.760863184928894,31.0,52.8,21384.59765625,31.0,100.3,21384.5390625
1,PNA,6,108,1775529061.0104709,98.855823,51.022094,42.372684,3.368249,0.773725688457489,,,,,,
1,PNA,6,109,1775529061.231694,93.602941,47.92423,39.107787,2.90577,0.7344666719436646,33.0,51.5,21384.8046875,33.0,100.3,21384.8046875
1,PNA,6,110,1775529061.4531221,95.141709,47.86685,42.233692,3.013772,0.8362308144569397,,,,,,
1,PNA,6,111,1775529061.6723497,93.50386,47.912369,39.074177,2.86654,0.799048125743866,33.0,52.4,21383.8984375,33.0,100.4,21383.83984375
1,PNA,6,112,1775529061.8897855,91.916142,47.85059,38.879183,3.122114,0.7728860378265381,,,,,,
1,PNA,6,113,1775529062.110073,94.156102,47.943211,38.796482,2.84533,0.8124704360961914,30.0,50.3,21383.11328125,23.0,100.1,21383.11328125
1,PNA,6,114,1775529062.3281775,92.147117,47.878559,39.157999,3.225856,0.7881606817245483,,,,,,
1,PNA,6,115,1775529062.5484657,94.248373,48.069613,38.987626,2.87328,0.7826136350631714,27.0,50.2,21400.14453125,27.0,99.9,21400.14453125
1,PNA,6,116,1775529062.765971,91.323513,47.724527,38.552078,2.994252,0.7927614450454712,,,,,,
1,PNA,6,117,1775529062.9820411,93.556881,48.007013,38.853223,2.93661,0.820733904838562,31.0,50.8,21383.01953125,31.0,126.3,21385.85546875
1,PNA,6,118,1775529063.1997025,92.111806,47.975352,38.715611,3.234106,0.7754842042922974,,,,,,
1,PNA,6,119,1775529063.4191678,94.349145,47.960471,38.885814,3.199896,0.8257263898849487,33.0,50.4,21380.3984375,33.0,100.9,21401.15234375
1,PNA,6,120,1775529063.576778,88.529393,47.835898,35.799531,3.104514,0.8155698180198669,,,,,,
1,PNA,7,121,1775529064.0776856,93.587691,47.90131,39.069467,2.8459,0.829473614692688,0.0,77.4,21384.0625,0.0,100.5,21384.0625
1,PNA,7,122,1775529064.2941608,92.007385,47.723987,39.210379,3.043873,0.737969696521759,,,,,,
1,PNA,7,123,1775529064.5130477,93.087563,47.736467,38.922164,2.8558,0.7719384431838989,27.0,50.6,21385.70703125,24.0,100.8,21385.70703125
1,PNA,7,124,1775529064.732621,93.636813,49.281324,38.990105,3.219575,0.8009776473045349,,,,,,
1,PNA,7,125,1775529064.9522648,94.452227,47.778118,39.871161,2.85417,0.8164090514183044,28.0,52.7,21391.8515625,28.0,98.4,21391.734375
1,PNA,7,126,1775529065.1705928,91.7206,47.797297,38.653449,3.253176,0.7730017304420471,,,,,,
1,PNA,7,127,1775529065.389709,93.648752,47.726487,38.751081,2.86676,0.7613338232040405,32.0,50.3,21391.609375,32.0,100.2,21392.1015625
1,PNA,7,128,1775529065.6080625,92.253429,47.745947,39.059857,3.237886,0.8038973808288574,,,,,,
1,PNA,7,129,1775529065.8278413,93.753554,47.490593,38.873853,2.84274,0.8021376132965088,33.0,50.2,21402.9296875,33.0,99.6,21402.9296875
1,PNA,7,130,1775529066.0446348,91.897373,47.981651,38.836883,3.016752,0.7549611330032349,,,,,,
1,PNA,7,131,1775529066.264599,94.530628,48.027703,38.931865,2.89505,0.8087865114212036,33.0,53.0,21386.984375,33.0,99.5,21386.80859375
1,PNA,7,132,1775529066.4802725,91.797421,47.813289,38.639199,3.219996,0.8008984327316284,,,,,,
1,PNA,7,133,1775529066.6989534,93.762035,47.923801,38.926724,2.945302,0.7813898324966431,33.0,53.2,21404.125,25.0,100.9,21404.125
1,PNA,7,134,1775529066.918624,92.195318,47.811648,38.957865,3.229366,0.8032294511795044,,,,,,
1,PNA,7,135,1775529067.1409152,95.181928,48.045052,38.938325,3.677714,0.7949258089065552,27.0,49.9,21377.1171875,27.0,100.7,21422.96484375
1,PNA,7,136,1775529067.3624148,95.763249,47.861079,42.687729,3.007123,0.8337661623954773,,,,,,
1,PNA,7,137,1775529067.5814488,93.389399,47.892979,38.763961,3.021233,0.8081368207931519,30.0,52.2,21403.15234375,30.0,101.1,21403.15234375
1,PNA,7,138,1775529067.7978728,91.860792,47.733978,38.860803,3.231677,0.8346882462501526,,,,,,
1,PNA,7,139,1775529068.0173016,94.769902,48.244166,39.461933,2.931551,0.8053017854690552,33.0,50.6,21405.2421875,33.0,99.4,21405.2421875
1,PNA,7,140,1775529068.173599,88.250589,47.838469,35.635448,3.124024,0.7979413866996765,,,,,,
1,PNA,8,141,1775529068.6561553,94.06857,48.371168,39.136609,2.85676,0.8164070844650269,0.0,76.6,21404.55078125,0.0,100.3,21404.43359375
1,PNA,8,142,1775529068.8730516,92.479812,48.585793,38.821282,3.037543,0.7961881160736084,,,,,,
1,PNA,8,143,1775529069.0912533,93.947678,47.93715,38.954535,2.85735,0.8516607284545898,33.0,50.8,21404.859375,29.0,100.3,21404.7421875
1,PNA,8,144,1775529069.3078902,91.859992,47.693257,38.914054,3.262936,0.7581785917282104,,,,,,
1,PNA,8,145,1775529069.5302567,97.449428,50.721829,39.232119,2.982731,0.795027494430542,25.0,52.6,21404.4921875,25.0,100.0,21404.43359375
1,PNA,8,146,1775529069.74743,92.031255,47.828309,38.938305,3.225456,0.7829990386962891,,,,,,
1,PNA,8,147,1775529069.9668438,94.157631,47.895769,38.692031,2.90611,0.750430166721344,28.0,52.9,21404.859375,28.0,100.6,21404.859375
1,PNA,8,148,1775529070.1854339,91.635187,47.613545,38.731551,3.251556,0.7723935842514038,,,,,,
1,PNA,8,149,1775529070.4067154,94.598399,48.053193,39.028906,2.974032,0.7722054123878479,33.0,52.6,21374.921875,33.0,74.7,21389.6875
1,PNA,8,150,1775529070.622423,91.786181,48.043152,38.68493,3.020052,0.781684160232544,,,,,,
1,PNA,8,151,1775529070.844448,95.795521,47.762868,39.2026,3.527432,0.7736407518386841,33.0,50.5,21381.78125,33.0,99.2,21428.421875
1,PNA,8,152,1775529071.0602643,92.678796,48.163904,39.433343,3.075193,0.8001573085784912,,,,,,
1,PNA,8,153,1775529071.2794337,93.689894,47.87613,38.989275,3.045183,0.7997175455093384,33.0,55.5,21394.97265625,33.0,100.3,21384.14453125
1,PNA,8,154,1775529071.4964097,91.416205,47.745158,38.618369,3.033233,0.8031101822853088,,,,,,
1,PNA,8,155,1775529071.717169,93.893017,48.093263,39.181239,2.84543,0.7767362594604492,25.0,50.3,21381.328125,23.0,100.0,21381.2109375
1,PNA,8,156,1775529071.9363987,91.700358,47.985391,38.64257,3.026082,0.8371614217758179,,,,,,
1,PNA,8,157,1775529072.1597865,93.51504,47.995121,38.929205,2.89421,0.8445676565170288,26.0,49.7,21400.015625,26.0,100.8,21399.890625
1,PNA,8,158,1775529072.3798845,92.062535,48.046952,38.957485,3.036633,0.825886070728302,,,,,,
1,PNA,8,159,1775529072.6002755,93.727564,48.030203,38.949366,2.88526,0.8185592293739319,33.0,52.4,21406.75390625,33.0,100.7,21406.28515625
1,PNA,8,160,1775529072.7599628,91.825601,47.726967,39.324771,3.173905,0.7334209084510803,,,,,,
1,PNA,9,161,1775529073.2717738,93.727573,48.049772,38.970775,2.949921,0.7949358224868774,0.0,77.4,21406.5703125,0.0,100.7,21406.5703125
1,PNA,9,162,1775529073.488305,91.594987,47.672716,38.867803,3.039002,0.7689395546913147,,,,,,
1,PNA,9,163,1775529073.7075644,93.279486,47.477933,38.815823,3.143445,0.8457973599433899,29.0,50.6,21406.70703125,23.0,101.1,21406.6484375
1,PNA,9,164,1775529073.9275355,94.546138,48.001511,41.490279,3.009183,0.8235499858856201,,,,,,
1,PNA,9,165,1775529074.1469133,94.684721,47.87412,39.352582,3.009212,0.8246954679489136,27.0,52.7,21406.5234375,27.0,98.6,21406.76953125
1,PNA,9,166,1775529074.363658,92.117136,47.822278,39.054997,3.234906,0.7433785200119019,,,,,,
1,PNA,9,167,1775529074.5833893,94.6775,48.506611,38.762342,2.89187,0.783907413482666,32.0,50.4,21406.96875,32.0,100.5,21406.96875
1,PNA,9,168,1775529074.7995703,91.114719,47.572844,38.489097,3.001192,0.8182932138442993,,,,,,
1,PNA,9,169,1775529075.021055,96.36835,50.22918,38.930425,2.86438,0.8109906911849976,32.0,52.8,21381.6328125,32.0,100.1,21381.6328125
1,PNA,9,170,1775529075.2387843,91.626738,47.745068,38.69287,3.034673,0.7806634902954102,,,,,,
1,PNA,9,171,1775529075.459481,93.278787,47.787868,38.926245,2.85549,0.7922573089599609,33.0,52.7,21398.0234375,33.0,100.8,21397.83984375
1,PNA,9,172,1775529075.6772697,91.879162,47.975561,38.729741,3.044232,0.7632561326026917,,,,,,
1,PNA,9,173,1775529075.8962715,93.666493,48.099373,39.094997,2.862019,0.7970215082168579,33.0,50.4,21379.38671875,25.0,100.5,21379.2109375
1,PNA,9,174,1775529076.1141825,92.097286,47.843028,39.1902,3.030822,0.7495726346969604,,,,,,
1,PNA,9,175,1775529076.333156,92.91249,47.598015,38.70726,2.869059,0.8054225444793701,27.0,50.3,21380.28125,27.0,101.5,21380.046875
1,PNA,9,176,1775529076.5507746,91.75167,47.86235,38.684241,3.124804,0.786236047744751,,,,,,
1,PNA,9,177,1775529076.7730193,95.626567,47.715716,41.260935,2.8942,0.8296631574630737,28.0,52.8,21380.65625,28.0,95.2,21380.5390625
1,PNA,9,178,1775529076.9951427,92.975081,47.957931,39.136019,3.673103,0.798371434211731,,,,,,
1,PNA,9,179,1775529077.2188597,93.176054,47.726187,38.953034,2.86626,0.7941088080406189,33.0,51.7,21383.53515625,33.0,100.7,21383.53515625
1,PNA,9,180,1775529077.3761675,88.442693,47.89934,35.983853,2.962162,0.8186267614364624,,,,,,
1,PNA,10,181,1775529077.860194,95.026926,48.358068,39.19138,2.93089,0.7700496315956116,0.0,74.8,21394.40625,0.0,98.9,21388.6875
1,PNA,10,182,1775529078.0796883,95.370772,47.522724,42.823302,3.028912,0.7694529294967651,,,,,,
1,PNA,10,183,1775529078.2992988,94.153381,48.181475,39.028717,2.872079,0.809657096862793,32.0,52.7,21403.32421875,23.0,100.1,21403.32421875
1,PNA,10,184,1775529078.51575,91.854252,47.953731,38.761332,3.042323,0.8024588227272034,,,,,,
1,PNA,10,185,1775529078.735964,93.807096,48.167944,39.190799,2.86931,0.7196284532546997,28.0,52.9,21403.203125,28.0,100.1,21403.078125
1,PNA,10,186,1775529078.9545536,91.685698,47.780338,38.816553,3.064023,0.8402966260910034,,,,,,
1,PNA,10,187,1775529079.1834052,101.382546,49.0382,45.392227,2.93845,0.8110767006874084,30.0,49.9,21386.51171875,30.0,107.5,21385.9453125
1,PNA,10,188,1775529079.4007523,91.933484,47.927971,38.832772,3.227217,0.7975007891654968,,,,,,
1,PNA,10,189,1775529079.6217077,94.137591,47.93023,38.891423,2.86344,0.7463557720184326,33.0,50.2,21386.71875,33.0,100.2,21386.71875
1,PNA,10,190,1775529079.8329322,92.081605,47.93507,39.087777,3.027293,0.7843067646026611,,,,,,
1,PNA,10,191,1775529080.0516798,93.312107,47.846699,38.897594,2.86908,0.8346025943756104,33.0,53.8,21391.26953125,33.0,75.7,21391.26953125
1,PNA,10,192,1775529080.2700698,92.096506,47.91302,38.904264,3.038113,0.7983615398406982,,,,,,
1,PNA,10,193,1775529080.4888175,93.695723,48.026222,39.073108,2.869069,0.8003857135772705,33.0,52.9,21384.5546875,28.0,100.6,21384.4375
1,PNA,10,194,1775529080.7056584,91.713529,47.616365,38.952915,3.096074,0.7877345085144043,,,,,,
1,PNA,10,195,1775529080.926069,95.420614,47.792958,38.874024,2.863769,0.8195698261260986,26.0,52.8,21378.3984375,26.0,100.9,21378.36328125
1,PNA,10,196,1775529081.1437378,92.091446,48.007622,38.849414,3.143434,0.808676540851593,,,,,,
1,PNA,10,197,1775529081.3640392,94.344124,47.95661,39.085677,2.88776,0.8095451593399048,27.0,50.3,21382.2109375,27.0,124.4,21382.09375
1,PNA,10,198,1775529081.5854323,92.87359,48.045623,39.019676,3.545642,0.7559530735015869,,,,,,
1,PNA,10,199,1775529081.8042932,93.380248,47.941271,38.898184,2.89352,0.841299831867218,33.0,49.9,21381.44140625,33.0,100.9,21381.44140625
1,PNA,10,200,1775529081.961671,88.525524,47.93178,35.79022,3.115244,0.8262231945991516,,,,,,
