run_num,project_name,epoch,step_idx,timestamp_s,step_ms,forward_ms,backward_ms,optimizer_ms,loss,gpu_util,cpu_util,ram_used_mb
1,PNA,1,1,1775692938.6871612,92.955749,48.311451,39.051162,2.932701,0.8189471960067749,0.0,76.0,22330.20703125
1,PNA,1,2,1775692938.9035501,91.433343,47.467107,38.937889,3.150154,0.808512806892395,,,
1,PNA,1,3,1775692939.121747,93.558668,48.033806,40.526387,3.123784,0.780479371547699,,,
1,PNA,1,4,1775692939.3423517,92.694385,47.933624,38.699106,3.151205,0.7694123387336731,29.0,56.5,22330.1015625
1,PNA,1,5,1775692939.5593753,91.819679,47.946645,38.897299,3.113504,0.8343372941017151,,,
1,PNA,1,6,1775692939.7754405,91.763648,48.099417,38.829737,2.938181,0.7880776524543762,,,
1,PNA,1,7,1775692939.9930813,92.869357,47.870093,38.516813,3.100573,0.7668964266777039,28.0,53.8,22330.90625
1,PNA,1,8,1775692940.2096133,91.606316,47.831943,38.680515,3.132693,0.7911007404327393,,,
1,PNA,1,9,1775692940.4315271,96.022231,47.748601,43.086041,3.307287,0.8454445600509644,,,
1,PNA,1,10,1775692940.6526673,94.915563,47.246963,41.814439,3.015142,0.8271239399909973,33.0,56.4,22330.20703125
1,PNA,1,11,1775692940.871806,91.442213,47.958934,38.693216,2.89692,0.7978177070617676,,,
1,PNA,1,12,1775692941.0883992,91.008376,47.333915,38.781586,2.91231,0.773690402507782,,,
1,PNA,1,13,1775692941.3062246,92.700184,47.759471,39.049801,3.142684,0.836564302444458,33.0,56.4,22330.25390625
1,PNA,1,14,1775692941.5239117,93.055221,47.865163,40.017529,3.181655,0.7340356111526489,,,
1,PNA,1,15,1775692941.7425914,92.341339,48.20071,39.124943,3.114234,0.8142267465591431,,,
1,PNA,1,16,1775692941.9584641,92.595102,47.880153,38.762807,2.909,0.8098223209381104,27.0,55.2,22333.03125
1,PNA,1,17,1775692942.1732764,91.2642,47.707801,38.683246,2.90689,0.7801916599273682,,,
1,PNA,1,18,1775692942.3918712,95.241718,51.11149,38.919429,3.235116,0.7621403932571411,,,
1,PNA,1,19,1775692942.612227,95.009774,49.062264,38.900888,3.601612,0.7932593822479248,30.0,55.1,22333.15234375
1,PNA,1,20,1775692942.767696,87.701008,47.917624,35.476441,2.848759,0.8094452023506165,,,
1,PNA,2,21,1775692943.267919,92.918038,48.201759,38.850528,3.059573,0.8363317251205444,0.0,79.1,22333.015625
1,PNA,2,22,1775692943.4850578,91.777658,47.629739,39.005491,3.081363,0.8006932735443115,,,
1,PNA,2,23,1775692943.7022247,91.761018,48.132187,38.87373,2.879139,0.8025130033493042,,,
1,PNA,2,24,1775692943.9190948,92.324117,47.832413,38.747047,2.91605,0.8406424522399902,33.0,55.3,22333.640625
1,PNA,2,25,1775692944.133219,91.283089,47.948625,38.544502,2.91117,0.843221127986908,,,
1,PNA,2,26,1775692944.3486128,91.333082,47.774621,38.689856,2.93328,0.794222891330719,,,
1,PNA,2,27,1775692944.565398,92.526731,47.973755,38.670035,3.105543,0.7999227046966553,28.0,57.3,22332.44921875
1,PNA,2,28,1775692944.7810094,91.32198,47.73607,38.569303,3.128884,0.7718240022659302,,,
1,PNA,2,29,1775692944.9978142,91.564245,47.727181,38.805998,2.947841,0.7986912131309509,,,
1,PNA,2,30,1775692945.2169235,93.103181,48.236429,39.031221,3.056053,0.7900485992431641,33.0,55.3,22332.390625
1,PNA,2,31,1775692945.4378886,95.525393,47.700421,42.825956,2.993492,0.7950597405433655,,,
1,PNA,2,32,1775692945.6567159,95.197788,47.67071,42.41492,3.068443,0.7752043008804321,,,
1,PNA,2,33,1775692945.8732266,92.708144,47.918075,38.754156,2.910941,0.7799968719482422,33.0,56.3,22337.24609375
1,PNA,2,34,1775692946.0883439,90.72903,47.215852,38.690075,2.967641,0.7341527938842773,,,
1,PNA,2,35,1775692946.3046012,92.342559,48.409572,39.041692,2.921041,0.8382748365402222,,,
1,PNA,2,36,1775692946.5203726,92.077294,47.807683,38.697655,2.90134,0.7993857264518738,33.0,55.6,22337.0859375
1,PNA,2,37,1775692946.7368524,91.440702,47.72557,38.807827,3.107583,0.8048040270805359,,,
1,PNA,2,38,1775692946.9525323,91.690597,47.715261,38.958861,3.025632,0.7525316476821899,,,
1,PNA,2,39,1775692947.170402,93.404806,47.870893,38.923639,3.300027,0.7759273052215576,28.0,55.5,22337.39453125
1,PNA,2,40,1775692947.3288655,91.90322,47.499786,39.488339,3.255746,0.8001351356506348,,,
1,PNA,3,41,1775692947.823888,92.726116,48.102758,38.819938,2.866039,0.8385301828384399,0.0,79.4,22337.625
1,PNA,3,42,1775692948.0380933,91.774668,47.498086,39.057792,3.154724,0.7684777975082397,,,
1,PNA,3,43,1775692948.2549062,91.772359,47.706251,39.045762,3.107664,0.8005692958831787,,,
1,PNA,3,44,1775692948.4733293,92.774876,47.696471,38.710435,3.122674,0.7545878291130066,33.0,55.5,22339.21484375
1,PNA,3,45,1775692948.692207,94.531775,50.142233,39.266305,2.91365,0.7737029790878296,,,
1,PNA,3,46,1775692948.9073462,91.436663,47.824273,38.638675,2.933521,0.8360933661460876,,,
1,PNA,3,47,1775692949.1240897,92.41112,47.782623,38.95019,2.90931,0.7927859425544739,33.0,56.9,22340.07421875
1,PNA,3,48,1775692949.3450348,96.704193,47.70605,44.099848,2.94132,0.820920467376709,,,
1,PNA,3,49,1775692949.561079,91.676996,47.873624,38.833478,2.91786,0.7700988054275513,,,
1,PNA,3,50,1775692949.7771533,92.374979,47.858794,38.795987,2.959271,0.8053137063980103,28.0,55.1,22338.53515625
1,PNA,3,51,1775692949.992787,91.680806,47.795832,38.913049,2.90888,0.8238860368728638,,,
1,PNA,3,52,1775692950.2083757,91.826739,48.026076,38.747017,2.93097,0.7941946983337402,,,
1,PNA,3,53,1775692950.42393,91.84928,47.551769,38.660454,2.90829,0.7878058552742004,33.0,57.2,22340.671875
1,PNA,3,54,1775692950.6436267,95.433921,47.66446,42.737585,3.112394,0.8178673982620239,,,
1,PNA,3,55,1775692950.8640225,92.645784,48.778749,38.767486,2.93726,0.7495160102844238,,,
1,PNA,3,56,1775692951.0825102,92.369629,47.681899,39.033862,3.113594,0.7932438850402832,33.0,56.2,22341.84765625
1,PNA,3,57,1775692951.2985008,91.633865,47.843673,39.00763,2.8919,0.772905170917511,,,
1,PNA,3,58,1775692951.515327,91.744807,47.772281,38.96602,3.122784,0.8118007183074951,,,
1,PNA,3,59,1775692951.7350326,94.246482,48.185339,40.276113,2.959261,0.8057304620742798,29.0,55.3,22340.171875
1,PNA,3,60,1775692951.8903873,87.668247,47.516837,35.427659,3.062542,0.8226884603500366,,,
1,PNA,4,61,1775692952.389778,93.366257,48.412192,39.090053,2.89208,0.7522811889648438,2.0,77.6,22340.0
1,PNA,4,62,1775692952.6046243,91.837809,47.502498,38.936679,3.341787,0.7940279245376587,,,
1,PNA,4,63,1775692952.8218985,91.728167,47.742931,39.017711,2.89383,0.7704397439956665,,,
1,PNA,4,64,1775692953.0390482,93.355736,47.639769,40.008969,2.977731,0.7985777854919434,33.0,57.1,22341.59765625
1,PNA,4,65,1775692953.2546077,91.24171,47.870674,38.583153,2.90751,0.8010769486427307,,,
1,PNA,4,66,1775692953.4711523,91.981942,48.012286,38.925969,2.943541,0.7744032740592957,,,
1,PNA,4,67,1775692953.6880605,93.033831,48.017646,39.042392,2.89869,0.782768189907074,33.0,55.4,22342.765625
1,PNA,4,68,1775692953.9039257,91.647046,47.715182,39.073342,2.94128,0.8249368667602539,,,
1,PNA,4,69,1775692954.1197076,91.683496,47.912134,38.98475,2.91217,0.7543476223945618,,,
1,PNA,4,70,1775692954.335533,92.078844,47.820822,38.584614,2.90731,0.8092355728149414,27.0,55.6,22342.6171875
1,PNA,4,71,1775692954.5507042,91.570235,47.901874,38.852218,2.91171,0.8138716220855713,,,
1,PNA,4,72,1775692954.7670078,91.511544,47.834882,38.872429,2.91179,0.8005362749099731,,,
1,PNA,4,73,1775692954.985647,92.679725,47.784342,39.034012,3.000682,0.8459797501564026,28.0,55.4,22344.67578125
1,PNA,4,74,1775692955.2017846,91.854309,47.921235,39.065702,2.93753,0.8519748449325562,,,
1,PNA,4,75,1775692955.4190845,91.617345,47.861943,38.93373,2.91845,0.8332417011260986,,,
1,PNA,4,76,1775692955.6362536,94.120829,47.786182,40.68781,2.95888,0.7579848766326904,33.0,57.0,22345.40625
1,PNA,4,77,1775692955.851933,91.792509,47.955965,38.839727,3.107863,0.771756649017334,,,
1,PNA,4,78,1775692956.0675502,91.521514,47.754562,38.800687,2.93523,0.8025019764900208,,,
1,PNA,4,79,1775692956.283012,92.981309,48.094837,39.056562,2.93156,0.7834843397140503,33.0,55.5,22347.8671875
1,PNA,4,80,1775692956.4410412,91.85847,47.631439,39.52533,3.047402,0.8066157102584839,,,
1,PNA,5,81,1775692956.917497,92.586833,48.419794,38.446121,2.866999,0.8114714622497559,0.0,78.6,22347.6875
1,PNA,5,82,1775692957.132311,91.426312,47.544038,38.854658,2.949091,0.7858977913856506,,,
1,PNA,5,83,1775692957.3464007,92.519972,47.856092,39.884926,2.86721,0.7414569854736328,,,
1,PNA,5,84,1775692957.5605972,92.511801,47.69965,38.910489,3.105733,0.7728807926177979,29.0,54.6,22347.74609375
1,PNA,5,85,1775692957.7759721,91.480283,47.974945,38.683475,2.91389,0.8131173253059387,,,
1,PNA,5,86,1775692957.9911678,91.585636,47.889354,38.792518,2.969381,0.7793481349945068,,,
1,PNA,5,87,1775692958.2077668,92.995149,47.797352,39.061382,2.90583,0.7802717685699463,32.0,55.6,22350.8125
1,PNA,5,88,1775692958.4229732,91.495593,47.610358,38.96956,2.946631,0.7866759300231934,,,
1,PNA,5,89,1775692958.640027,91.620487,47.907284,38.885999,2.90892,0.799353837966919,,,
1,PNA,5,90,1775692958.8573363,92.275407,47.745841,38.818557,2.919661,0.8344590067863464,33.0,56.9,22350.8203125
1,PNA,5,91,1775692959.0744057,90.892083,47.384115,38.640014,2.91483,0.770041286945343,,,
1,PNA,5,92,1775692959.2908485,91.26116,47.621719,38.814678,2.929821,0.7918031215667725,,,
1,PNA,5,93,1775692959.5091136,92.569322,47.533297,38.793997,3.127874,0.8474646806716919,33.0,55.3,22351.43359375
1,PNA,5,94,1775692959.7246635,91.246189,47.628369,38.678025,2.939431,0.8109768629074097,,,
1,PNA,5,95,1775692959.940484,92.186336,48.385932,38.988411,2.92426,0.8250609040260315,,,
