run_num,project_name,epoch,step_idx,timestamp_s,step_ms,forward_ms,backward_ms,optimizer_ms,loss,gpu_util,cpu_util,ram_used_mb,sampled_phase
1,PNA,4,122,1775429925.0771186,87.929096,47.490343,35.689041,2.981592,0.7518212795257568,,,,
1,PNA,4,123,1775429925.231134,90.747554,48.580472,37.607464,2.974651,0.788314700126648,,,,
1,PNA,4,124,1775429925.3826923,88.032778,47.371902,35.951615,2.971191,0.7978182435035706,,,,
1,PNA,4,125,1775429925.541413,94.352025,48.654264,40.981572,2.97132,0.7391385436058044,27.0,1.3,20632.578125,forward
1,PNA,4,126,1775429925.695856,89.917159,47.753158,36.399163,3.953348,0.8004341721534729,,,,
1,PNA,4,127,1775429925.849158,87.753302,47.29826,35.853705,2.94288,0.7863283753395081,,,,
1,PNA,4,128,1775429926.0058644,90.548601,47.688926,38.277355,2.92946,0.8088510036468506,20.0,1.4,20631.58984375,backward
1,PNA,4,129,1775429926.157453,88.335623,47.745917,36.080418,2.936121,0.8109413385391235,,,,
1,PNA,4,130,1775429926.3124542,88.366143,47.703407,35.960636,2.982131,0.7891427278518677,,,,
1,PNA,4,131,1775429926.4674873,91.395445,50.377623,36.328442,3.110014,0.7673901915550232,,,,
1,PNA,4,132,1775429926.623074,90.49308,49.553279,36.392273,2.985701,0.7795087099075317,25.0,1.4,20631.83203125,forward
1,PNA,4,133,1775429926.7762237,89.615454,47.662227,37.043724,3.065952,0.759587824344635,,,,
1,PNA,4,134,1775429926.9292297,88.408953,47.642226,36.044177,2.99231,0.8047100305557251,,,,
1,PNA,4,135,1775429927.0828443,89.002444,47.743557,36.720699,3.012082,0.8432826995849609,,,,
1,PNA,4,136,1775429927.241069,93.746246,48.736054,40.041096,3.163754,0.8047103881835938,30.0,1.3,20631.58203125,forward
1,PNA,4,137,1775429927.394929,88.690439,48.054413,35.985456,2.964911,0.772932767868042,,,,
1,PNA,4,138,1775429927.5558946,97.478899,47.177717,44.34587,4.315734,0.7348238825798035,,,,
1,PNA,4,139,1775429927.7097197,89.384481,47.708217,37.290078,2.833369,0.8161078691482544,28.0,1.4,20631.82421875,backward
1,PNA,4,140,1775429927.8629878,89.567334,47.627705,37.146166,3.124853,0.8017587661743164,,,,
1,PNA,4,141,1775429928.0149305,88.413924,47.380381,36.326343,2.9726,0.8395270109176636,,,,
1,PNA,4,142,1775429928.1685405,88.514455,48.181345,35.908655,2.89193,0.7872564792633057,,,,
1,PNA,4,143,1775429928.321241,89.030894,48.382408,36.25505,2.91382,0.7724704742431641,21.0,1.3,20632.0625,forward
1,PNA,4,144,1775429928.4747324,88.320313,47.85962,35.919176,2.892189,0.827674388885498,,,,
1,PNA,4,145,1775429928.6268365,88.212551,47.561724,35.815774,3.211595,0.8060429096221924,,,,
1,PNA,4,146,1775429928.7798634,88.067497,47.661276,35.835263,2.97246,0.8848379254341125,,,,
1,PNA,4,147,1775429928.9388502,95.295882,51.071004,39.280902,3.106214,0.8244696855545044,27.0,1.5,20632.67578125,forward
1,PNA,4,148,1775429929.090081,87.435597,47.28096,35.716601,2.9043,0.8780051469802856,,,,
1,PNA,4,149,1775429929.2491107,94.306974,47.860889,41.544151,3.114984,0.8305189609527588,,,,
1,PNA,4,150,1775429929.4022727,89.647416,47.87774,37.227478,2.865829,0.834365725517273,19.0,1.4,20632.54296875,backward
1,PNA,4,151,1775429929.5543678,87.883705,47.351691,35.943835,2.95804,0.7812392711639404,,,,
1,PNA,4,152,1775429929.7065527,89.084705,47.25215,36.719598,3.325858,0.7329103946685791,,,,
1,PNA,4,153,1775429929.8592412,89.077316,48.47712,36.090798,2.997322,0.7657172679901123,,,,
1,PNA,4,154,1775429930.014446,91.387974,49.685821,37.090164,3.000391,0.7762700319290161,23.0,1.5,20632.53515625,forward
1,PNA,4,155,1775429930.167554,89.727266,47.182118,37.9952,3.066472,0.7916322350502014,,,,
1,PNA,4,156,1775429930.3209136,89.185167,48.595482,36.070468,2.888999,0.8126943111419678,,,,
1,PNA,4,157,1775429930.4710214,87.58553,47.212838,35.956036,2.9223,0.7847561836242676,,,,
1,PNA,4,158,1775429930.6234329,89.264629,48.536441,36.160109,2.94912,0.7806947231292725,28.0,1.3,20632.65234375,forward
1,PNA,4,159,1775429930.7753985,89.211628,47.461852,36.279861,3.788235,0.8218578100204468,,,,
1,PNA,4,160,1775429930.8668168,84.431156,46.804911,33.643865,2.87632,0.5531661510467529,,,,
1,PNA,5,161,1775429931.2077284,88.314633,48.507621,36.001817,3.087433,0.8140734434127808,0.0,1.4,20632.42578125,forward
1,PNA,5,162,1775429931.3651423,94.649651,47.2836,42.226173,3.335328,0.8074243068695068,,,,
1,PNA,5,163,1775429931.5162039,87.990697,47.428632,36.005776,2.949,0.8342474102973938,,,,
1,PNA,5,164,1775429931.6670725,87.197613,46.954264,35.822733,2.865769,0.7359241247177124,,,,
1,PNA,5,165,1775429931.8206892,89.786408,48.46864,36.627527,2.999121,0.7765475511550903,26.0,1.3,20632.90625,forward
1,PNA,5,166,1775429931.97139,87.762213,47.474303,35.761063,2.956541,0.7049701809883118,,,,
1,PNA,5,167,1775429932.1237783,88.842052,47.2809,36.567486,3.333777,0.7891541719436646,,,,
1,PNA,5,168,1775429932.2740872,87.510639,47.500093,35.727522,2.874029,0.7553874254226685,,,,
1,PNA,5,169,1775429932.4285512,90.52997,48.813846,37.152576,2.987251,0.8072636127471924,29.0,1.5,20633.1328125,forward
1,PNA,5,170,1775429932.5808945,88.523646,47.713517,36.241541,2.968951,0.8173869848251343,,,,
1,PNA,5,171,1775429932.7354782,88.621267,47.87367,35.996337,2.986131,0.7618698477745056,,,,
1,PNA,5,172,1775429932.8869388,88.030347,47.575835,36.037517,2.9115,0.7950971126556396,,,,
1,PNA,5,173,1775429933.0427911,90.735804,48.617093,37.539052,3.053882,0.8256256580352783,31.0,1.3,20633.10546875,forward
1,PNA,5,174,1775429933.19568,89.493613,47.734387,36.900692,3.146523,0.733832597732544,,,,
1,PNA,5,175,1775429933.3520904,92.486103,47.176168,40.578325,3.115683,0.7808560132980347,,,,
1,PNA,5,176,1775429933.5062237,89.38575,48.188445,36.924652,2.767977,0.7908941507339478,30.0,1.4,20632.83984375,backward
1,PNA,5,177,1775429933.658818,88.272132,47.463392,36.260302,2.990521,0.7691067457199097,,,,
1,PNA,5,178,1775429933.8116894,87.637,47.622126,35.62185,2.90244,0.8284953832626343,,,,
1,PNA,5,179,1775429933.9638653,87.928195,47.554574,35.929676,2.977181,0.8559479713439941,,,,
1,PNA,5,180,1775429934.1181633,89.319189,48.43431,36.17493,2.95218,0.8103300333023071,22.0,1.3,20632.99609375,forward
1,PNA,5,181,1775429934.2722287,90.110973,47.693087,37.686435,3.108794,0.77009516954422,,,,
1,PNA,5,182,1775429934.425083,88.634508,48.105913,35.832933,3.008872,0.7682409286499023,,,,
1,PNA,5,183,1775429934.5785415,89.510653,48.210725,36.508435,2.970741,0.8140597939491272,,,,
1,PNA,5,184,1775429934.7360735,93.385149,52.639541,36.321841,2.915361,0.7678687572479248,28.0,1.3,20632.9921875,forward
1,PNA,5,185,1775429934.9002955,98.456775,47.503454,46.18343,3.076732,0.8739447593688965,,,,
1,PNA,5,186,1775429935.0654168,98.163361,47.732017,44.95266,3.645923,0.8196346759796143,,,,
1,PNA,5,187,1775429935.2204075,89.317709,47.621325,37.250608,2.866059,0.8221862316131592,21.0,1.4,20632.7421875,backward
1,PNA,5,188,1775429935.374984,89.836198,48.256347,36.926673,3.027991,0.7980438470840454,,,,
1,PNA,5,189,1775429935.527354,88.507275,47.786468,35.928756,3.164534,0.8808698058128357,,,,
1,PNA,5,190,1775429935.6803668,88.2015,47.88473,35.922205,2.878329,0.767583966255188,,,,
1,PNA,5,191,1775429935.8337317,89.801928,48.738685,36.454404,2.997452,0.7624850273132324,31.0,1.4,20632.984375,forward
1,PNA,5,192,1775429935.9860477,88.049808,47.687877,35.713652,2.994281,0.7991092205047607,,,,
1,PNA,5,193,1775429936.1392417,89.752476,47.567044,37.231608,3.051532,0.7363871335983276,,,,
1,PNA,5,194,1775429936.290936,87.967836,47.811619,35.581309,2.983961,0.793447732925415,,,,
1,PNA,5,195,1775429936.4477863,92.531075,48.664783,37.889789,4.384454,0.803916871547699,31.0,1.5,20634.32421875,forward
1,PNA,5,196,1775429936.5997407,88.367654,47.755258,36.045567,2.980231,0.8010234236717224,,,,
1,PNA,5,197,1775429936.7596436,94.316755,48.105294,41.619863,3.018872,0.7707511186599731,,,,
1,PNA,5,198,1775429936.914131,90.107103,47.89477,37.682356,2.899699,0.809413731098175,29.0,1.3,20634.08203125,backward
1,PNA,5,199,1775429937.0658672,87.882314,47.3181,36.038767,2.94689,0.8595699071884155,,,,
1,PNA,5,200,1775429937.1577687,85.334512,46.885973,34.257156,3.003212,0.8400506377220154,,,,
1,PNA,6,201,1775429937.448136,88.697969,47.624376,37.149686,3.211475,0.7464529275894165,8.0,1.5,20645.578125,backward
1,PNA,6,202,1775429937.5997787,87.743472,47.197988,35.953186,2.94483,0.7791064381599426,,,,
1,PNA,6,203,1775429937.7635074,99.28695,47.461743,46.673779,3.361858,0.8496631383895874,,,,
1,PNA,6,204,1775429937.9149292,88.081048,47.400242,36.115528,2.972031,0.7608548402786255,,,,
1,PNA,6,205,1775429938.0694335,90.138054,49.452567,36.258501,2.90224,0.8340069055557251,27.0,1.4,20633.984375,forward
1,PNA,6,206,1775429938.221187,87.547359,47.098527,35.885084,2.999481,0.7902328968048096,,,,
1,PNA,6,207,1775429938.3752933,88.471145,47.701847,36.21119,2.94318,0.8603099584579468,,,,
1,PNA,6,208,1775429938.528122,89.398991,47.558774,36.454764,3.621103,0.8247983455657959,,,,
1,PNA,6,209,1775429938.681055,88.958833,48.483731,36.136608,2.848149,0.832779049873352,28.0,1.3,20633.6328125,forward
1,PNA,6,210,1775429938.8359358,89.700836,47.376041,37.605344,3.092563,0.8043303489685059,,,,
1,PNA,6,211,1775429938.9885917,88.220941,47.757028,35.909125,2.963911,0.7841812372207642,,,,
1,PNA,6,212,1775429939.142797,89.098456,48.336667,36.132179,3.003692,0.7992087006568909,,,,
1,PNA,6,213,1775429939.2971718,90.463949,48.883017,36.78707,2.995781,0.7549573183059692,25.0,1.3,20633.32421875,forward
1,PNA,6,214,1775429939.4516037,89.646555,47.420612,36.23875,4.464256,0.7653449177742004,,,,
1,PNA,6,215,1775429939.6039674,89.302549,47.649426,36.397184,3.454539,0.7368457317352295,,,,
1,PNA,6,216,1775429939.760794,92.812669,47.30812,41.208395,2.814579,0.8087058067321777,23.0,1.4,20633.07421875,backward
1,PNA,6,217,1775429939.9137454,89.096515,47.669077,36.877171,2.992592,0.7240463495254517,,,,
1,PNA,6,218,1775429940.075401,97.699354,47.586965,45.398138,3.118903,0.7420463562011719,,,,
1,PNA,6,219,1775429940.2284014,88.378804,47.579734,36.171869,2.965621,0.8466058969497681,,,,
1,PNA,6,220,1775429940.3839579,90.140723,48.695134,36.734769,3.008122,0.8248469233512878,20.0,1.4,20633.50390625,forward
1,PNA,6,221,1775429940.5362785,88.393264,47.804759,36.012417,2.967701,0.824431836605072,,,,
1,PNA,6,222,1775429940.6893704,89.420781,47.626826,36.79171,3.337747,0.7720540165901184,,,,
1,PNA,6,223,1775429940.8410213,87.943726,47.527714,35.883355,2.94581,0.8174355030059814,,,,
1,PNA,6,224,1775429940.9964063,90.747544,49.208182,36.942223,2.985441,0.7263971567153931,20.0,1.5,20633.66796875,forward
1,PNA,6,225,1775429941.1472628,87.59093,47.114277,35.918675,2.995001,0.7921465635299683,,,,
1,PNA,6,226,1775429941.2997875,87.643811,47.640346,35.58958,2.872809,0.8311952352523804,,,,
1,PNA,6,227,1775429941.4518816,88.77219,47.541524,35.730452,3.983808,0.7881975769996643,,,,
1,PNA,6,228,1775429941.6065369,89.825638,48.852576,36.441634,2.959241,0.785519003868103,22.0,1.3,20633.23828125,forward
1,PNA,6,229,1775429941.7637134,93.547592,47.221629,41.412309,3.079263,0.7606390714645386,,,,
1,PNA,6,230,1775429941.9145796,87.852755,47.606936,35.840374,2.94313,0.8031389713287354,,,,
1,PNA,6,231,1775429942.0774798,98.759971,48.174905,46.212481,2.855499,0.7690412998199463,28.0,1.4,20633.48046875,backward
1,PNA,6,232,1775429942.239916,98.965465,47.444403,46.802752,3.087182,0.8141876459121704,,,,
1,PNA,6,233,1775429942.3925517,87.790183,47.363181,35.839314,2.977691,0.799004316329956,,,,
1,PNA,6,234,1775429942.5442693,89.023294,47.119177,36.714309,3.47639,0.8402944803237915,,,,
1,PNA,6,235,1775429942.6963055,89.153227,48.299117,36.342623,2.96603,0.7416689991950989,24.0,1.4,20633.72265625,forward
1,PNA,6,236,1775429942.8502855,89.753756,48.027872,37.069575,3.033971,0.8067213892936707,,,,
1,PNA,6,237,1775429943.0020757,88.14932,47.466743,36.121428,2.966851,0.8376213312149048,,,,
1,PNA,6,238,1775429943.1559598,89.462602,47.997192,36.730549,3.155214,0.8114119172096252,,,,
1,PNA,6,239,1775429943.309886,90.557,49.130811,36.81217,3.013131,0.827934980392456,22.0,1.4,20634.984375,forward
1,PNA,6,240,1775429943.4026873,85.975662,47.372012,34.719354,2.92292,0.6142653822898865,,,,
1,PNA,7,241,1775429943.7070735,86.748775,47.422352,35.693972,2.91837,0.8266243934631348,,,,
1,PNA,7,242,1775429943.8589387,89.235329,48.112604,36.505626,3.018561,0.8301949501037598,14.0,1.6,20634.99609375,forward
1,PNA,7,243,1775429944.0115044,87.985216,47.661966,35.849264,2.88596,0.7907437086105347,,,,
1,PNA,7,244,1775429944.171195,94.614821,47.423832,42.363486,3.188584,0.6829073429107666,,,,
1,PNA,7,245,1775429944.32511,89.287908,47.567575,37.331959,2.829938,0.7641522884368896,27.0,1.3,20634.9296875,backward
1,PNA,7,246,1775429944.4783921,88.696098,47.784328,36.345822,2.96098,0.7770147919654846,,,,
1,PNA,7,247,1775429944.629691,88.221321,47.683947,36.054147,2.937381,0.8263303637504578,,,,
1,PNA,7,248,1775429944.7868102,91.599898,50.676987,36.264311,3.013121,0.7733339071273804,,,,
1,PNA,7,249,1775429944.9394393,90.083932,48.604302,36.636777,3.138114,0.8164303302764893,26.0,1.4,20634.8046875,forward
