run_num,project_name,step_idx,timestamp_s,step_ms,forward_ms,backward_ms,optimizer_ms,loss
1,PNA,1,1775590581.5331624,111.907708,50.531705,56.28668,3.908884,0.8189469575881958
1,PNA,2,1775590581.7758965,119.310759,50.106619,62.260467,4.32526,0.8085123896598816
1,PNA,3,1775590582.1296217,95.084353,48.168486,39.80376,4.30599,0.7804791331291199
1,PNA,4,1775590582.367113,112.568569,50.276581,56.070085,3.68518,0.7694120407104492
1,PNA,5,1775590582.605218,113.388352,50.374842,56.491943,3.711471,0.8343369364738464
1,PNA,6,1775590582.84377,114.5095,50.437353,57.054352,4.31152,0.7880773544311523
1,PNA,7,1775590583.0816944,113.296211,50.464445,56.2779,3.71283,0.76689612865448
1,PNA,8,1775590583.3194463,113.573285,50.368963,55.878862,4.338151,0.7911003828048706
1,PNA,9,1775590583.5641203,114.999588,52.04772,55.745691,4.31156,0.8454440832138062
1,PNA,10,1775590583.8018866,112.008739,49.746222,55.66018,3.714341,0.8271235823631287
1,PNA,11,1775590584.0400026,114.062074,50.22918,56.755078,4.29448,0.7978174686431885
1,PNA,12,1775590584.2795272,112.997826,50.116089,55.569807,4.266749,0.7736901044845581
1,PNA,13,1775590584.517928,114.48277,50.662348,56.35429,4.453823,0.8365638852119446
1,PNA,14,1775590584.755996,113.595035,50.456284,55.797042,4.30679,0.7340352535247803
1,PNA,15,1775590584.9953344,113.456094,50.361673,56.382311,3.699041,0.8142263293266296
1,PNA,16,1775590585.2333674,113.098028,50.322603,56.145217,3.73102,0.8098219633102417
1,PNA,17,1775590585.4714518,113.202289,50.254781,56.242018,3.730971,0.78019118309021
1,PNA,18,1775590585.705826,111.126044,47.960773,56.293099,3.838133,0.7621399164199829
1,PNA,19,1775590585.9426606,110.975133,47.902383,56.36465,3.736152,0.793258786201477
1,PNA,20,1775590586.124322,114.131324,47.970254,59.874687,3.955995,0.8094445466995239
1,PNA,21,1775590586.3571825,109.963446,48.445971,55.939343,4.409832,0.8363311290740967
1,PNA,22,1775590586.7702086,287.996304,224.768131,56.090596,4.29628,0.8006927371025085
