run_num,project_name,step_idx,timestamp_s,step_ms,forward_ms,backward_ms,optimizer_ms,loss
1,PNA,1,1775694403.5703285,109.568444,48.170754,55.960758,4.286793,0.8189471960067749
1,PNA,2,1775694403.813844,117.48754,47.867488,62.532219,4.464557,0.808512806892395
1,PNA,3,1775694404.169474,94.907794,48.248925,39.627358,4.207042,0.780479371547699
1,PNA,4,1775694404.4048395,110.854837,47.911549,55.667422,4.329474,0.7694123387336731
1,PNA,5,1775694404.6412444,111.379835,48.250935,56.045669,4.346584,0.8343372941017151
1,PNA,6,1775694404.8774247,111.132451,48.113553,55.937587,4.346054,0.7880776524543762
1,PNA,7,1775694405.114149,111.319605,48.114813,55.831615,4.398615,0.7668964266777039
1,PNA,8,1775694405.3554327,113.302768,49.915053,56.238122,4.400085,0.7911007404327393
1,PNA,9,1775694405.591801,111.12532,48.157104,55.588841,4.348694,0.8454445600509644
1,PNA,10,1775694405.827596,110.321837,47.824128,55.527339,4.335924,0.8271239399909973
1,PNA,11,1775694406.0647128,111.015139,48.305556,56.226331,3.730143,0.7978177070617676
1,PNA,12,1775694406.3027196,110.419049,47.766827,56.13866,3.722194,0.773690402507782
1,PNA,13,1775694406.5415733,111.367135,48.161324,56.71682,3.756995,0.836564302444458
1,PNA,14,1775694406.778772,110.884426,48.098292,56.261992,3.756224,0.7340356111526489
1,PNA,15,1775694407.0171702,111.137611,48.220905,56.428736,3.747154,0.8142267465591431
1,PNA,16,1775694407.2540207,111.167401,48.146534,55.920916,4.351714,0.8098223209381104
1,PNA,17,1775694407.4918745,110.986889,47.957791,55.876216,4.353604,0.7801916599273682
1,PNA,18,1775694407.7290754,111.029459,48.177344,56.367264,3.727364,0.7621403932571411
1,PNA,19,1775694407.9673684,111.149712,48.165164,55.868686,4.381345,0.7932593822479248
1,PNA,20,1775694408.151791,114.54634,48.249146,59.387005,4.521907,0.8094452023506165
1,PNA,21,1775694408.3856938,110.040032,48.636002,55.934216,4.309633,0.8363317251205444
1,PNA,22,1775694408.8001032,289.272668,226.24243,56.12772,4.325903,0.8006932735443115
1,PNA,23,1775694409.0381422,111.06282,48.159804,56.508637,3.750864,0.8025130033493042
1,PNA,24,1775694409.2758536,110.410198,47.881149,55.514099,4.306324,0.8406424522399902
1,PNA,25,1775694409.513832,111.074271,48.168874,56.415955,3.758085,0.843221127986908
1,PNA,26,1775694409.7493472,110.662933,48.021511,55.594581,4.335194,0.794222891330719
1,PNA,27,1775694409.9871125,111.568889,48.211194,56.514406,3.837086,0.7999227046966553
1,PNA,28,1775694410.2240212,111.314414,48.083652,56.435655,3.739554,0.7718240022659302
1,PNA,29,1775694410.4614294,111.542798,48.172724,56.146191,4.369165,0.7986912131309509
1,PNA,30,1775694410.6991003,111.363365,48.066452,55.989698,4.334694,0.7900485992431641
1,PNA,31,1775694410.937546,111.344325,48.037402,55.893306,4.403055,0.7950597405433655
1,PNA,32,1775694411.1745088,110.871976,48.076523,56.289113,3.737344,0.7752043008804321
1,PNA,33,1775694411.4122941,111.692512,48.338347,56.760561,3.770695,0.7799968719482422
1,PNA,34,1775694411.6491632,110.626022,47.838058,56.293303,3.754065,0.7341527938842773
1,PNA,35,1775694411.8885055,111.566508,48.303156,56.640319,3.823436,0.8382748365402222
1,PNA,36,1775694412.1251602,111.308834,48.064932,56.13307,4.362805,0.7993857264518738
1,PNA,37,1775694412.3646128,111.208192,48.205705,55.857445,4.379315,0.8048040270805359
1,PNA,38,1775694412.7404773,111.473947,48.190834,55.956007,4.387425,0.7525316476821899
1,PNA,39,1775694412.9779303,111.574158,48.226205,56.513367,3.782405,0.7759273052215576
1,PNA,40,1775694413.158341,111.608209,47.998531,57.219689,3.758124,0.8001351356506348
1,PNA,41,1775694413.3943262,109.592314,48.267015,55.899597,4.393615,0.8385301828384399
1,PNA,42,1775694413.6316726,110.164585,47.8846,55.130083,4.284323,0.7684777975082397
1,PNA,43,1775694413.868791,110.582872,47.969241,55.627051,4.354514,0.8005692958831787
1,PNA,44,1775694414.1088126,114.519899,48.079733,58.759455,4.943365,0.7545878291130066
1,PNA,45,1775694414.3474672,111.505028,48.562651,56.474736,3.537411,0.7737029790878296
1,PNA,46,1775694414.5846577,110.49489,47.957001,56.079009,3.745324,0.8360933661460876
1,PNA,47,1775694414.820048,111.206743,48.175504,56.514467,3.749304,0.7927859425544739
1,PNA,48,1775694415.056172,110.678233,48.126323,56.035579,3.763564,0.820920467376709
1,PNA,49,1775694415.2942216,111.309064,48.185914,56.010378,4.379365,0.7700988054275513
1,PNA,50,1775694415.5323756,111.533188,48.246456,56.11945,4.370545,0.8053137063980103
1,PNA,51,1775694415.7724943,112.480174,48.214615,57.494824,3.765054,0.8238860368728638
1,PNA,52,1775694416.0106783,111.705921,48.55897,56.269152,4.05569,0.7941946983337402
1,PNA,53,1775694416.2485125,111.329424,48.128274,56.059209,4.377915,0.7878058552742004
1,PNA,54,1775694416.4861596,111.622179,48.048032,56.231932,4.366005,0.8178673982620239
1,PNA,55,1775694416.7266903,111.895744,48.278556,56.203092,4.384305,0.7495160102844238
1,PNA,56,1775694416.9662414,111.544389,48.194574,56.733381,3.729494,0.7932438850402832
1,PNA,57,1775694417.2050633,111.189912,48.100763,56.579488,3.747464,0.7729051113128662
1,PNA,58,1775694417.6118755,111.522058,48.195074,56.394155,4.016059,0.8118007183074951
1,PNA,59,1775694417.8497992,111.787043,48.336717,56.953175,3.751294,0.805730402469635
1,PNA,60,1775694418.0312061,111.386735,47.94107,57.370171,3.723324,0.8226884603500366
1,PNA,61,1775694418.2669826,109.37023,48.142103,56.374354,3.713413,0.7522811889648438
1,PNA,62,1775694418.5026944,110.573251,47.902679,55.733923,4.321234,0.7940279245376587
1,PNA,63,1775694418.7428005,111.248393,48.260506,55.936037,4.341614,0.7704396843910217
1,PNA,64,1775694418.9805517,110.898427,47.977321,55.877176,4.353764,0.7985777854919434
