run_num,project_name,step_idx,timestamp_s,step_ms,forward_ms,backward_ms,optimizer_ms,loss
1,PNA,1,1775705202.7379267,775.979231,288.648942,475.898523,4.0881,0.7949039340019226
1,PNA,2,1775705203.5264711,783.318066,290.320881,481.53414,3.857485,0.8050925135612488
1,PNA,3,1775705203.812911,281.309445,104.011134,169.546509,3.52486,0.7835401892662048
1,PNA,4,1775705205.8122008,774.369363,287.9728,475.0845,4.229623,0.8115047216415405
1,PNA,5,1775705206.5972576,779.825887,289.455105,478.869954,3.883617,0.7892865538597107
1,PNA,6,1775705206.8897438,287.426931,107.950002,171.852798,3.51654,0.7815811038017273
1,PNA,7,1775705208.9146044,782.599734,290.507454,481.286986,4.063899,0.7987105250358582
1,PNA,8,1775705209.6899471,774.876142,286.920172,475.845523,4.179581,0.7933363914489746
1,PNA,9,1775705209.9815595,286.326502,107.484244,170.934453,3.682433,0.8012333512306213
1,PNA,10,1775705211.9896815,780.085081,290.048116,478.711681,4.130261,0.7881342768669128
1,PNA,11,1775705212.772492,777.615219,288.207644,477.721285,4.127201,0.8089641332626343
1,PNA,12,1775705213.0589805,281.203643,104.058165,169.399006,3.618913,0.7896373271942139
1,PNA,13,1775705215.0684614,775.087606,288.207954,475.67077,4.157592,0.7846069931983948
1,PNA,14,1775705215.8560948,782.29598,290.004155,480.803637,3.938447,0.8083914518356323
1,PNA,15,1775705216.1464145,285.255593,107.358781,170.326811,3.494621,0.7987616062164307
1,PNA,16,1775705218.172449,778.441494,289.663859,477.43375,4.202713,0.7976704835891724
1,PNA,17,1775705218.9572856,779.662485,289.064559,478.489198,4.422776,0.7905791997909546
1,PNA,18,1775705219.2444499,281.912536,104.514813,169.714251,3.585191,0.8093730211257935
1,PNA,19,1775705221.2566981,778.629287,289.324863,477.791347,4.122221,0.7877535820007324
1,PNA,20,1775705222.0388842,777.017959,288.126152,477.415789,3.984848,0.7984132766723633
1,PNA,21,1775705222.3292487,285.282484,107.2328,170.426574,3.542461,0.8139455318450928
1,PNA,22,1775705224.3418484,779.96977,289.73745,477.731455,5.507514,0.7912778854370117
1,PNA,23,1775705225.1225843,775.466972,287.623784,476.391582,3.909828,0.7939109802246094
1,PNA,24,1775705225.4145138,286.84195,107.657347,171.453291,3.617593,0.8160176277160645
1,PNA,25,1775705227.422936,777.65042,288.871395,477.215536,4.381795,0.8012466430664062
1,PNA,26,1775705228.2044039,776.273547,287.892168,476.841069,3.916687,0.7865217924118042
1,PNA,27,1775705228.4962234,286.747849,107.815319,171.130586,3.630362,0.8100372552871704
1,PNA,28,1775705230.4886909,779.215567,289.563647,478.185743,4.507777,0.7908065915107727
1,PNA,29,1775705231.2709012,776.683683,287.974739,477.119885,3.957898,0.7982879877090454
1,PNA,30,1775705231.561839,285.831893,107.374012,170.773789,3.570441,0.8069038987159729
1,PNA,31,1775705233.7514584,782.245489,290.604505,480.222357,4.09484,0.7925587892532349
1,PNA,32,1775705234.528069,776.097173,287.527392,476.698818,3.943298,0.7994323968887329
1,PNA,33,1775705234.8193185,286.169299,107.120408,170.521795,4.155361,0.8002197742462158
1,PNA,34,1775705236.8265839,780.345616,290.28505,478.59219,4.164621,0.8160796165466309
1,PNA,35,1775705237.6085563,776.781975,288.124623,477.093794,3.929018,0.7834820747375488
1,PNA,36,1775705237.8987715,285.113391,107.286021,170.051787,3.658333,0.7829549312591553
1,PNA,37,1775705239.931786,775.640035,288.143593,476.714638,4.084661,0.8065242171287537
1,PNA,38,1775705240.7121003,779.811486,289.304102,478.701352,3.868567,0.7785572409629822
1,PNA,39,1775705241.0038633,286.597117,107.527085,170.859711,3.761955,0.8156530261039734
1,PNA,40,1775705243.0248814,778.927092,289.444316,477.831347,4.208673,0.7936462163925171
1,PNA,41,1775705243.8084455,778.403633,288.729663,478.073731,3.934628,0.7983487844467163
1,PNA,42,1775705244.0956378,282.12365,104.209908,170.22559,3.585172,0.7998856902122498
1,PNA,43,1775705246.2793896,778.80326,289.15622,478.727242,4.09805,0.8009410500526428
1,PNA,44,1775705247.0567727,776.892667,287.868358,477.290178,3.955648,0.7878860831260681
1,PNA,45,1775705247.3476758,285.715841,107.214869,170.24922,3.932737,0.8069711327552795
1,PNA,46,1775705249.3844233,776.156754,288.227395,476.994013,4.117131,0.7918412685394287
1,PNA,47,1775705250.1662056,781.280942,289.476776,479.885152,3.854306,0.8046746850013733
1,PNA,48,1775705250.4571457,285.796733,107.318922,170.400633,3.794245,0.7894682288169861
1,PNA,49,1775705252.4405637,778.641447,289.599608,477.435021,4.136681,0.782857358455658
1,PNA,50,1775705253.224296,778.505884,288.863525,478.112681,3.922157,0.8029772043228149
1,PNA,51,1775705253.5145354,285.146591,107.29855,170.108408,3.599862,0.8135899901390076
1,PNA,52,1775705255.5295084,779.681145,289.946104,478.221683,4.331234,0.796585202217102
1,PNA,53,1775705256.3108869,775.965751,287.833908,476.627176,3.931127,0.7973223328590393
1,PNA,54,1775705256.602467,286.457284,107.525435,171.154986,3.548631,0.7952346801757812
1,PNA,55,1775705258.787733,782.92208,290.583535,481.426239,4.14552,0.7922887802124023
1,PNA,56,1775705259.565373,772.40148,286.391653,474.434508,4.013929,0.7863997220993042
1,PNA,57,1775705259.8571334,286.700858,107.622687,171.323899,3.560381,0.8296518325805664
1,PNA,58,1775705261.8929317,776.691063,288.257025,477.40442,4.219632,0.7939727902412415
1,PNA,59,1775705262.670654,777.158642,287.925129,477.44646,3.889257,0.8015604019165039
1,PNA,60,1775705262.9630702,287.093035,107.721827,171.037354,3.837875,0.791438102722168
1,PNA,61,1775705265.1536176,777.525847,288.739863,477.845387,4.141291,0.8007758259773254
1,PNA,62,1775705265.9321442,778.030056,288.492949,477.791536,3.920438,0.7853924632072449
1,PNA,63,1775705266.2224379,285.201422,107.169429,170.296481,3.56241,0.8126109838485718
1,PNA,64,1775705268.2287097,778.656447,289.227482,478.048391,4.221622,0.7863599061965942
1,PNA,65,1775705269.014023,780.136402,289.254182,478.805383,4.365615,0.8099915385246277
1,PNA,66,1775705269.2998154,280.496072,103.825051,168.962399,3.563361,0.7895024418830872
1,PNA,67,1775705271.4584558,776.875747,288.518589,477.081363,4.124811,0.7733598947525024
1,PNA,68,1775705272.2392066,775.434182,287.481801,476.426003,3.979689,0.8125852346420288
1,PNA,69,1775705272.5342715,289.920494,108.628203,173.290313,3.733284,0.8130474090576172
1,PNA,70,1775705274.611861,778.863861,289.211902,478.312905,4.144971,0.8062784671783447
1,PNA,71,1775705275.3887856,776.420679,287.489662,477.017943,3.888357,0.7999352812767029
1,PNA,72,1775705275.6802797,286.25774,107.484623,170.652528,3.824296,0.7671056389808655
1,PNA,73,1775705277.6483138,778.613676,289.136369,478.119751,4.146481,0.7886556386947632
1,PNA,74,1775705278.4297395,776.090603,287.630374,476.930211,3.842486,0.8013306260108948
1,PNA,75,1775705278.7228212,287.821147,107.85196,171.936019,3.745234,0.8038496375083923
1,PNA,76,1775705280.6995363,776.882197,289.027428,476.26857,4.274013,0.7984053492546082
1,PNA,77,1775705281.4842002,779.394559,289.203011,478.532899,3.953638,0.7974405884742737
1,PNA,78,1775705281.7763543,286.897161,107.765518,171.387349,3.591612,0.7905609011650085
1,PNA,79,1775705283.7420344,780.422648,290.135997,479.007437,4.184422,0.7864202857017517
1,PNA,80,1775705284.5247173,777.329424,288.176414,477.4706,4.09217,0.7944023609161377
1,PNA,81,1775705284.811714,281.811094,104.103275,169.903975,3.616902,0.8245862126350403
1,PNA,82,1775705286.80861,782.558984,290.92253,480.34177,4.173201,0.7990784645080566
1,PNA,83,1775705287.589562,775.486583,287.630084,476.223149,3.968098,0.799056887626648
1,PNA,84,1775705287.8806996,285.950756,107.524445,170.612857,3.669383,0.7853585481643677
1,PNA,85,1775705290.0416272,781.996765,289.709129,477.45346,4.178822,0.7977097034454346
1,PNA,86,1775705290.8261404,779.150216,289.242292,478.205403,3.931388,0.7972019910812378
1,PNA,87,1775705291.1163495,284.972949,107.035567,170.2279,3.578361,0.7926586270332336
1,PNA,88,1775705293.282696,778.479935,289.122009,478.277674,4.293674,0.7926899194717407
1,PNA,89,1775705294.0602865,777.122001,288.059702,477.229606,4.10069,0.7956650853157043
1,PNA,90,1775705294.3515239,285.792892,107.485674,170.530745,3.233196,0.8075112700462341
