run_num,project_name,step_idx,timestamp_s,step_ms,forward_ms,backward_ms,optimizer_ms,loss
1,PNA,1,1775521636.6585944,86.621859,47.307453,35.752536,2.859669,0.8323585987091064
1,PNA,2,1775521636.8104548,87.26006,47.371274,35.520163,2.93221,0.8053216934204102
1,PNA,3,1775521636.962025,86.956774,47.380683,35.359119,2.831379,0.8419721126556396
1,PNA,4,1775521637.1150782,86.952284,47.274002,35.370499,2.89527,0.7746293544769287
1,PNA,5,1775521637.2665236,87.765779,47.854621,35.429731,2.92389,0.7869218587875366
1,PNA,6,1775521637.4177928,88.149826,47.488806,36.136133,2.92399,0.7737770080566406
1,PNA,7,1775521637.5689101,87.671567,47.808931,35.43365,2.9186,0.7709317207336426
1,PNA,8,1775521637.7198896,87.445123,47.724579,35.413181,2.898059,0.7675110697746277
1,PNA,9,1775521637.8711066,87.340811,47.539236,35.444312,2.883808,0.8237259387969971
1,PNA,10,1775521638.0223973,87.047037,47.242591,35.39,2.89084,0.8445708751678467
1,PNA,11,1775521638.1733341,87.012296,47.309012,35.172386,2.94105,0.7809146642684937
1,PNA,12,1775521638.3315628,94.024295,47.75013,40.268152,4.435665,0.794926643371582
1,PNA,13,1775521638.485338,89.484908,47.72002,35.348459,4.826742,0.7903122305870056
1,PNA,14,1775521638.6383064,88.716864,49.059072,35.37221,2.90267,0.7430738210678101
1,PNA,15,1775521638.7962732,93.671449,47.329072,41.559024,3.295356,0.7900111675262451
1,PNA,16,1775521638.9474547,87.237429,47.439005,35.490872,2.901249,0.7917340993881226
1,PNA,17,1775521639.1032906,91.209857,47.75939,38.990272,2.929059,0.848625659942627
1,PNA,18,1775521639.2553716,87.647096,47.820521,35.253318,3.099233,0.8415988683700562
1,PNA,19,1775521639.4154599,96.282672,47.76379,42.616783,4.431624,0.8516833782196045
1,PNA,20,1775521639.567355,87.350071,47.501515,35.421961,2.905149,0.8020261526107788
1,PNA,21,1775521639.722812,87.418003,47.467655,35.703226,2.879919,0.8070223331451416
1,PNA,22,1775521639.8753886,87.910871,47.670579,35.717385,3.121993,0.7882174253463745
1,PNA,23,1775521640.0275433,87.82622,47.672648,35.878108,2.895039,0.7378340363502502
1,PNA,24,1775521640.1785815,87.179298,47.480026,35.422311,2.896069,0.8091450929641724
1,PNA,25,1775521640.3303385,88.658934,47.518745,36.615602,3.003621,0.833525538444519
1,PNA,26,1775521640.4831288,88.47255,47.693279,36.5314,2.862008,0.8391162157058716
1,PNA,27,1775521640.6358411,88.877437,47.287062,37.138499,2.90846,0.7403674125671387
1,PNA,28,1775521640.7898724,89.738832,48.245118,37.1258,2.92573,0.7272089123725891
1,PNA,29,1775521640.9434712,88.587973,47.332923,36.754013,2.91135,0.802715539932251
1,PNA,30,1775521641.0972576,88.464471,47.944013,35.925979,3.005801,0.8252595663070679
1,PNA,31,1775521641.2483082,87.122038,47.326163,35.38353,2.897239,0.8209847211837769
1,PNA,32,1775521641.4043787,89.03669,47.598118,36.858835,3.016461,0.7982168793678284
1,PNA,33,1775521641.5553172,87.2563,47.402394,35.545642,2.92343,0.8052617907524109
1,PNA,34,1775521641.8871639,266.799195,226.517682,35.886108,2.93895,0.7544652223587036
1,PNA,35,1775521642.0382483,87.658407,47.71432,35.545143,2.898659,0.7727153301239014
1,PNA,36,1775521642.1889913,86.890994,47.227791,35.192767,2.89461,0.7509142160415649
1,PNA,37,1775521642.340491,87.024946,47.370964,35.357449,2.854508,0.8228704929351807
1,PNA,38,1775521642.491818,87.017986,47.211631,35.494322,2.907959,0.7629367709159851
1,PNA,39,1775521642.643313,87.28316,47.405184,35.500222,2.96978,0.7938767671585083
1,PNA,40,1775521642.7339437,84.212498,47.022557,33.429087,2.871369,1.0513722896575928
1,PNA,41,1775521642.881926,86.276954,47.563337,35.097916,2.901889,0.8287208080291748
1,PNA,42,1775521643.031884,86.818803,47.016668,35.457011,2.91681,0.8432360887527466
1,PNA,43,1775521643.1846063,87.360302,47.599518,35.326849,2.92303,0.8024265170097351
1,PNA,44,1775521643.3357317,86.797112,47.19011,35.33569,2.874359,0.7982956171035767
1,PNA,45,1775521643.48723,87.046486,47.21773,35.548914,2.901719,0.8128780722618103
1,PNA,46,1775521643.639777,88.015493,47.233162,36.241594,3.004861,0.7914991974830627
1,PNA,47,1775521643.7919936,88.018013,47.806691,35.783217,2.90652,0.8100265264511108
1,PNA,48,1775521643.9433532,87.445093,47.632648,35.424451,2.891629,0.8705977201461792
1,PNA,49,1775521644.095623,88.778085,47.516606,36.926187,2.925509,0.841362476348877
1,PNA,50,1775521644.2479694,88.546591,47.429194,36.802185,2.909569,0.8443934917449951
1,PNA,51,1775521644.399916,88.197855,47.7429,36.141723,2.909859,0.7936829924583435
1,PNA,52,1775521644.5517402,88.019993,47.438175,36.188833,2.887549,0.7940142154693604
1,PNA,53,1775521644.7089214,93.238702,50.346914,38.283739,2.959341,0.8135015964508057
1,PNA,54,1775521644.862122,88.4867,47.597718,36.519019,2.904138,0.7858099341392517
1,PNA,55,1775521645.0221167,95.724064,47.572377,43.64135,3.092973,0.7544018030166626
1,PNA,56,1775521645.1741583,87.633847,47.404654,35.883469,2.879668,0.7887845635414124
1,PNA,57,1775521645.331285,92.295065,47.410124,40.550768,2.98618,0.7634971141815186
1,PNA,58,1775521645.48192,87.28383,47.284071,35.663636,2.907069,0.8330626487731934
1,PNA,59,1775521645.6336458,87.343581,47.757141,35.225577,2.860208,0.8140413761138916
1,PNA,60,1775521645.7853317,87.299731,47.584327,35.325618,2.92178,0.7653806805610657
1,PNA,61,1775521645.9379957,88.209945,48.021014,35.89178,2.867988,0.8436722159385681
1,PNA,62,1775521646.0889413,87.183979,47.443565,35.466242,2.892829,0.7455536127090454
1,PNA,63,1775521646.2397158,87.014785,47.367503,35.44602,2.869629,0.7616411447525024
1,PNA,64,1775521646.4009674,87.183708,47.77811,35.126726,2.94035,0.788345217704773
1,PNA,65,1775521646.5514593,87.357622,47.535507,35.444941,2.9472,0.7981868386268616
1,PNA,66,1775521646.7024353,87.28538,47.513806,35.465291,2.875959,0.7610499858856201
1,PNA,67,1775521646.8528993,86.538668,47.291422,35.005194,2.868948,0.706835150718689
1,PNA,68,1775521647.0059657,87.81236,47.663918,35.821298,2.910249,0.7607049942016602
1,PNA,69,1775521647.1582565,87.467493,47.597298,35.541873,2.857239,0.83546382188797
1,PNA,70,1775521647.3146527,91.036504,47.462235,39.186055,2.94906,0.8401820659637451
1,PNA,71,1775521647.4665613,86.881263,47.435105,35.100115,2.91661,0.8412028551101685
1,PNA,72,1775521647.6271331,95.4897,47.904752,43.02999,3.098843,0.7565134763717651
1,PNA,73,1775521647.7799118,87.704808,47.961924,35.40529,2.911439,0.7987551093101501
1,PNA,74,1775521647.9317565,87.182739,47.287392,35.578893,2.932659,0.8102951049804688
1,PNA,75,1775521648.0840325,87.427333,47.599638,35.574814,2.896329,0.7648811936378479
1,PNA,76,1775521648.2363882,87.331561,47.673328,35.33508,2.889039,0.7393916845321655
1,PNA,77,1775521648.3879962,87.496193,47.694409,35.40412,2.94363,0.7878373861312866
1,PNA,78,1775521648.5392253,87.30461,47.464345,35.442911,2.857789,0.7631503343582153
1,PNA,79,1775521648.6911345,87.791229,47.685819,35.870699,2.912989,0.7871326208114624
1,PNA,80,1775521648.782213,84.208148,46.786923,33.659861,2.886258,0.997967541217804
1,PNA,81,1775521648.9316547,86.691551,47.613717,35.541503,2.821628,0.8233914971351624
1,PNA,82,1775521649.0822148,86.707741,47.078649,35.275948,2.899459,0.8530003428459167
1,PNA,83,1775521649.2340374,87.578956,47.700269,35.540192,2.8902,0.7820999622344971
1,PNA,84,1775521649.3851573,87.474674,47.683349,35.415052,2.897658,0.7543160915374756
1,PNA,85,1775521649.5371091,87.3127,47.590926,35.458941,2.879748,0.7979204058647156
1,PNA,86,1775521649.6916718,89.6307,47.680258,37.652808,2.93822,0.8021801710128784
1,PNA,87,1775521649.8432112,87.361552,47.516006,35.386029,2.870388,0.747438907623291
1,PNA,88,1775521649.9936109,87.012495,47.398514,35.318389,2.886518,0.7609457969665527
1,PNA,89,1775521650.1449528,87.517925,47.831581,35.182607,2.789367,0.7551708221435547
1,PNA,90,1775521650.4512587,242.866229,202.695718,35.844258,2.920789,0.791012167930603
1,PNA,91,1775521650.6029153,87.674737,47.778471,35.555643,2.907709,0.7845287919044495
1,PNA,92,1775521650.7534442,87.158329,47.287912,35.403341,2.890649,0.8867589831352234
1,PNA,93,1775521650.9049313,87.386452,47.681108,35.264478,2.92238,0.8046371936798096
1,PNA,94,1775521651.055684,87.064916,47.479085,35.142786,3.036942,0.7803096771240234
1,PNA,95,1775521651.2074668,87.483944,47.662899,35.471111,2.95057,0.8207747936248779
1,PNA,96,1775521651.3592348,87.383902,47.649268,35.414601,2.926389,0.8201178908348083
1,PNA,97,1775521651.5117905,87.616727,47.513926,35.767098,2.914179,0.7782332897186279
1,PNA,98,1775521651.6666265,90.357063,49.965657,35.744916,3.167324,0.7611778974533081
1,PNA,99,1775521651.8195612,88.744015,47.78453,36.728803,2.887329,0.8047405481338501
1,PNA,100,1775521651.971834,88.468301,47.332363,36.693762,2.879679,0.8048884868621826
1,PNA,101,1775521652.1250749,88.629893,47.418434,36.873655,2.891729,0.8622439503669739
1,PNA,102,1775521652.2774673,87.562445,47.690059,35.563603,2.897449,0.7845062017440796
1,PNA,103,1775521652.429622,87.925562,47.376933,36.080512,2.884929,0.7938826084136963
1,PNA,104,1775521652.580864,87.136848,47.410094,35.180177,3.123463,0.7938756346702576
1,PNA,105,1775521652.732957,87.018136,47.445944,35.321188,2.861619,0.7716257572174072
1,PNA,106,1775521652.8865073,88.797586,47.641688,36.650761,3.077733,0.8028183579444885
1,PNA,107,1775521653.0379312,87.596236,47.301752,35.897869,2.94635,0.809310793876648
1,PNA,108,1775521653.1895542,87.602766,47.562747,35.640074,2.90883,0.8254965543746948
1,PNA,109,1775521653.3409774,87.167588,47.410994,35.073064,2.805988,0.778840184211731
1,PNA,110,1775521653.4919188,87.162878,47.325723,35.39418,2.882149,0.7196848392486572
1,PNA,111,1775521653.6450295,88.488491,47.548956,36.550401,2.889219,0.7794371247291565
1,PNA,112,1775521653.796014,87.250839,47.24946,35.514512,2.92906,0.8058902025222778
1,PNA,113,1775521653.947298,87.018656,47.20601,35.41743,2.904309,0.7979170083999634
1,PNA,114,1775521654.0989506,87.673527,47.699389,35.666894,2.885809,0.7473061084747314
1,PNA,115,1775521654.251151,87.775968,47.662509,35.697165,2.888308,0.8036744594573975
1,PNA,116,1775521654.4023738,87.472574,47.665308,35.164027,3.063162,0.819157063961029
1,PNA,117,1775521654.5557141,88.911318,47.524186,37.008758,2.95824,0.7934014797210693
1,PNA,118,1775521654.7075367,87.057346,47.323213,35.443931,2.891489,0.8172054290771484
1,PNA,119,1775521654.8606398,87.779539,47.553276,35.714436,3.103883,0.828742504119873
1,PNA,120,1775521654.9532316,85.811705,46.943566,34.83541,3.132343,0.7184087038040161
1,PNA,121,1775521655.1058636,89.857044,47.554966,38.37597,3.222955,0.7516406178474426
1,PNA,122,1775521655.2600865,90.111319,49.168124,36.433158,2.926479,0.7520313262939453
1,PNA,123,1775521655.4105651,87.045646,47.272811,35.462772,2.871648,0.7886829376220703
1,PNA,124,1775521655.5616841,87.449223,47.578327,35.43526,2.91616,0.798141360282898
1,PNA,125,1775521655.7136827,88.46889,47.16761,36.927956,2.9247,0.7392638921737671
1,PNA,126,1775521655.867168,89.085581,47.898063,36.886396,2.898329,0.8008020520210266
1,PNA,127,1775521656.0195456,88.522782,47.468776,36.595281,3.036051,0.7866273522377014
