run_num,project_name,step_idx,timestamp_s,step_ms,forward_ms,backward_ms,optimizer_ms,loss
1,PNA,1,1775694476.4451501,108.506226,47.639377,56.020358,3.679612,0.7981563806533813
1,PNA,2,1775694476.6797605,110.384918,47.777899,56.316783,3.676342,0.798917293548584
1,PNA,3,1775694476.9147878,110.607522,47.89851,56.351153,3.699332,0.7864720821380615
1,PNA,4,1775694477.1495585,110.592201,48.052243,56.17813,3.688212,0.775229811668396
1,PNA,5,1775694477.3851411,110.968848,48.097614,56.460035,3.709213,0.8218443989753723
1,PNA,6,1775694477.6207125,110.778104,47.87273,56.517857,3.686752,0.8176473379135132
1,PNA,7,1775694477.857322,110.885527,48.004413,56.358544,3.729043,0.7566643357276917
1,PNA,8,1775694478.0923185,110.454829,47.958092,56.048008,3.690432,0.7706508636474609
1,PNA,9,1775694478.327862,110.866666,47.965582,56.431365,3.716513,0.7460503578186035
1,PNA,10,1775694478.5632057,110.813185,47.980421,56.266772,3.688493,0.7918803691864014
1,PNA,11,1775694478.7996268,111.180471,48.195735,56.521526,3.741524,0.8781686425209045
1,PNA,12,1775694479.0388386,111.08724,48.041033,56.598297,3.699763,0.8045332431793213
1,PNA,13,1775694479.2754955,111.017048,47.980271,56.571718,3.711233,0.8346830606460571
1,PNA,14,1775694479.5121853,110.863446,48.035673,56.311213,3.716893,0.7638256549835205
1,PNA,15,1775694479.7495117,111.020179,48.106654,56.401205,3.698342,0.7764779329299927
1,PNA,16,1775694479.9862845,110.886497,48.019763,56.381024,3.732514,0.831567645072937
1,PNA,17,1775694480.2228389,111.12132,48.124244,55.989738,4.265092,0.795116662979126
1,PNA,18,1775694480.4599934,110.933818,48.055233,56.371244,3.730123,0.7824662923812866
1,PNA,19,1775694480.6958086,110.729574,48.132154,56.209901,3.714643,0.7790753841400146
1,PNA,20,1775694480.8756878,111.435736,47.88919,56.556766,4.338293,0.8027621507644653
1,PNA,21,1775694481.1046538,108.863512,48.074003,55.982997,3.672073,0.74483323097229
1,PNA,22,1775694481.3386486,110.364218,47.844669,56.219241,3.701563,0.8200536966323853
1,PNA,23,1775694481.5722995,111.150771,48.172575,56.002847,4.323064,0.7737615704536438
1,PNA,24,1775694481.8074172,110.490239,47.88001,56.220392,3.693693,0.7337089776992798
1,PNA,25,1775694482.044389,111.806182,48.920579,56.399624,3.710883,0.7908717393875122
1,PNA,26,1775694482.2797613,110.610522,47.925341,55.972837,3.700712,0.8042875528335571
1,PNA,27,1775694482.5146744,110.611122,47.991001,56.13909,3.707573,0.784772515296936
1,PNA,28,1775694482.752096,110.792035,47.87295,56.15654,3.718933,0.8005570769309998
1,PNA,29,1775694482.991586,114.550308,50.181689,57.686936,3.880185,0.8040525913238525
1,PNA,30,1775694483.228818,112.625246,49.727271,56.423475,3.725603,0.7869980931282043
1,PNA,31,1775694483.4650092,111.07925,48.121125,56.436585,3.745774,0.8134897947311401
1,PNA,32,1775694483.7013788,110.995318,48.074223,55.820455,4.330763,0.8075860142707825
1,PNA,33,1775694483.9381146,110.954617,48.051883,55.843755,3.485639,0.814279317855835
1,PNA,34,1775694484.1742594,110.667653,47.941331,56.241051,3.715963,0.798016369342804
1,PNA,35,1775694484.4108596,111.008529,48.071134,56.443695,3.731753,0.7694079875946045
1,PNA,36,1775694484.645781,111.020589,48.023202,56.521727,3.716863,0.8188717365264893
1,PNA,37,1775694484.8823822,111.10516,48.027762,56.259002,3.753244,0.7163126468658447
1,PNA,38,1775694485.1180882,110.568922,47.951141,56.145361,3.705453,0.8606383800506592
1,PNA,39,1775694485.354839,111.09945,48.081254,56.512017,3.722152,0.8364359736442566
1,PNA,40,1775694485.5361643,111.864713,47.814549,57.537553,3.870206,0.8539177179336548
1,PNA,41,1775694485.7697773,109.196708,48.108363,55.621041,4.319853,0.8056386113166809
1,PNA,42,1775694486.003973,110.240245,47.827319,56.11656,3.720813,0.7875605821609497
1,PNA,43,1775694486.237664,110.180495,47.738538,56.017858,3.688133,0.7597895860671997
1,PNA,44,1775694486.4734454,110.910747,47.962022,56.273722,3.958276,0.7775351405143738
1,PNA,45,1775694486.71067,110.833505,47.953541,56.459775,3.704102,0.7596083283424377
1,PNA,46,1775694486.9478219,110.977178,47.985042,56.446015,3.699193,0.8711550235748291
1,PNA,47,1775694487.1848414,110.535111,48.023113,56.10243,3.701682,0.7900182008743286
