epoch,step_idx,step_ms
1,1,329.665402
1,2,329.791784
1,3,332.040513
1,4,332.167855
1,5,278.734618
2,6,328.794987
2,7,326.912773
2,8,331.666396
2,9,330.051209
2,10,285.871231
3,11,331.214949
3,12,332.389859
3,13,327.556765
3,14,327.890221
3,15,283.940378
4,16,331.480633
4,17,329.174263
4,18,327.723148
4,19,329.977847
4,20,278.403363
5,21,327.788609
5,22,328.184056
5,23,330.492336
5,24,329.908485
5,25,283.966469
6,26,327.86026
6,27,330.881783
6,28,328.711555
6,29,327.293131
6,30,279.529472
7,31,329.696882
7,32,328.559783
7,33,329.178014
7,34,327.82926
7,35,283.242876
8,36,328.583733
8,37,327.380852
8,38,327.427883
8,39,327.433052
8,40,285.18236
9,41,328.45783
9,42,329.002821
9,43,327.512354
9,44,328.826388
9,45,285.957763
10,46,328.110954
10,47,330.496596
10,48,326.976235
10,49,329.975277
10,50,283.941959
11,51,333.720542
11,52,328.633304
11,53,328.364019
11,54,328.200126
11,55,282.32893
12,56,329.232554
12,57,328.748346
12,58,328.135046
12,59,327.86956
12,60,282.564784
13,61,329.515759
13,62,327.715909
13,63,330.68101
13,64,327.2765
13,65,284.025109
14,66,328.075835
14,67,330.722639
14,68,330.789481
14,69,327.386692
14,70,279.639983
15,71,332.109984
15,72,328.198226
15,73,327.85833
15,74,328.41066
15,75,283.592712
16,76,328.789717
16,77,328.013484
16,78,330.878863
16,79,328.304848
16,80,283.680053
17,81,328.805837
17,82,328.168546
17,83,331.527613
17,84,327.344811
17,85,283.634443
18,86,330.848192
18,87,330.502806
18,88,326.769852
18,89,328.113474
18,90,284.427097
19,91,331.749337
19,92,329.228474
19,93,326.67575
19,94,327.768688
19,95,285.583387
20,96,328.885268
20,97,328.918669
20,98,326.621949
20,99,330.338084
20,100,285.131319
21,101,329.548189
21,102,328.578363
21,103,328.703624
21,104,333.364806
21,105,282.798178
22,106,328.228137
22,107,329.352956
22,108,329.158393
22,109,329.193953
22,110,278.27054
23,111,329.775543
23,112,328.373949
23,113,326.740331
23,114,327.151228
23,115,288.1085
24,116,328.131075
24,117,330.893143
24,118,327.798829
24,119,327.434722
24,120,284.028669
25,121,329.976577
25,122,326.275213
25,123,326.795932
25,124,328.346849
25,125,285.986204
26,126,327.348152
26,127,329.846105
26,128,328.99818
26,129,329.974347
26,130,285.242561
27,131,331.465493
27,132,328.679484
27,133,328.449
27,134,328.006913
27,135,486.200229
28,136,331.824469
28,137,331.043646
28,138,328.337708
28,139,330.785981
28,140,284.213192
29,141,329.076222
29,142,329.051121
29,143,329.373056
29,144,328.517682
29,145,282.751607
30,146,331.040676
30,147,329.408688
30,148,327.26329
30,149,328.351449
30,150,283.790995
31,151,332.987899
31,152,328.838207
31,153,327.482153
31,154,328.826047
31,155,283.875777
32,156,334.239361
32,157,328.942039
32,158,330.552217
32,159,330.173731
32,160,279.144015
33,161,328.326628
33,162,328.788257
33,163,328.007693
33,164,328.91599
33,165,284.173412
34,166,330.586598
34,167,328.637185
34,168,327.630827
34,169,327.557676
34,170,286.594254
35,171,329.109842
35,172,328.94161
35,173,329.548929
35,174,330.297163
35,175,285.984563
36,176,327.710598
36,177,329.908406
36,178,328.253038
36,179,328.368429
36,180,279.070204
37,181,330.250772
37,182,327.29624
37,183,328.357499
37,184,330.536688
37,185,284.329184
38,186,329.463848
38,187,329.421108
38,188,326.567027
38,189,327.549505
38,190,283.796835
39,191,331.159787
39,192,329.219094
39,193,327.915981
39,194,326.373074
39,195,286.094705
40,196,329.157943
40,197,328.153456
40,198,329.52755
40,199,330.252222
40,200,284.497138
41,201,330.055248
41,202,328.703655
41,203,327.403663
41,204,334.424564
41,205,278.3198
42,206,328.822617
42,207,328.726255
42,208,330.357323
42,209,334.679099
42,210,279.682064
43,211,329.837985
43,212,327.622077
43,213,326.645069
43,214,326.916804
43,215,285.273301
44,216,329.554659
44,217,329.55327
44,218,331.929911
44,219,330.203121
44,220,279.277597
45,221,332.137084
45,222,327.979212
45,223,329.143213
45,224,330.234051
45,225,278.778068
46,226,328.45078
46,227,327.960152
46,228,328.235707
46,229,328.040044
46,230,283.745665
47,231,334.110719
47,232,329.908456
47,233,326.509047
47,234,327.118897
47,235,283.322787
48,236,328.286667
48,237,328.052503
48,238,328.083545
48,239,333.906226
48,240,282.31281
49,241,328.108284
49,242,329.58945
49,243,328.540772
49,244,326.70016
49,245,281.545306
50,246,329.398857
50,247,327.763539
50,248,329.439538
50,249,335.184157
50,250,279.148405
51,251,328.635413
51,252,328.314889
51,253,327.109037
51,254,327.366342
51,255,284.578609
52,256,329.664271
52,257,328.305798
52,258,326.907494
52,259,328.001844
52,260,283.853557
53,261,329.625601
53,262,328.809397
53,263,329.510479
53,264,330.355764
53,265,285.007237
54,266,328.9738
54,267,328.694815
54,268,328.076524
54,269,330.120839
54,270,284.128522
55,271,328.557093
55,272,332.473471
55,273,328.058674
55,274,327.169098
55,275,286.37494
56,276,328.883948
56,277,331.209698
56,278,327.786439
56,279,330.321092
56,280,286.798607
57,281,345.842553
57,282,330.517466
57,283,327.823359
57,284,329.869215
57,285,284.939135
58,286,329.55746
58,287,328.346729
58,288,328.311137
58,289,334.073109
58,290,284.517639
59,291,329.058891
59,292,329.56667
59,293,331.648407
59,294,329.6322
59,295,282.778038
60,296,335.540824
60,297,327.89391
60,298,331.290269
60,299,328.801496
60,300,287.471219
61,301,329.60206
61,302,330.781201
61,303,327.528365
61,304,330.578437
61,305,286.622354
62,306,330.528507
62,307,328.690245
62,308,328.43615
62,309,329.105372
62,310,284.736231
63,311,330.214011
63,312,331.633336
63,313,328.3914
63,314,327.581666
63,315,286.278319
64,316,329.388967
64,317,326.742401
64,318,330.629598
64,319,328.703005
64,320,282.188218
65,321,329.57202
65,322,327.664617
65,323,327.30356
65,324,328.025893
65,325,284.875884
66,326,330.973924
66,327,330.364994
66,328,328.191336
66,329,330.917914
66,330,282.505133
67,331,329.388887
67,332,328.93014
67,333,330.446145
67,334,331.964291
67,335,284.273204
68,336,328.887248
68,337,329.736912
68,338,328.839287
68,339,327.419313
68,340,287.187955
69,341,329.476308
69,342,332.45399
69,343,327.577355
69,344,329.51537
69,345,284.202893
70,346,328.217206
70,347,329.719922
70,348,327.85752
70,349,328.740196
70,350,286.772397
71,351,332.037363
71,352,329.110131
71,353,328.126255
71,354,329.61118
71,355,282.91021
72,356,329.545239
72,357,344.736914
72,358,329.521529
72,359,327.649947
72,360,286.35781
73,361,327.85871
73,362,331.852119
73,363,329.375997
73,364,329.152692
73,365,283.561481
74,366,331.918921
74,367,328.181905
74,368,327.401033
74,369,329.00999
74,370,286.061904
75,371,329.736393
75,372,329.668482
75,373,328.908059
75,374,328.713766
75,375,285.862012
76,376,329.850875
76,377,335.668065
76,378,331.910421
76,379,328.767856
76,380,286.272918
77,381,328.491641
77,382,327.981423
77,383,330.260511
77,384,330.281882
77,385,285.144789
78,386,328.852628
78,387,328.512172
78,388,327.27099
78,389,329.779444
78,390,284.323694
79,391,327.886281
79,392,328.508292
79,393,332.031013
79,394,327.701317
79,395,285.176059
80,396,331.508384
80,397,328.181716
80,398,327.545575
80,399,330.1782
80,400,283.530341
81,401,329.734093
81,402,331.369681
81,403,326.982405
81,404,327.626437
81,405,284.583419
