epoch,step_idx,step_ms
41,121,775.343038
41,122,776.800803
41,123,278.52555
42,124,772.907575
42,125,779.313077
42,126,279.782112
43,127,774.236569
43,128,772.636611
43,129,283.861883
44,130,775.47827
44,131,774.35326
44,132,279.016888
45,133,778.346941
45,134,773.920583
45,135,278.956598
46,136,773.374574
46,137,776.228234
46,138,282.976757
47,139,778.445001
47,140,771.99432
47,141,282.788444
48,142,773.17705
48,143,776.481178
48,144,282.096812
49,145,777.299582
49,146,773.505836
49,147,281.718935
50,148,772.572839
50,149,779.643343
50,150,279.037549
51,151,775.298857
51,152,773.78667
51,153,284.369591
52,154,775.111203
52,155,773.057258
52,156,283.288922
53,157,778.606185
53,158,774.135476
53,159,283.70731
54,160,774.83231
54,161,773.678609
54,162,284.554384
55,163,775.856758
55,164,772.102381
55,165,284.696507
56,166,773.951053
56,167,772.281755
56,168,284.612056
57,169,776.541178
57,170,772.684262
57,171,283.568388
58,172,771.515942
58,173,778.797747
58,174,284.161547
59,175,773.297313
59,176,778.433281
59,177,283.070509
60,178,773.297662
60,179,772.63778
60,180,284.865159
61,181,776.492128
61,182,770.929471
61,183,285.958329
62,184,774.997442
62,185,774.107057
62,186,283.307483
63,187,777.633627
63,188,770.757798
63,189,283.955064
64,190,773.939003
64,191,778.505663
64,192,281.730085
65,193,774.93283
65,194,773.091218
65,195,283.810412
66,196,776.419866
66,197,774.352441
66,198,281.849077
67,199,771.580973
67,200,777.486835
67,201,283.068428
68,202,773.004538
68,203,773.673269
68,204,285.059043
69,205,776.921805
69,206,774.85587
69,207,283.575117
70,208,774.970201
70,209,772.463386
70,210,285.356058
71,211,776.130872
71,212,774.245978
71,213,282.095011
72,214,773.898073
72,215,773.291043
72,216,284.86497
73,217,774.840579
73,218,775.50708
73,219,282.330646
74,220,774.29728
74,221,773.472065
74,222,284.814979
75,223,774.111026
75,224,773.834131
75,225,285.345038
76,226,777.025057
76,227,772.171703
76,228,285.42081
77,229,772.952746
77,230,774.429213
77,231,284.068696
78,232,775.4574
78,233,774.123357
78,234,283.035849
79,235,770.807839
79,236,780.389975
79,237,284.627655
80,238,776.095051
80,239,774.990512
80,240,282.753794
81,241,778.463512
81,242,771.771196
81,243,284.29398
82,244,774.409771
82,245,775.804166
82,246,282.653622
83,247,775.718945
83,248,771.708495
83,249,284.465742
84,250,776.295805
84,251,773.099849
84,252,283.513476
85,253,774.29139
85,254,774.658906
85,255,284.118877
86,256,775.324327
86,257,775.50789
86,258,284.707847
87,259,773.72483
87,260,774.850359
87,261,284.991703
88,262,781.627996
88,263,772.495719
88,264,284.29567
89,265,778.441951
89,266,771.521901
89,267,283.674879
90,268,773.170441
90,269,775.265787
90,270,283.589698
91,271,776.684631
91,272,773.232902
91,273,279.282853
92,274,773.74998
92,275,776.830794
92,276,283.019217
93,277,773.15477
93,278,774.507043
93,279,285.681014
94,280,778.335939
94,281,772.510359
94,282,282.991988
95,283,778.420551
95,284,774.33396
95,285,285.040843
96,286,776.259954
96,287,774.424152
96,288,284.179609
97,289,772.228773
97,290,779.334517
97,291,282.694793
98,292,776.417906
98,293,772.920676
98,294,284.116347
99,295,773.72317
99,296,773.100519
99,297,286.217893
100,298,781.956292
100,299,772.080442
100,300,284.159797
101,301,777.749669
101,302,772.193863
101,303,283.669979
102,304,776.201202
102,305,771.927298
102,306,284.538415
103,307,775.044823
103,308,773.210701
103,309,284.520464
104,310,779.015001
104,311,770.953352
104,312,283.957894
105,313,775.419559
105,314,775.98321
105,315,279.129201
106,316,773.18685
106,317,775.642904
106,318,284.703157
107,319,775.48862
107,320,774.484233
107,321,284.191078
108,322,776.912775
108,323,774.388891
108,324,279.281053
109,325,772.989258
109,326,773.22839
109,327,285.593522
110,328,775.948899
110,329,773.027537
110,330,285.310087
111,331,770.493454
111,332,777.485635
111,333,288.186027
112,334,776.345516
112,335,773.17501
112,336,284.977551
113,337,774.032015
113,338,780.439806
113,339,278.949288
114,340,773.670538
114,341,779.579611
114,342,278.599911
115,343,775.004342
115,344,774.717408
115,345,283.660639
116,346,778.217118
116,347,772.703042
116,348,279.672679
117,349,779.639272
117,350,772.004981
117,351,282.60787
118,352,773.865822
118,353,774.840059
118,354,284.052256
119,355,777.298071
119,356,774.722236
119,357,282.795134
120,358,779.077162
120,359,775.050433
120,360,283.264062
