epoch,step_idx,step_ms
1,1,142.534878
1,2,101.835493
1,3,101.050749
1,4,102.866531
1,5,98.836081
1,6,102.287981
1,7,100.647823
1,8,102.156719
1,9,98.19226
1,10,101.974245
1,11,98.237911
1,12,101.866944
1,13,98.915152
1,14,124.321513
1,15,106.899091
1,16,104.062622
1,17,89.295646
1,18,89.130103
1,19,89.385297
1,20,90.118951
2,21,120.047819
2,22,98.646468
2,23,103.769597
2,24,97.766973
2,25,102.870051
2,26,98.296483
2,27,103.003613
2,28,98.432634
2,29,102.82541
2,30,98.493025
2,31,106.382292
2,32,98.450605
2,33,103.061125
2,34,98.19151
2,35,116.858453
2,36,107.784446
2,37,89.997479
2,38,90.189712
2,39,90.270933
2,40,88.857178
3,41,129.850039
3,42,108.815514
3,43,120.895604
3,44,111.50576
3,45,108.129663
3,46,99.019514
3,47,104.106363
3,48,98.946913
3,49,120.846913
3,50,99.3215
3,51,104.949947
3,52,98.78014
3,53,103.229027
3,54,98.76197
3,55,103.727756
3,56,105.570097
3,57,89.445959
3,58,89.48332
3,59,90.232832
3,60,87.979783
4,61,141.959889
4,62,110.937161
4,63,114.566753
4,64,129.005274
4,65,126.241805
4,66,109.842552
4,67,98.018618
4,68,98.058659
4,69,99.688936
4,70,111.151074
4,71,103.589353
4,72,109.286152
4,73,98.885032
4,74,110.85984
4,75,100.253876
4,76,110.949211
4,77,93.186274
4,78,93.150233
4,79,93.023651
4,80,92.96881
5,81,122.546932
5,82,110.022795
5,83,112.289005
5,84,100.554521
5,85,110.738147
5,86,100.47541
5,87,99.8956
5,88,108.448998
5,89,99.748637
5,90,112.120181
5,91,111.4649
5,92,112.07651
5,93,111.688354
5,94,111.714014
5,95,112.524388
5,96,115.036322
5,97,93.588581
5,98,93.139983
5,99,95.115636
5,100,94.014088
6,101,119.219594
6,102,103.529053
6,103,108.907786
6,104,113.341603
6,105,99.554824
6,106,111.561922
6,107,99.116856
6,108,110.584515
6,109,99.185908
6,110,111.000471
6,111,99.504483
6,112,111.671594
6,113,99.362231
6,114,112.848864
6,115,99.33992
6,116,110.417113
6,117,94.047629
6,118,93.297595
6,119,94.075549
6,120,93.339996
7,121,109.075509
7,122,99.707226
7,123,103.95267
7,124,88.613665
7,125,89.272226
7,126,93.250995
7,127,89.301417
7,128,89.615133
7,129,91.28736
7,130,89.918847
7,131,89.746613
7,132,88.652725
7,133,89.468561
7,134,88.98947
7,135,89.134104
7,136,314.016397
7,137,90.122761
7,138,92.332858
7,139,90.632649
7,140,89.453718
8,141,114.652925
8,142,107.948379
8,143,99.759517
8,144,96.857467
8,145,99.033614
8,146,101.383545
8,147,101.737002
8,148,112.0552
8,149,112.527859
8,150,107.186786
8,151,103.33934
8,152,111.835907
8,153,109.556838
8,154,115.312997
8,155,99.546934
8,156,110.142597
8,157,93.993038
8,158,94.266802
8,159,93.938676
8,160,93.727073
9,161,133.253337
9,162,133.814097
9,163,98.908072
9,164,112.778113
9,165,99.443182
9,166,111.671943
9,167,100.096573
9,168,109.837652
9,169,100.113904
9,170,110.952011
9,171,99.834579
9,172,109.382734
9,173,100.102963
9,174,110.674297
9,175,98.684148
9,176,110.787698
9,177,93.408178
9,178,95.008715
9,179,98.603288
9,180,94.10962
10,181,121.768969
10,182,105.092559
10,183,97.710182
10,184,99.153547
10,185,97.418867
10,186,98.067978
10,187,97.149482
10,188,98.413964
10,189,97.317705
10,190,98.405923
10,191,97.640561
10,192,98.906103
10,193,98.16112
10,194,99.078025
10,195,98.058308
10,196,105.256772
10,197,95.514674
10,198,94.929664
10,199,95.002805
10,200,94.592838
11,201,118.075694
11,202,105.352614
11,203,99.792048
11,204,107.41
11,205,109.432004
11,206,100.301507
11,207,115.120573
11,208,100.747485
11,209,102.627327
11,210,99.459602
11,211,101.275684
11,212,98.69734
11,213,101.733651
11,214,99.065446
11,215,101.832513
11,216,105.514227
11,217,90.821992
11,218,90.765931
11,219,90.524177
11,220,89.635613
12,221,126.349717
12,222,92.287258
12,223,93.127403
12,224,90.489667
12,225,89.824975
12,226,88.967981
12,227,89.121143
12,228,89.281096
12,229,89.863606
12,230,91.84208
12,231,89.399488
12,232,89.418938
12,233,89.885686
12,234,90.055079
12,235,90.327204
12,236,89.54396
12,237,89.108623
12,238,89.422688
12,239,89.365707
12,240,89.822585
13,241,120.390804
13,242,107.535172
13,243,99.186077
13,244,98.128359
13,245,110.821709
13,246,111.657503
13,247,108.669061
13,248,110.617566
13,249,108.450838
13,250,110.940762
13,251,107.347048
13,252,120.951364
13,253,102.81912
13,254,114.549333
13,255,108.858004
13,256,109.257292
