run_num,project_name,step_idx,timestamp_s,step_ms,forward_ms,backward_ms,optimizer_ms,loss
1,PNA,1,1775521947.1823864,91.942849,48.669665,38.950651,3.58932,0.8323585987091064
1,PNA,2,1775521947.3372865,91.672285,47.261141,38.676967,3.598051,0.8053216934204102
1,PNA,3,1775521947.4952126,93.619458,48.94875,38.817738,3.629572,0.8419721126556396
1,PNA,4,1775521947.6505785,91.916669,47.334263,38.739087,3.577341,0.7746293544769287
1,PNA,5,1775521947.8075063,92.369316,47.593427,38.90957,3.603161,0.7869218587875366
1,PNA,6,1775521947.9640756,92.258085,47.389303,38.929291,3.613121,0.7737770080566406
1,PNA,7,1775521948.1239197,94.517493,49.52508,39.051923,3.637552,0.7709317207336426
1,PNA,8,1775521948.2812364,92.983467,47.681889,39.107824,3.579361,0.7675110697746277
1,PNA,9,1775521948.4390144,93.963543,47.274991,40.795672,3.625721,0.8237259387969971
1,PNA,10,1775521948.5953548,92.214203,47.421064,38.811189,3.58903,0.8445708751678467
1,PNA,11,1775521948.7539666,94.183618,47.158079,40.860563,3.876316,0.7809146642684937
1,PNA,12,1775521948.9121244,92.944106,48.087326,38.997492,3.604651,0.794926643371582
1,PNA,13,1775521949.0700903,92.806774,47.676299,39.171244,3.621142,0.7903122305870056
1,PNA,14,1775521949.2267132,92.012541,47.433925,38.629765,3.622512,0.7430738210678101
1,PNA,15,1775521949.3827255,92.471209,47.442514,39.071032,3.630792,0.7900111675262451
1,PNA,16,1775521949.5387805,92.135983,47.394424,38.777259,3.61972,0.7917340993881226
1,PNA,17,1775521949.6961088,92.614281,47.7082,39.041742,3.612581,0.848625659942627
1,PNA,18,1775521949.8536274,92.766314,47.792221,39.032032,3.611272,0.8415988683700562
1,PNA,19,1775521950.010062,92.770384,47.72291,38.757947,3.627122,0.8516833782196045
1,PNA,20,1775521950.1662946,92.474349,47.469326,38.490273,4.211511,0.8020261526107788
1,PNA,21,1775521950.3228788,92.513279,47.374744,39.187555,3.60302,0.8070223331451416
1,PNA,22,1775521950.4789894,92.60016,47.556946,39.115134,3.60623,0.7882174253463745
1,PNA,23,1775521950.6356556,92.428037,47.672519,38.813328,3.62188,0.7378340363502502
1,PNA,24,1775521950.7921948,93.460064,48.691125,38.91042,3.632901,0.8091450929641724
1,PNA,25,1775521950.9477348,92.346837,47.335982,38.891271,3.401098,0.833525538444519
1,PNA,26,1775521951.1039603,92.512899,47.602238,38.965101,3.624122,0.8391162157058716
1,PNA,27,1775521951.2606134,92.196763,47.357753,38.90087,3.630702,0.7403674125671387
1,PNA,28,1775521951.4185617,93.75854,48.318068,39.49392,3.631651,0.7272089123725891
1,PNA,29,1775521951.5761375,93.19343,48.359569,38.838279,3.695662,0.802715539932251
1,PNA,30,1775521951.7335415,92.208224,47.355233,38.90328,3.616671,0.8252595663070679
1,PNA,31,1775521951.8897836,92.520628,47.414864,39.176835,3.602581,0.8209847211837769
1,PNA,32,1775521952.0468464,92.333906,47.499126,38.847999,3.632081,0.7982168793678284
1,PNA,33,1775521952.20376,92.684621,47.533976,39.196935,3.635892,0.8052617907524109
1,PNA,34,1775521952.5407345,272.290789,227.057251,39.258636,3.631301,0.7544652223587036
1,PNA,35,1775521952.7175605,112.886514,47.675419,59.230745,3.696783,0.7727153301239014
1,PNA,36,1775521952.8946621,112.460977,47.254801,59.021351,3.654972,0.7509142160415649
1,PNA,37,1775521953.0709457,112.962436,47.381544,59.405797,3.648022,0.8228704929351807
1,PNA,38,1775521953.2474089,112.521029,47.384023,59.166233,3.680042,0.7629367709159851
1,PNA,39,1775521953.4237518,112.884404,47.466565,59.399977,3.733343,0.7938767671585083
1,PNA,40,1775521953.540468,110.231659,48.686356,56.124952,3.659552,1.0513722896575928
1,PNA,41,1775521953.7141154,112.373486,48.874749,59.033921,3.765074,0.8287208080291748
1,PNA,42,1775521953.8922791,115.957537,47.114129,61.893969,4.71227,0.8432360887527466
1,PNA,43,1775521954.0718515,113.491735,48.039685,59.022901,4.226322,0.8024265170097351
1,PNA,44,1775521954.2481964,112.466447,47.250812,59.307075,3.666873,0.7982956171035767
1,PNA,45,1775521954.4262269,113.678628,47.497646,60.218011,3.692603,0.8128780722618103
1,PNA,46,1775521954.6030385,112.656871,47.377254,59.349557,3.631221,0.7914991974830627
1,PNA,47,1775521954.7805264,113.390553,47.899873,59.51444,3.654462,0.8100265264511108
1,PNA,48,1775521954.9579813,113.457265,47.794941,59.465969,3.673782,0.8705977201461792
1,PNA,49,1775521955.1345553,112.841014,47.439874,59.371437,3.688282,0.841362476348877
1,PNA,50,1775521955.3114765,113.012147,47.691579,58.762787,4.244242,0.8443934917449951
1,PNA,51,1775521955.489371,113.562296,48.044225,59.325666,3.876816,0.7936829924583435
1,PNA,52,1775521955.6652112,112.475798,47.392084,59.083092,3.663592,0.7940142750740051
1,PNA,53,1775521955.8411243,112.506329,47.513366,58.99571,3.703793,0.8135015964508057
1,PNA,54,1775521956.017505,112.478038,47.321893,59.042501,3.693823,0.7858099937438965
1,PNA,55,1775521956.1944594,112.915615,47.628128,59.278866,3.681322,0.7544018030166626
1,PNA,56,1775521956.3709855,112.689751,47.331963,59.390898,3.671232,0.7887845635414124
1,PNA,57,1775521956.5475879,112.856164,47.418374,59.247875,3.691582,0.7634971141815186
1,PNA,58,1775521956.7223783,112.436107,47.353113,59.127383,3.661472,0.8330626487731934
1,PNA,59,1775521956.8982308,112.862674,47.73087,59.155043,3.666253,0.8140413761138916
1,PNA,60,1775521957.074793,113.116698,47.788161,59.268635,3.675483,0.7653806805610657
1,PNA,61,1775521957.2512503,112.965276,47.909402,59.064771,3.663342,0.8436722159385681
1,PNA,62,1775521957.4296093,114.796177,49.488939,59.304636,3.693063,0.7455536127090454
1,PNA,63,1775521957.6052656,112.64276,47.384184,59.318057,3.659172,0.7616411447525024
1,PNA,64,1775521957.7824,112.639511,47.691599,58.968231,3.655482,0.788345217704773
1,PNA,65,1775521957.963238,117.185787,47.306172,63.798903,3.795604,0.7981868386268616
1,PNA,66,1775521958.1401277,112.767972,47.425364,59.157074,3.666692,0.7610499858856201
