run_num,project_name,metric,n,mean,q0.001,q0.01,q0.1,q0.25,q0.5,q0.75,q0.9,q0.99,q0.999
1,PNA,step_ms,200,111.14505186999999,91.062634,91.816097,92.512899,110.29239,112.266414,112.862064,113.334903,270.931705,273.083742
1,PNA,forward_ms,200,50.980654404999996,47.098239,47.116779,47.266922,47.381544,47.547956,47.76502,48.039685,205.788541,227.498378
1,PNA,backward_ms,200,54.16232733,38.490273,38.650826,38.915301,56.124952,58.513412,59.155043,59.405797,60.552457,63.798903
1,PNA,optimizer_ms,200,3.7246670950000005,3.401098,3.476178,3.60623,3.647692,3.681782,3.715812,3.791484,4.335253,5.788239
1,PNA,loss,200,0.7969396650791168,0.5539379715919495,0.706835150718689,0.7516406178474426,0.771403968334198,0.7979170083999634,0.8201178908348083,0.8415988683700562,0.8867589235305786,1.0513722896575928
