epoch,step_idx,step_ms,forward_ms,backward_ms,optimizer_ms,energy_consumed,cpu_energy,gpu_energy,ram_energy,emissions
5,50,114.887112,47.833691,61.303519,3.415445,7.795886441157437e-05,5.8491696789860544e-05,1.784251426784067e-05,1.6246533538732244e-06,3.069517266587318e-07
6,51,152.480458,56.898267,87.45462,3.529117,,,,,
6,52,148.516115,55.957932,85.877135,3.70562,7.525197432769592e-05,5.485525522381076e-05,1.887307065828736e-05,1.5236484455979498e-06,2.9629373938052815e-07
6,53,152.461577,56.868966,87.47931,3.568088,,,,,
6,54,151.405661,56.941228,87.706153,3.72846,7.537036587409833e-05,5.515044406056383e-05,1.8688070511529986e-05,1.531851302004526e-06,2.9675988893086087e-07
6,55,155.218632,56.853657,87.535881,3.220882,,,,,
6,56,150.821701,56.867027,87.45672,3.71306,7.57796536270108e-05,5.514029283076524e-05,1.9107793050920918e-05,1.5315677453246399e-06,2.983714001221176e-07
6,57,155.553758,56.959379,87.377198,3.77088,,,,,
6,58,149.443909,56.377298,86.607266,3.613668,7.705722005665796e-05,5.647143647074691e-05,1.9017237434582057e-05,1.5685461513284223e-06,3.034016327256975e-07
6,59,151.082256,56.120165,86.447134,3.611318,,,,,
6,60,114.467165,47.816771,60.927532,3.386175,8.218183962267755e-05,6.0869729891419293e-05,1.9621404589997837e-05,1.6907051412595704e-06,3.235790793333674e-07
7,61,154.349578,57.152761,87.971209,3.430845,,,,,
7,62,150.385275,56.698884,87.124315,3.636409,7.585464783544955e-05,5.50909262150524e-05,1.9233626503023515e-05,1.5300951173735931e-06,2.986666789456774e-07
7,63,152.085391,56.593942,86.496594,3.618219,,,,,
7,64,149.729404,56.535142,86.667057,3.74643,7.564873374476828e-05,5.491238106042134e-05,1.9211126485174645e-05,1.5252261991716132e-06,2.978559220656901e-07
7,65,151.90492,56.42689,86.668037,3.656799,,,,,
7,66,151.715055,56.988939,88.09867,3.818311,7.568568021801801e-05,5.504078529775143e-05,1.911612640981275e-05,1.5287685104542248e-06,2.9800139344784984e-07
7,67,152.725331,56.976999,87.204296,3.73042,,,,,
7,68,148.804239,56.171276,86.18054,3.628618,7.57527847368043e-05,5.4998472705483376e-05,1.9226682042017273e-05,1.5276299893028183e-06,2.982656077622039e-07
7,69,151.042325,56.297527,86.509235,3.624998,,,,,
7,70,114.15866,47.616938,60.656807,3.512557,8.159691817530377e-05,6.0875752381980234e-05,1.9030293003652332e-05,1.6908727896710268e-06,3.2127603593238527e-07
8,71,152.717892,56.51801,86.768909,3.459626,,,,,
8,72,151.175617,56.909838,87.702854,3.645849,7.54610639143137e-05,5.519409161061032e-05,1.8733903871748225e-05,1.533068431955239e-06,2.97116999315405e-07
8,73,151.125867,56.329018,86.449404,3.632979,,,,,
8,74,150.497325,56.657263,87.123274,3.70801,7.529236677952279e-05,5.492320042103536e-05,1.884362617943225e-05,1.5255401790556028e-06,2.96452778803764e-07
8,75,150.441075,56.006932,85.954026,3.436066,,,,,
8,76,150.490006,56.701984,87.238117,3.609338,7.523212367321636e-05,5.473998840898296e-05,1.897168183973008e-05,1.5204534245034007e-06,2.9621558030633115e-07
8,77,152.050982,56.695244,87.100594,3.627829,,,,,
8,78,149.170354,56.318238,86.524484,3.629088,7.539664097723497e-05,5.495384186506285e-05,1.8916404030733247e-05,1.5263950814389576e-06,2.968633433402711e-07
8,79,152.500709,56.609943,87.168365,4.279609,,,,,
8,80,114.977614,48.282118,60.694769,3.494187,8.113937205032722e-05,6.0807331278920056e-05,1.864307046162139e-05,1.688970309785673e-06,3.1947451439730647e-07
9,81,152.131163,56.661784,86.947871,3.425155,,,,,
9,82,149.699094,56.40202,86.729548,3.651979,7.594100335583508e-05,5.48924140632151e-05,1.9523904512652734e-05,1.5246847799668694e-06,2.990066912879436e-07
9,83,155.477986,57.281723,88.220812,3.604059,,,,,
9,84,148.174389,55.873501,85.789813,3.72013,7.595689151104236e-05,5.4880305938422805e-05,1.955223785898852e-05,1.5243477136310621e-06,2.990692485957137e-07
9,85,151.764877,56.621453,86.902141,3.612139,,,,,
9,86,148.163098,56.083214,85.802343,3.639299,7.569135096068252e-05,5.443221032619492e-05,1.9747238013678725e-05,1.5119026208089398e-06,2.980237211749838e-07
9,87,154.022593,57.12003,88.293953,3.627548,,,,,
9,88,149.002743,56.222297,86.394892,3.658569,7.652321873912772e-05,5.504727121442539e-05,1.9946960406969083e-05,1.5289871177325681e-06,3.012990799539138e-07
9,89,152.359207,56.815646,87.190386,3.763041,,,,,
9,90,114.628127,47.677039,60.908031,3.532387,7.705319536556888e-05,5.664132218807967e-05,1.8838626175465834e-05,1.5732470020237945e-06,3.0338578608800866e-07
10,91,152.572779,56.603752,86.696108,3.481086,,,,,
10,92,149.47784,56.499961,86.736428,3.625208,7.536053894793837e-05,5.474791061133109e-05,1.9091959714501172e-05,1.5206686221063158e-06,2.967211968337509e-07
10,93,152.55415,56.749755,87.402609,3.622219,,,,,
10,94,150.340763,56.701424,87.138154,3.72084,7.524009057251549e-05,5.442909337580182e-05,1.92991820995303e-05,1.5118150971829927e-06,2.962469488173337e-07
10,95,150.350733,56.185586,86.104948,3.629499,,,,,
10,96,149.392779,56.320628,86.592107,3.72593,7.573933398603502e-05,5.4874842800200184e-05,1.9340293249570095e-05,1.5241979362650018e-06,2.9821264738105025e-07
10,97,153.145039,57.001429,87.725115,3.635939,,,,,
10,98,149.820624,56.612733,86.756738,3.739381,7.607421899464076e-05,5.519932582974396e-05,1.9341682147455685e-05,1.5332110174414224e-06,2.9953120855301423e-07
10,99,151.789287,56.597053,86.958302,3.158511,,,,,
10,100,113.333378,47.695569,60.096749,3.385724,7.891482071293449e-05,5.8674523793160634e-05,1.8610570450050545e-05,1.6297264697237134e-06,3.1071566600709996e-07
11,101,154.105354,57.228692,88.222603,3.540307,,,,,
11,102,151.660334,56.945178,87.977388,3.761611,7.305733175485586e-05,5.537911485880599e-05,1.6140012903065326e-05,1.5382039929843675e-06,2.8765265241477043e-07
11,103,151.749306,56.576693,86.747728,3.7401,,,,,
11,104,149.348007,56.355179,86.309241,3.795031,7.247617236762118e-05,5.507528092712176e-05,1.587112380718736e-05,1.5297676333122807e-06,2.8536442158019073e-07
11,105,151.583203,56.144034,86.614677,3.651809,,,,,
11,106,150.399345,56.768675,87.342118,3.482346,7.23324263671582e-05,5.46794813126323e-05,1.613417957457841e-05,1.5187654799471374e-06,2.8479844254271293e-07
11,107,151.484413,56.345848,86.547275,3.573567,,,,,
11,108,149.164404,56.311988,86.487294,3.74099,7.289566151031431e-05,5.4712348990142504e-05,1.666362443586422e-05,1.519688084307641e-06,2.870160992647732e-07
11,109,152.141032,56.547421,86.804629,3.879423,,,,,
11,110,113.678572,47.632327,59.907935,3.486656,7.94574270777627e-05,5.8360842056572396e-05,1.9475571136240433e-05,1.6210138849500103e-06,3.1285209990512076e-07
12,111,153.306162,57.191192,87.990389,3.445125,,,,,
12,112,149.676203,56.497331,86.8619,3.401375,7.430161206609717e-05,5.309408474713558e-05,1.973279357514457e-05,1.4747337438166073e-06,2.9255182575273236e-07
12,113,157.078903,56.799376,87.165985,3.627679,,,,,
12,114,150.397824,56.702393,86.885411,3.832262,7.681169022652912e-05,5.5831206031143644e-05,1.9429737776022193e-05,1.5507464193635569e-06,3.024348946148625e-07
12,115,152.57557,56.874257,87.404399,3.649109,,,,,
12,116,150.265243,56.825966,87.119215,3.630848,7.57514562762171e-05,5.500825401395532e-05,1.9215293150409707e-05,1.5279091118524496e-06,2.982603771412342e-07
12,117,151.121076,56.348198,86.395603,3.754501,,,,,
12,118,150.006899,56.689694,86.996433,3.625358,7.573487057527164e-05,5.535887554287879e-05,1.883834841009957e-05,1.53764662229352e-06,2.981950733482417e-07
12,119,155.196311,56.745684,87.054354,3.140611,,,,,
12,120,113.651812,47.796391,59.930726,3.384295,8.179824270691631e-05,6.095271464437273e-05,1.9152515321252395e-05,1.6930127412908636e-06,3.220687220889068e-07
13,121,151.885048,56.796665,86.997262,3.727931,,,,,
13,122,151.454892,57.027319,87.771685,3.627208,7.566346923706078e-05,5.525345858186509e-05,1.8875292866482596e-05,1.5347177887128558e-06,2.9791394093033556e-07
13,123,150.678489,56.212896,86.154019,3.74723,,,,,
13,124,148.838809,56.219285,85.857824,3.72758,7.512968265285889e-05,5.4760857857764043e-05,1.8847792858878165e-05,1.5210319362166796e-06,2.958122336398974e-07
13,125,153.493525,57.07691,87.814006,3.73556,,,,,
13,126,151.657755,57.031699,87.812126,3.73073,7.591350579697845e-05,5.542943552136383e-05,1.8944459597491914e-05,1.5396106781231142e-06,2.988984236363586e-07
13,127,153.035237,56.792056,87.253146,3.749391,,,,,
13,128,149.785585,56.489521,86.80276,3.609578,7.608107469346363e-05,5.520085394382455e-05,1.9346959916788364e-05,1.533260832851127e-06,2.995582018732384e-07
13,129,152.689021,56.956748,87.716975,3.649468,,,,,
13,130,117.128488,50.590306,60.286671,3.617578,8.399996537617003e-05,6.13389808684587e-05,2.095723898776214e-05,1.70374551994933e-06,3.307376859078646e-07
14,131,152.120282,56.284137,86.420503,3.732271,,,,,
14,132,150.420505,56.758665,87.216356,3.784361,7.598843256331408e-05,5.512693859636812e-05,1.933029325584812e-05,1.5312007110979793e-06,2.991934369164159e-07
14,133,152.466008,56.624453,86.84618,3.634959,,,,,
14,134,151.093555,57.021329,87.601252,3.693539,7.556414139062075e-05,5.471194665879024e-05,1.9332515464043354e-05,1.519679267787265e-06,2.975228519348746e-07
14,135,153.20845,56.694804,87.725305,3.660369,,,,,
14,136,150.6871,56.819677,87.51022,3.573387,7.63251482546164e-05,5.585644450038698e-05,1.8917237355253747e-05,1.5514663989759172e-06,3.005192061360999e-07
14,137,152.804083,56.866626,87.512551,3.637949,,,,,
14,138,148.769489,56.268408,86.160999,3.630049,7.6614642134455e-05,5.5796488747000654e-05,1.926834873700045e-05,1.5498046504540636e-06,3.016590463190535e-07
14,139,156.107436,56.200166,86.278801,3.10833,,,,,
14,140,114.037528,47.685379,60.582286,3.456406,7.871755636485161e-05,5.903258956968787e-05,1.8045292222268472e-05,1.6396745728949685e-06,3.0993896623460895e-07
15,141,152.321036,56.912778,87.243897,3.644799,,,,,
15,142,151.632644,57.136422,88.128471,3.650058,7.578260250753512e-05,5.498073622584379e-05,1.9274737638852457e-05,1.527128642838868e-06,2.983830109116721e-07
15,143,153.120448,56.949588,87.694824,3.648209,,,,,
15,144,149.002263,56.104785,86.360652,3.544157,7.531570932865425e-05,5.465888120234023e-05,1.913862642766162e-05,1.5182016986525662e-06,2.965446867069203e-07
15,145,152.455377,56.620662,86.81117,3.757441,,,,,
15,146,150.668039,56.750075,87.138545,3.72871,7.58500478053115e-05,5.5433643609285356e-05,1.8876681764368186e-05,1.539722431658034e-06,2.9864856699389256e-07
15,147,153.285612,56.958688,87.4437,3.751221,,,,,
15,148,150.076098,56.465889,86.785469,4.229698,7.584567646934121e-05,5.5002674832939705e-05,1.9315293229738018e-05,1.5277084066635986e-06,2.9863135549223574e-07
15,149,151.821527,56.553131,86.525355,3.652049,,,,,
15,150,114.233351,47.843211,60.607277,3.388034,8.107193745883912e-05,6.0639550350606586e-05,1.8748070544916118e-05,1.684316563316528e-06,3.192090004695441e-07
16,151,153.703438,56.523042,86.651017,3.72739,,,,,
16,152,149.49643,56.45907,86.683178,3.631759,7.613784085057796e-05,5.489284601062523e-05,1.972029356522853e-05,1.5247012747244691e-06,2.997817103872931e-07
16,153,155.146221,56.603433,86.85693,3.775661,,,,,
16,154,149.705912,56.544691,86.722988,3.633798,7.65674212003832e-05,5.5682437680661286e-05,1.9338348806741124e-05,1.5466347129808517e-06,3.014731207369232e-07
16,155,155.186322,57.321034,88.372025,3.756401,,,,,
16,156,150.042229,56.620933,86.786299,3.665919,7.615286306590294e-05,5.5054759420454166e-05,1.9568904548350474e-05,1.5291990970985677e-06,2.998408581823127e-07
16,157,151.862117,56.756304,86.83939,3.648648,,,,,
16,158,151.091086,56.938468,87.49565,3.767971,7.629115208484909e-05,5.53736368194219e-05,1.9379459942570065e-05,1.5380553228573634e-06,3.0038535114618225e-07
16,159,151.841127,56.577903,86.677147,3.735269,,,,,
16,160,114.047328,47.862622,60.645267,3.394745,7.910650504031232e-05,5.870183426886794e-05,1.8774181683056668e-05,1.6304890883879497e-06,3.1147039525702513e-07
17,161,152.333436,56.685214,86.968782,3.619209,,,,,
17,162,149.724174,56.497571,86.668767,3.66252,7.22037912114417e-05,5.477972105145425e-05,1.5902512714660588e-05,1.5215574453274346e-06,2.8429196026575026e-07
17,163,151.489381,56.418389,86.546016,3.042139,,,,,
17,164,151.042404,56.963408,87.694473,3.630648,7.260387426837565e-05,5.492520648986074e-05,1.6153068486346456e-05,1.5255992921690278e-06,2.8586722930103436e-07
17,165,152.272515,56.645774,86.988052,3.68811,,,,,
17,166,152.186563,57.271364,88.317814,3.74988,7.256770933014578e-05,5.484785623848399e-05,1.6196401858792342e-05,1.5234512328687704e-06,2.857248350996984e-07
17,167,151.41542,56.320227,86.664257,3.66368,,,,,
17,168,149.258386,56.288797,86.341182,3.74662,7.254704123904783e-05,5.486720930784981e-05,1.6155846253695927e-05,1.5239856775022302e-06,2.8564345748733347e-07
17,169,152.61429,56.762535,87.060114,3.636998,,,,,
17,170,114.323502,47.961144,60.358353,3.512106,7.945076365527444e-05,5.850840825587494e-05,1.931723767256699e-05,1.6251177268309682e-06,3.128258636450894e-07
18,171,153.892701,57.207241,87.976469,3.602368,,,,,
18,172,150.368535,56.819417,86.954322,3.642929,7.656548611602136e-05,5.558326002210422e-05,1.943834887185858e-05,1.5438772220578332e-06,3.0146550162278574e-07
18,173,155.154551,56.083263,86.283901,3.631499,,,,,
18,174,152.688361,56.933467,87.444429,5.233164,7.450787492980192e-05,5.523829348385353e-05,1.7735291962139854e-05,1.5342894838088071e-06,2.9336395587594073e-07
18,175,151.979601,56.115205,86.422494,3.646339,,,,,
18,176,149.243235,56.354929,86.477044,3.628658,7.401440025491673e-05,5.484817214310156e-05,1.7642791888761167e-05,1.523436223053277e-06,2.9142097088428537e-07
18,177,153.308031,57.217342,88.12232,3.654689,,,,,
18,178,149.020912,56.335478,86.295781,3.765411,7.511585993852897e-05,5.410903152078348e-05,1.9503904496787072e-05,1.5029239209575767e-06,2.9575780870615023e-07
18,179,152.61535,56.952948,87.626312,3.616938,,,,,
18,180,113.832814,47.804141,60.20684,3.454106,7.802444702752383e-05,5.760902371257544e-05,1.8815292833096464e-05,1.6001304818524125e-06,3.0720994870129614e-07
19,181,158.059068,57.373265,88.208492,3.71799,,,,,
19,182,150.800962,56.928738,87.44678,3.647659,7.40016908258017e-05,5.5543353408574886e-05,1.691556910543568e-05,1.5427683117902942e-06,2.913709293496757e-07
19,183,154.171505,56.919307,87.593752,3.936193,,,,,
19,184,150.398544,56.901737,87.353238,3.643648,7.300596018099299e-05,5.430616438388807e-05,1.7191402648109033e-05,1.5083931489951027e-06,2.8745038429019837e-07
19,185,154.513,56.015643,86.273721,3.769871,,,,,
19,186,149.656172,56.465859,86.544086,3.762211,7.3123908765663e-05,5.354253798723219e-05,1.8094181143624155e-05,1.4871896348065772e-06,2.8791478974292455e-07
19,187,151.216318,56.43844,86.637947,3.626619,,,,,
19,188,149.152904,56.133405,86.300101,3.74393,7.649983831200212e-05,5.505506731569732e-05,1.9915571485285e-05,1.5291995110197165e-06,3.012070229116472e-07
19,189,153.420873,56.971928,87.765945,3.7155,,,,,
19,190,114.17111,47.794421,60.465034,3.434696,8.153001417243386e-05,6.0793083906173634e-05,1.9048348576689023e-05,1.6885816895713358e-06,3.210126111203855e-07
20,191,150.992083,56.305678,86.100148,3.528667,,,,,
20,192,150.500746,56.860676,87.254387,3.652469,7.588291954775846e-05,5.5133193917572716e-05,1.9218348697336296e-05,1.531376932851152e-06,2.9877799471424784e-07
20,193,153.375933,56.848807,87.677244,3.750811,,,,,
20,194,149.252636,56.355039,86.480024,3.652799,7.54409587582789e-05,5.469912793487283e-05,1.9222515376782212e-05,1.5193154466235038e-06,2.970378381782362e-07
20,195,151.434671,56.519341,86.741449,3.632908,,,,,
20,196,148.858849,56.191125,86.19082,3.649799,7.612644397831173e-05,5.46301376074549e-05,1.9978904859385693e-05,1.5174015114704804e-06,2.997368368549841e-07
20,197,151.677634,56.751065,86.955032,3.637919,,,,,
20,198,152.324096,57.262383,88.340554,3.760871,7.679799002114143e-05,5.5099209398031326e-05,2.0168349479376957e-05,1.5304311437325257e-06,3.023809520423163e-07
20,199,152.968766,56.896238,87.584872,3.666198,,,,,
20,200,114.285483,47.684079,60.638108,3.515767,7.765216527664924e-05,5.711301658302588e-05,1.8952792927962037e-05,1.5863557656605918e-06,3.057441432781775e-07
21,201,152.542809,56.756535,86.945752,3.613827,,,,,
21,202,151.045945,56.890116,87.46502,3.73795,7.621994469717008e-05,5.514814015477893e-05,1.95400156286496e-05,1.531788913740063e-06,3.001049823803741e-07
21,203,151.898219,56.620563,86.946032,3.642539,,,,,
21,204,149.810425,56.499591,86.721388,3.73066,7.598745302600518e-05,5.493490565568193e-05,1.952668229421306e-05,1.5258650761097552e-06,2.991895801302723e-07
21,205,150.577717,56.048773,86.066938,3.643959,,,,,
21,206,151.137706,56.968188,87.727444,3.640578,7.542818102402801e-05,5.438912399113177e-05,1.9528348957464914e-05,1.5107080754306497e-06,2.9698752770205314e-07
21,207,154.082553,57.147811,88.221042,3.864732,,,,,
21,208,149.885417,56.704084,86.775529,3.620119,7.59406201879028e-05,5.530880764126767e-05,1.9095570834792852e-05,1.536241711841684e-06,2.990051826197532e-07
21,209,152.551309,56.45321,86.653847,3.75226,,,,,
21,210,114.646687,48.472532,60.064948,3.559447,8.003098837667567e-05,5.901782047003541e-05,1.937390439366027e-05,1.6392635129806171e-06,3.1511041436845725e-07
22,211,152.57954,56.49176,86.700177,3.477687,,,,,
22,212,151.009484,56.919277,87.46869,3.751171,7.667385795980669e-05,5.502978917211292e-05,2.011557164394162e-05,1.5284971437520443e-06,3.018922000466606e-07
22,213,153.619407,57.085071,87.901067,3.745431,,,,,
22,214,149.743025,56.393119,86.510055,3.756461,7.65462774090283e-05,5.497051831334851e-05,2.0048904929126365e-05,1.5268541665540685e-06,3.013898701237499e-07
22,215,152.884695,56.953828,87.372438,3.765631,,,,,
22,216,150.78069,56.876767,87.521931,3.653209,7.633715535757847e-05,5.4517583735287124e-05,2.0305294015088293e-05,1.514277607202538e-06,3.0056648236330375e-07
22,217,153.75345,57.213653,88.05137,3.630118,,,,,
22,218,150.13234,56.688704,86.800349,3.784921,7.663315852757084e-05,5.512667372822768e-05,1.9975293753304868e-05,1.5311910460392682e-06,3.017319519325591e-07
22,219,150.395974,55.909511,85.739742,3.775331,,,,,
22,220,113.921106,47.823302,60.052767,3.480477,7.905486167469541e-05,5.857591610401898e-05,1.885195953832408e-05,1.6269860323518388e-06,3.1126705699182033e-07
23,221,155.185741,56.833006,87.105134,3.635918,,,,,
23,222,151.130966,56.875186,87.4561,3.77068,7.401763701627741e-05,5.572481732815486e-05,1.674501339721246e-05,1.5478062909096528e-06,2.9143371516289956e-07
23,223,150.7407,56.138605,86.124789,3.068389,,,,,
23,224,149.776815,56.45968,86.802459,3.652799,7.310135001872657e-05,5.486572161316882e-05,1.6711680032699405e-05,1.5239483728591045e-06,2.8782596794728256e-07
23,225,152.64314,56.625912,86.85006,3.661889,,,,,
23,226,149.137325,56.197007,86.495294,3.660359,8.528407581086944e-05,6.512134782969865e-05,1.8353903570300645e-05,1.8088244108690056e-06,3.3579368458263816e-07
23,227,152.548159,56.617542,86.718678,4.249239,,,,,
23,228,149.51162,56.498291,86.429394,3.69193,7.305669336502701e-05,5.514636393636439e-05,1.6378624209778536e-05,1.531705218884682e-06,2.876501388473658e-07
23,229,153.300561,57.009499,87.778745,3.690429,,,,,
23,230,116.099231,47.768011,62.489567,3.448766,8.234815070713199e-05,6.121019478887331e-05,1.9437793341126053e-05,1.7001625771323806e-06,3.242339051177264e-07
24,231,153.620127,56.908207,87.178705,3.632639,,,,,
24,232,149.343448,56.169315,86.769879,3.657179,7.314455156932388e-05,5.4955055937170455e-05,1.666306889092084e-05,1.5264267412324782e-06,2.879960677896836e-07
24,233,151.634325,56.683814,86.900531,3.638549,,,,,
24,234,151.781046,57.212171,88.213752,3.757731,7.291841305054683e-05,5.5198812857270435e-05,1.6186401836648656e-05,1.5331983566284184e-06,2.871056801560722e-07
24,235,152.304536,56.786776,87.088764,3.663899,,,,,
24,236,149.829086,56.544002,86.83881,3.654199,7.25647487361987e-05,5.477173812687419e-05,1.6271679697865693e-05,1.521330911459192e-06,2.857131781902451e-07
24,237,152.826983,56.917637,87.387749,3.630738,,,,,
24,238,149.329007,56.364749,86.583216,3.68384,7.288332132156586e-05,5.5113321542739346e-05,1.6239179657873137e-05,1.5308201209538624e-06,2.8696751156057694e-07
24,239,152.658091,56.679354,86.894171,3.75333,,,,,
24,240,113.924037,47.807431,60.400424,3.422515,7.953378180823416e-05,5.8530537597835386e-05,1.9377515499741094e-05,1.6257287106580308e-06,3.13152735586943e-07
25,241,156.390911,57.361034,88.316244,3.72408,,,,,
25,242,148.440533,55.783709,85.886584,3.765371,7.407961598270181e-05,5.4426203481852675e-05,1.8141681181305103e-05,1.5117313195433819e-06,2.916777483578912e-07
25,243,151.94929,56.605523,86.84641,3.781361,,,,,
25,244,149.554291,56.42372,86.517375,3.760591,7.567010926855591e-05,5.448938123881787e-05,1.966723796442693e-05,1.513490065311381e-06,2.979400850917224e-07
25,245,152.136572,56.674713,87.048733,3.649489,,,,,
25,246,149.221835,56.119975,86.482884,3.75636,7.561333004058209e-05,5.4467647895217394e-05,1.9632793481605404e-05,1.5128886637588268e-06,2.9771652511304697e-07
25,247,157.315677,56.983979,87.670414,3.662429,,,,,
25,248,148.926211,56.085314,86.394113,3.666459,7.631307467817136e-05,5.513523556292116e-05,1.964640459561906e-05,1.5314345196303287e-06,3.0047166817919835e-07
25,249,156.515883,57.142792,87.989688,3.67249,,,,,
25,250,114.687518,47.78625,60.671578,3.533167,8.002273269326968e-05,5.892708506435168e-05,1.9458904461089332e-05,1.6367431678291787e-06,3.150779088119019e-07
26,251,150.343434,56.064934,85.657351,3.558007,,,,,
