timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2026-04-06T21:54:41,PNA,67c3df80-cd89-4068-b1ed-92aff8e51e23,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0245539750903844,8.35925126359608e-06,0.0003404439090951,360.0,0.0,10.0,0.0017609895043075,0.0003131630283021,4.891008357000022e-05,0.0021230626161797,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.12.12,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N,1.0,0.0
2026-04-06T22:09:25,PNA,afac4f6e-f3ba-485c-941f-d2c3dfcdb31a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.7137783914804459,1.285226937657469e-05,1.8005965899188728e-05,360.0,109.51479490369458,10.0,0.002588436624035239,0.0006038749275631972,7.18770444910559e-05,0.003264188596089495,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.12.12,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N,1.0,0.0
