epoch,step_idx,step_ms
5,198,87.960152
5,199,87.816229
5,200,92.243001
6,201,106.52037
6,202,87.678477
6,203,88.513221
6,204,87.83214
6,205,88.154386
6,206,88.012763
6,207,88.48004
6,208,108.409791
6,209,88.956258
6,210,88.48194
6,211,87.897631
6,212,88.102875
6,213,88.368688
6,214,87.807649
6,215,114.441247
6,216,88.558632
6,217,87.924681
6,218,88.228146
6,219,87.984922
6,220,88.291377
6,221,87.990242
6,222,100.649336
6,223,88.659114
6,224,87.592066
6,225,87.877501
6,226,89.124111
6,227,88.306947
6,228,100.703657
6,229,88.308288
6,230,88.550031
6,231,88.731855
6,232,88.207696
6,233,87.731468
6,234,88.066883
6,235,101.443848
6,236,88.285608
6,237,90.239679
6,238,88.567182
6,239,88.924608
6,240,85.269329
7,241,99.872334
7,242,88.220686
7,243,88.517642
7,244,88.530701
7,245,88.506552
7,246,87.972563
7,247,88.422441
7,248,106.582022
7,249,88.946458
7,250,88.384919
7,251,87.963092
7,252,88.099135
7,253,87.921442
7,254,87.979782
7,255,106.091484
7,256,90.32071
7,257,88.272627
7,258,87.966152
7,259,88.311008
7,260,87.84294
7,261,91.799104
7,262,102.810501
7,263,91.176514
7,264,88.367379
7,265,88.877157
7,266,91.236415
7,267,88.333329
7,268,107.782331
7,269,88.331358
7,270,88.857347
7,271,88.260537
7,272,88.075874
7,273,88.022864
7,274,88.354039
7,275,110.683327
7,276,88.534581
7,277,88.286818
7,278,89.322634
7,279,88.388729
7,280,85.093586
8,281,99.63414
8,282,88.054095
8,283,92.945032
8,284,87.949582
8,285,88.651294
8,286,88.207377
8,287,89.492727
8,288,106.057393
8,289,88.331758
8,290,87.719658
8,291,87.77936
8,292,88.279667
8,293,88.188156
8,294,87.409374
8,295,105.89669
8,296,88.327518
8,297,88.694504
8,298,87.901172
8,299,88.101054
8,300,87.918162
8,301,88.711534
8,302,101.974868
8,303,88.417349
8,304,89.032659
8,305,88.46481
8,306,89.452877
8,307,88.753706
8,308,107.278953
8,309,88.835526
8,310,88.654214
8,311,88.404929
8,312,88.343038
8,313,87.993242
8,314,88.369869
8,315,105.408033
8,316,87.531656
8,317,88.599812
8,318,88.098805
8,319,88.497532
8,320,85.257339
9,321,104.289795
9,322,88.137805
9,323,88.658403
9,324,88.174996
9,325,88.291918
9,326,88.296658
9,327,88.229838
9,328,107.230732
9,329,93.329319
9,330,88.348418
9,331,88.595253
9,332,88.181016
9,333,88.720885
9,334,88.317579
9,335,107.73217
9,336,88.492191
9,337,88.364799
9,338,87.855981
9,339,88.721525
9,340,88.206776
9,341,88.774436
9,342,104.876324
9,343,88.500081
9,344,88.372779
9,345,88.705554
9,346,89.523228
9,347,88.907157
9,348,100.636386
9,349,88.608273
9,350,87.982163
9,351,87.729818
9,352,87.910581
9,353,88.661814
9,354,88.586393
9,355,115.279692
9,356,88.617924
9,357,87.80762
9,358,89.514948
9,359,88.546662
9,360,85.238529
10,361,101.505739
10,362,87.81484
10,363,88.179626
10,364,88.152266
10,365,88.760445
10,366,88.309887
10,367,88.554242
10,368,107.279433
10,369,88.753915
10,370,88.789466
10,371,88.232946
10,372,88.042754
10,373,88.484461
10,374,88.145495
10,375,104.180933
10,376,88.42646
10,377,88.164725
10,378,88.286977
10,379,88.388349
10,380,88.166195
10,381,88.257827
10,382,105.957201
10,383,88.148626
10,384,88.38956
10,385,88.450451
10,386,89.252752
10,387,88.504621
10,388,99.965675
10,389,88.545172
10,390,91.59118
10,391,87.517536
10,392,88.349818
10,393,88.49279
10,394,88.319198
10,395,103.626205
10,396,88.085725
10,397,88.379019
10,398,87.868301
10,399,87.969602
10,400,84.813662
