epoch,step_idx,step_ms,forward_ms,backward_ms,optimizer_ms,energy_consumed,cpu_energy,gpu_energy,ram_energy,emissions
10,29,777.739729,287.757444,477.186234,3.79554,0.00011811490970237322,7.776186857372507e-05,3.8193086112414676e-05,2.1599550162338505e-06,4.6506033343273135e-07
10,30,287.799694,107.341644,171.054061,3.668047,7.076994230580547e-05,4.779789671301854e-05,2.164446176777801e-05,1.3275838250087328e-06,2.786463880697679e-07
11,31,784.026089,290.468966,479.387369,4.193986,0.00012111827775877163,7.837873026728635e-05,4.056253246176311e-05,2.177015029721787e-06,4.768856597463133e-07
11,32,777.434714,287.801883,476.453002,3.795149,0.00012135153425857532,7.773101311177007e-05,4.1461422057409436e-05,2.159099089395669e-06,4.778040733983e-07
11,33,286.381291,106.978449,170.105666,3.470555,7.137202172974484e-05,5.032127555459724e-05,1.9653071277048184e-05,1.3976748980995649e-06,2.810169885160249e-07
12,34,782.091208,289.392939,479.227676,4.008843,0.00011791592967885355,7.817667834460716e-05,3.756780782282476e-05,2.1714435114214803e-06,4.642768784369336e-07
12,35,778.321309,287.836895,477.449019,3.84747,0.00012279758953183482,7.781935464590793e-05,4.281670092609602e-05,2.1615339598308e-06,4.834977063972056e-07
12,36,287.054502,107.1283,170.512292,3.659408,7.067179935617458e-05,4.779862854629741e-05,2.154557279254732e-05,1.327598017329974e-06,2.782599644337143e-07
13,37,778.577203,288.524735,476.537924,3.984343,0.00011990460097531172,7.782864198088626e-05,3.9914198609380946e-05,2.161760385044746e-06,4.721069833622918e-07
13,38,780.799107,289.089535,478.492724,4.073744,0.00012244638687528096,7.806765753775799e-05,4.221031154827415e-05,2.1684177892489535e-06,4.821148968520692e-07
13,39,287.335327,107.600469,170.549403,3.476515,6.924759063054418e-05,4.840478524565685e-05,1.949834893366642e-05,1.3444564512206446e-06,2.7265234904892864e-07
14,40,780.561674,288.905472,477.770633,4.070114,0.00012135993564311564,7.802543677389636e-05,4.1167255162122274e-05,2.1672437070972356e-06,4.778371526319509e-07
14,41,780.098637,288.886911,478.16682,3.81555,0.00011764774540431837,7.799489852040962e-05,3.748641887568738e-05,2.1664280082202617e-06,4.632209417355377e-07
14,42,283.583258,104.280036,170.200867,3.468844,7.135025121376894e-05,4.781738705933111e-05,2.220473999159367e-05,1.328124162844487e-06,2.8093127026551377e-07
15,43,781.621461,289.43589,478.740439,3.994993,0.00011958159969968976,7.813841663300951e-05,3.927280918958331e-05,2.1703738770965063e-06,4.708352126661254e-07
15,44,778.487241,287.904125,477.50633,3.928882,0.00012212594103611953,7.783395610749724e-05,4.213003370523438e-05,2.161951223388314e-06,4.80853187816497e-07
15,45,287.131603,107.270094,170.455571,3.641297,5.3287092901920484e-05,3.618296124041111e-05,1.6099179546813502e-05,1.004952114696308e-06,2.0981020309013526e-07
