epoch,step_idx,step_ms
1,1,109.63588
1,2,97.993678
1,3,89.021673
1,4,89.672004
1,5,89.193806
1,6,110.445274
1,7,89.523761
1,8,88.982662
1,9,91.390574
1,10,89.746186
1,11,109.0642
1,12,88.823859
1,13,89.393179
1,14,89.774636
1,15,89.600652
1,16,109.06062
1,17,89.271037
1,18,89.344488
1,19,89.261277
1,20,87.941024
2,21,107.121537
2,22,89.060463
2,23,89.326228
2,24,94.06094
2,25,88.978962
2,26,109.577309
2,27,89.612184
2,28,88.818609
2,29,89.071784
2,30,89.191976
2,31,102.553797
2,32,89.037463
2,33,92.487894
2,34,88.638827
2,35,91.364073
2,36,109.498218
2,37,89.474111
2,38,89.627833
2,39,89.249527
2,40,89.883638
3,41,105.03787
3,42,88.925381
3,43,89.216697
3,44,88.998722
3,45,89.188917
3,46,107.882199
3,47,89.44929
3,48,96.94203
3,49,89.080964
3,50,89.4557
3,51,105.58971
3,52,89.235576
3,53,88.82662
3,54,89.103644
3,55,89.42486
3,56,102.72071
3,57,89.364548
3,58,89.348349
3,59,89.679174
3,60,88.404892
4,61,102.691159
4,62,89.681114
4,63,89.49007
4,64,89.247466
4,65,88.728408
4,66,110.578697
4,67,97.067752
4,68,89.204187
4,69,90.026511
4,70,90.289295
4,71,108.932848
4,72,89.118815
4,73,89.319348
4,74,89.569752
4,75,89.302938
4,76,107.605005
4,77,89.302778
4,78,89.273667
4,79,88.966241
4,80,97.269916
5,81,111.36832
5,82,88.973441
5,83,89.379549
5,84,88.968403
5,85,89.048894
5,86,108.598772
5,87,89.327829
5,88,89.459111
5,89,89.247637
5,90,89.410299
5,91,104.239647
5,92,89.41779
5,93,89.051883
5,94,91.75242
5,95,89.720465
5,96,103.224859
5,97,89.071394
5,98,88.964151
5,99,89.268927
5,100,88.131457
6,101,103.630976
6,102,89.769375
6,103,94.64953
6,104,97.544351
6,105,89.45957
6,106,108.310948
6,107,89.476451
6,108,89.768716
6,109,89.193656
6,110,89.147965
6,111,105.244844
6,112,93.701014
6,113,96.484112
6,114,89.130064
6,115,89.139124
6,116,104.816917
6,117,98.63923
6,118,89.140775
6,119,89.683345
6,120,97.247886
7,121,109.03971
7,122,89.44023
7,123,89.385909
7,124,92.800279
7,125,94.423806
7,126,111.209857
7,127,90.423218
7,128,95.332023
7,129,89.173505
7,130,89.054193
7,131,108.563452
7,132,93.166244
7,133,89.159225
7,134,89.534941
7,135,89.105405
7,136,113.494756
7,137,88.578815
7,138,89.871138
7,139,89.001802
7,140,89.814667
8,141,113.192941
8,142,100.518312
8,143,89.578942
8,144,89.184296
8,145,89.115885
8,146,105.538859
8,147,88.872671
8,148,89.548552
8,149,89.190866
8,150,89.719565
8,151,110.960053
8,152,89.634734
8,153,89.048064
8,154,92.604865
8,155,88.591305
8,156,111.423612
8,157,97.778734
8,158,89.176516
8,159,99.631637
8,160,87.555537
9,161,103.568315
9,162,90.0044
9,163,89.071884
9,164,89.379539
9,165,89.508251
9,166,108.139355
9,167,95.77612
9,168,88.326291
9,169,89.723775
9,170,88.832799
9,171,111.444722
9,172,91.368124
9,173,90.278864
9,174,89.724515
9,175,88.84225
9,176,103.355891
9,177,89.368008
9,178,94.65243
9,179,89.252067
9,180,87.861553
10,181,109.312045
10,182,91.361293
10,183,89.518152
10,184,90.490788
10,185,90.104291
10,186,109.958416
10,187,91.396224
10,188,89.084644
10,189,89.623873
10,190,89.574843
10,191,103.451143
10,192,89.369399
10,193,93.343898
10,194,98.030709
10,195,90.151673
10,196,111.673166
10,197,90.687362
10,198,90.01585
10,199,89.373519
10,200,89.190146
