epoch,step_idx,step_ms,forward_ms,backward_ms,optimizer_ms,energy_consumed,cpu_energy,gpu_energy,ram_energy,emissions
2,32,93.048801,47.68792,40.24295,3.075079,6.605700933402618e-05,5.2977452054619924e-05,1.1608064838242171e-05,1.4714924411641196e-06,2.6008989774331667e-07
2,33,93.305895,47.744749,38.890407,2.935348,,,,,
2,34,91.238083,47.577508,38.821746,2.946567,,,,,
2,35,91.716169,47.672579,39.06246,2.930617,6.918708284431438e-05,5.278238467872152e-05,1.4938623067450862e-05,1.4660750981420291e-06,2.7241410841266774e-07
2,36,93.792644,48.025685,38.799286,3.14818,,,,,
2,37,91.446325,47.577098,38.937258,3.197921,,,,,
2,38,91.71762,47.726229,39.066631,3.039399,6.543272256378466e-05,5.2729789912700845e-05,1.123834232430454e-05,1.4645903267794213e-06,2.5763185909046686e-07
2,39,99.193371,48.099076,41.785635,2.934507,,,,,
2,40,92.904129,47.791552,40.533474,2.927717,5.3126401505778405e-05,4.180309139192092e-05,1.0162230353216728e-05,1.161079760640866e-06,2.0917750401380428e-07
3,41,96.540258,47.883483,38.925208,3.11063,,,,,
3,42,91.75735,47.429315,39.148042,3.139181,,,,,
3,43,91.66427,47.583578,39.197402,2.928667,6.535944303013826e-05,5.278981477022191e-05,1.110334221721132e-05,1.4662860427051768e-06,2.5734333155031795e-07
3,44,93.682521,47.825171,38.871397,2.969228,,,,,
3,45,91.565688,47.74673,38.97621,2.797895,,,,,
3,46,91.367304,47.72151,38.736954,2.907677,6.546344971411055e-05,5.244668442755916e-05,1.1560009255617842e-05,1.4567560309337201e-06,2.577528427902556e-07
3,47,99.621397,47.857831,39.050061,2.893487,,,,,
3,48,91.552027,47.70893,38.99139,2.956768,,,,,
3,49,91.515047,47.73746,38.974379,2.934217,6.962245236780086e-05,5.32992299646139e-05,1.4842789653357613e-05,1.4804327498293583e-06,2.7412831279439477e-07
3,50,93.053902,47.640609,38.890997,2.914847,,,,,
3,51,91.488266,47.640529,39.013159,2.911057,,,,,
3,52,91.469176,47.734009,38.888018,2.941088,6.529954611881076e-05,5.272424276918158e-05,1.1110842223160944e-05,1.4644611264682524e-06,2.5710749614542425e-07
3,53,94.565277,48.032395,38.781136,2.941427,,,,,
3,54,91.870432,47.798061,39.0977,2.923417,,,,,
3,55,91.73867,47.947634,38.871908,2.928017,6.878818686638583e-05,5.2764808386564135e-05,1.4557789413061073e-05,1.4655890667604043e-06,2.708435133288815e-07
3,56,93.819803,47.789561,39.155562,2.997998,,,,,
3,57,92.760076,47.839541,39.913234,2.993168,,,,,
3,58,91.622369,47.71328,39.085701,2.955828,6.527245322914812e-05,5.275301523506625e-05,1.105417551627852e-05,1.4652624778035576e-06,2.57000821820125e-07
3,59,93.428517,47.897773,38.849106,2.922057,,,,,
3,60,90.005652,47.600789,37.927341,2.969378,4.8238174519813024e-05,3.817292712628845e-05,9.005007200357795e-06,1.0602401931666732e-06,1.899308189194664e-07
4,61,95.116484,48.135476,39.212512,3.14736,,,,,
4,62,91.741151,47.643619,39.092831,3.137971,,,,,
4,63,92.031155,47.811902,39.144991,3.149791,6.505937104214939e-05,5.2588662691414444e-05,1.1010008805101279e-05,1.4606995456334593e-06,2.561618416000688e-07
4,64,94.286341,47.509687,39.01235,3.12974,,,,,
4,65,91.543507,47.873912,38.669584,3.12537,,,,,
4,66,91.778331,47.708569,39.01889,3.134411,6.651293917724023e-05,5.304105263203391e-05,1.1998620720987674e-05,1.473265824218585e-06,2.6188505540326866e-07
4,67,99.081679,47.74639,43.515913,3.09216,,,,,
4,68,91.954164,47.71443,39.208082,2.968327,,,,,
4,69,91.869283,47.6648,39.109371,3.129271,6.99888517715309e-05,5.3339505754411345e-05,1.5167789911174623e-05,1.481556105944844e-06,2.7557095732841495e-07
4,70,94.030347,47.879702,38.682755,3.144801,,,,,
4,71,91.688139,47.868792,38.982949,2.964728,,,,,
4,72,91.70059,47.803922,38.988869,2.924728,6.555755547655922e-05,5.2713113650679384e-05,1.1380286892404001e-05,1.4641549334757828e-06,2.5812337058706327e-07
4,73,93.657861,47.69139,39.174361,2.839745,,,,,
4,74,92.085976,47.78506,39.126662,3.146761,,,,,
4,75,93.347967,49.140593,39.061681,3.128951,6.907456798182143e-05,5.290588457137341e-05,1.4699178422006298e-05,1.4695049884418598e-06,2.7197109745326403e-07
4,76,93.759453,47.802721,38.904498,3.163801,,,,,
4,77,91.941084,47.907744,38.976739,3.13229,,,,,
4,78,94.798379,47.68508,41.788033,3.248722,6.561006324473564e-05,5.2994205243885473e-05,1.1143897808096881e-05,1.4719601927532156e-06,2.5833011231202967e-07
4,79,93.402917,47.710559,38.845507,3.120141,,,,,
4,80,87.665155,47.572987,35.357151,3.08582,4.7897318020861685e-05,3.78158770501613e-05,9.031118338498345e-06,1.0503226322018503e-06,1.885887458699718e-07
5,81,94.374982,48.855858,38.539782,2.873776,,,,,
5,82,91.338634,47.370844,38.950839,3.133681,,,,,
5,83,91.897152,47.535126,39.494567,3.144041,6.56388726831287e-05,5.283088143914934e-05,1.134056462603894e-05,1.4674266179402659e-06,2.5844354529909985e-07
5,84,93.299096,47.401815,39.05328,3.158181,,,,,
5,85,94.484585,47.758891,41.674802,3.183851,,,,,
5,86,91.384824,47.617947,38.884318,2.957238,6.917775140359225e-05,5.308086872100838e-05,1.4622511699258212e-05,1.4743709833257715e-06,2.72377367217634e-07
5,87,93.840684,47.803262,39.145772,3.160441,,,,,
5,88,91.936633,47.495005,39.152781,3.189831,,,,,
5,89,93.284466,47.835862,40.672606,2.918377,6.551057867626355e-05,5.283362045884138e-05,1.1209453404603664e-05,1.4675048128184371e-06,2.57938406246287e-07
5,90,93.352486,47.7056,38.953298,2.970358,,,,,
5,91,91.078909,47.351863,38.782456,2.947848,,,,,
5,92,91.633879,47.685959,38.918028,2.954058,6.817376231471519e-05,5.217374283820412e-05,1.455084498047654e-05,1.4491744960347744e-06,2.6842430573189683e-07
5,93,97.759617,47.523516,38.917579,2.929217,,,,,
5,94,91.836193,47.931034,38.816626,3.004359,,,,,
5,95,91.607978,47.755581,39.045449,2.944908,6.592895407592182e-05,5.322690773755306e-05,1.1223620091982411e-05,1.4784262463864417e-06,2.595856987291357e-07
5,96,92.943199,47.499316,38.778106,2.935157,,,,,
5,97,91.605788,47.820721,38.816436,2.945868,,,,,
5,98,91.379594,47.741991,38.793275,2.954508,6.670225995673634e-05,5.244120433926585e-05,1.2804454698311929e-05,1.456600919158923e-06,2.626304785260579e-07
5,99,93.603511,47.557808,39.148932,2.955088,,,,,
5,100,87.428241,47.591729,35.33158,2.863846,4.769024111929681e-05,3.784656263887886e-05,8.79250704599599e-06,1.0511714344223363e-06,1.877734105907047e-07
6,101,93.708992,47.71424,38.936799,2.882076,,,,,
6,102,91.443325,47.502757,39.118961,2.950797,,,,,
6,103,92.291369,48.424011,38.915888,2.924997,6.86914982136657e-05,5.246883761137735e-05,1.4765289577667318e-05,1.4573710246218566e-06,2.7046281577607583e-07
6,104,93.650091,48.147997,38.475671,3.157991,,,,,
6,105,91.673729,47.73479,39.09799,2.943807,,,,,
6,106,91.67981,47.68633,39.118321,2.962158,6.526988121750583e-05,5.270699746906743e-05,1.1098897772399141e-05,1.4639859760387118e-06,2.569906948971601e-07
6,107,93.677502,47.757781,39.137982,2.938607,,,,,
6,108,91.634648,47.73067,38.774656,3.167501,,,,,
6,109,94.099209,49.739873,39.501718,2.870757,6.85864684912248e-05,5.2975846827030184e-05,1.4139177977767758e-05,1.471443686427347e-06,2.7004927647048316e-07
6,110,103.948087,57.191262,39.00929,2.972238,,,,,
6,111,91.66421,47.644449,39.074451,2.966918,,,,,
6,112,91.602287,47.640119,38.975598,2.955298,6.628481631753159e-05,5.35042321309449e-05,1.1294453486243583e-05,1.4861307003431864e-06,2.609868547149141e-07
6,113,98.343016,47.930302,38.872137,3.08073,,,,,
6,114,91.910654,47.7054,39.219413,2.942268,,,,,
6,115,91.766191,47.633078,39.02913,3.14233,6.613675659530426e-05,5.314666442573059e-05,1.151389810161163e-05,1.4761940679616358e-06,2.6040389102336615e-07
6,116,93.915865,47.443645,39.402416,3.11286,,,,,
6,117,91.474456,47.632579,38.916427,2.925837,,,,,
6,118,93.865434,47.772751,41.048602,3.036149,6.918224120900773e-05,5.278686173260192e-05,1.4929178618672267e-05,1.4662008577336869e-06,2.723950451755576e-07
6,119,94.972303,49.222995,38.929168,2.939698,,,,,
6,120,87.456541,47.563878,35.256409,3.0958,5.0290143233489015e-05,4.023646526038656e-05,8.936118248925595e-06,1.1175597241769292e-06,1.980101482486766e-07
7,121,93.992606,47.821102,39.172141,3.10431,,,,,
7,122,91.318203,47.226031,38.947029,3.11466,,,,,
7,123,91.74384,47.662469,39.00802,3.11157,6.865382654345359e-05,5.247623864561334e-05,1.472001179081417e-05,1.4575761070267993e-06,2.7031448903600834e-07
7,124,93.499388,47.65127,38.929367,3.170522,,,,,
7,125,92.585494,48.269579,39.039,3.195342,,,,,
7,126,91.115371,47.521977,38.720155,2.961788,6.541980890928216e-05,5.273595675826066e-05,1.1219175661381087e-05,1.4646764896396135e-06,2.575810134480003e-07
7,127,93.412706,47.694239,38.877788,2.957908,,,,,
7,128,91.921034,47.70973,39.138602,3.154301,,,,,
7,129,91.284253,47.285024,38.890597,3.150811,6.85221624159996e-05,5.296651441603906e-05,1.4084455713714306e-05,1.4711922862463466e-06,2.6979608062195566e-07
7,130,93.725352,47.70474,38.960909,2.969328,,,,,
7,131,91.440886,47.669339,38.975059,2.944828,,,,,
7,132,94.999002,47.671089,42.334873,2.935838,6.584795679854226e-05,5.321566667407761e-05,1.1154175581395975e-05,1.4781145430687437e-06,2.5926678369190447e-07
7,133,93.358586,47.626969,38.962619,2.941958,,,,,
7,134,91.483456,47.68914,39.025069,2.962958,,,,,
7,135,91.71491,47.787781,38.935879,2.940587,6.600900198831805e-05,5.29526283964514e-05,1.1585564834604156e-05,1.4708087572620998e-06,2.599008757793793e-07
7,136,93.199584,47.553298,38.928897,2.937997,,,,,
7,137,90.998508,47.374073,38.707974,2.961938,,,,,
7,138,91.584659,47.6784,38.998729,2.982098,6.922208172603812e-05,5.2745620906352684e-05,1.5011400904541006e-05,1.4650599151435798e-06,2.7255191143554634e-07
7,139,93.294665,47.67787,39.049629,2.945068,,,,,
7,140,95.819335,47.599278,43.577922,2.943278,5.12577572091737e-05,4.133225269615636e-05,8.777507019885888e-06,1.1479974931312875e-06,2.018199879996472e-07
8,141,96.161631,48.088526,39.201133,2.953547,,,,,
8,142,92.347851,48.411811,38.891048,3.07556,,,,,
8,143,91.575497,47.653949,39.05694,2.931898,6.64475440323364e-05,5.314499326050312e-05,1.1826398349512601e-05,1.4761524223205172e-06,2.616275715007679e-07
8,144,94.143139,47.413745,39.069311,3.434196,,,,,
8,145,91.686009,47.67766,38.966898,3.155301,,,,,
8,146,91.863402,47.820031,39.002359,2.973348,6.548036682088414e-05,5.273233596235494e-05,1.128334236000228e-05,1.4646884985268114e-06,2.5781945144564503e-07
8,147,96.01943,47.675209,38.675605,2.982618,,,,,
8,148,91.535317,47.447125,38.856488,3.159731,,,,,
8,149,92.142417,47.941604,39.069681,3.144811,6.585344854601743e-05,5.285857897251861e-05,1.1526675876893933e-05,1.4681936966048372e-06,2.592884066514309e-07
8,150,93.283995,47.674679,38.763305,2.971048,,,,,
8,151,94.645457,47.683619,41.827395,3.214392,,,,,
8,152,91.651799,47.995765,38.595483,3.162411,6.955971980197179e-05,5.3416028805076954e-05,1.4660011729006328e-05,1.4836792678882743e-06,2.738813124109982e-07
8,153,97.990921,47.658198,38.903508,2.811515,,,,,
8,154,91.911454,48.202988,38.697955,2.998189,,,,,
8,155,91.061969,47.200982,38.945158,2.976158,6.606967977036953e-05,5.323679987341134e-05,1.1354175754263451e-05,1.4787041426946745e-06,2.601397857495387e-07
8,156,97.198238,47.77739,38.690255,3.152331,,,,,
8,157,91.817402,47.639439,38.923638,3.158981,,,,,
8,158,91.997424,47.721169,38.975099,3.161101,6.679067145243765e-05,5.2990467101335197e-05,1.2328343188983126e-05,1.4718611621194382e-06,2.629785859730668e-07
8,159,93.680842,47.797562,38.969439,3.07782,,,,,
8,160,87.633025,47.634899,35.426392,3.09887,4.7908164723175356e-05,3.7956431321799905e-05,8.897507115079861e-06,1.0542262862953865e-06,1.8863145318784972e-07
9,161,93.707493,47.73482,38.757596,3.153541,,,,,
9,162,92.636334,48.526723,38.678314,3.256482,,,,,
9,163,91.09806,47.350254,38.565912,3.147531,6.953586014023499e-05,5.318338442593818e-05,1.4875289679139314e-05,1.4771860351579135e-06,2.73787368451924e-07
9,164,93.397647,47.617958,38.610843,3.173961,,,,,
9,165,91.585068,47.507265,39.0833,2.982878,,,,,
9,166,91.499377,47.71925,38.916878,2.979938,6.629096836627962e-05,5.279913470149049e-05,1.202528738986075e-05,1.4665462749285745e-06,2.610110775149765e-07
9,167,93.203314,48.103166,38.186296,3.151701,,,,,
9,168,90.902087,47.506517,38.481521,3.173561,,,,,
9,169,92.34541,48.444472,38.854267,3.175481,6.613634896536751e-05,5.26624778285625e-05,1.2011120730903713e-05,1.4627504059009993e-06,2.604022860395845e-07
9,170,93.849084,48.145957,38.718715,3.163881,,,,,
9,171,91.586798,47.806211,38.902917,2.981178,,,,,
9,172,93.408787,47.72495,40.426741,3.332314,6.999053843896423e-05,5.3005469217896374e-05,1.5512790184857295e-05,1.4722790362106436e-06,2.755775983369097e-07
9,173,93.470048,47.539687,39.214203,2.961198,,,,,
9,174,92.383441,48.133747,39.275424,2.986068,,,,,
9,175,91.09445,47.363474,38.737175,3.09879,6.574530193065309e-05,5.2705780416727015e-05,1.157556481246047e-05,1.4639567014657659e-06,2.588625950318172e-07
9,176,93.233815,47.72626,38.728635,2.973348,,,,,
9,177,91.74681,47.598398,39.067769,3.176742,,,,,
9,178,91.77995,47.72147,39.182102,3.002629,6.890138280799506e-05,5.2421695925295234e-05,1.5023623134879927e-05,1.4560637478199239e-06,2.712892059385667e-07
9,179,93.825355,47.666779,38.989579,3.174612,,,,,
9,180,97.725697,47.955784,45.006417,3.187431,5.115987083459308e-05,4.111674260348121e-05,8.901118221160687e-06,1.142010009951049e-06,2.0143457459065528e-07
10,181,101.259353,47.748011,38.885957,2.784415,,,,,
10,182,91.325923,47.438475,38.848357,3.167911,,,,,
10,183,92.156347,47.790781,38.975179,3.251633,6.668205726911153e-05,5.29207337647674e-05,1.22913987326001e-05,1.4699247717443525e-06,2.6255093337239086e-07
10,184,93.655041,47.983283,38.850037,2.961438,,,,,
10,185,92.004475,47.808192,39.211953,2.978988,,,,,
10,186,91.913402,47.801532,38.910237,3.184242,6.529744731201964e-05,5.2572732232511465e-05,1.126445346244509e-05,1.4602616170628145e-06,2.5709923239795494e-07
10,187,97.97862,47.776651,42.885002,2.957118,,,,,
10,188,92.247709,48.31443,38.825877,3.171961,,,,,
10,189,91.952113,47.813881,38.913698,3.150611,6.649902771975729e-05,5.3078867681324166e-05,1.1945842885552338e-05,1.4743171528809498e-06,2.618302810562216e-07
10,190,93.55331,47.546187,39.104462,3.050649,,,,,
10,191,91.369284,47.531647,38.984549,2.941417,,,,,
10,192,91.764331,47.599557,39.135972,3.12478,6.967283861316568e-05,5.289337970316391e-05,1.531029001000661e-05,1.469168899994748e-06,2.743267013308522e-07
10,193,93.717713,47.68707,39.116211,2.961318,,,,,
10,194,91.468885,47.516496,38.939568,2.975338,,,,,
10,195,91.380455,47.764351,38.897797,2.976508,6.567579979358841e-05,5.281302426010399e-05,1.139584244924663e-05,1.4669330842379024e-06,2.585889404430851e-07
10,196,94.288061,48.395691,38.902968,2.971158,,,,,
10,197,95.109284,48.042405,42.234901,2.950388,,,,,
10,198,91.70678,47.757541,39.01574,3.187151,6.903024684117801e-05,5.357464347034713e-05,1.3967511165446922e-05,1.4880922053837193e-06,2.717965893873701e-07
10,199,93.738492,47.804791,38.957589,2.985338,,,,,
10,200,96.001298,47.612368,43.702846,2.996758,4.869468986199669e-05,3.890412971377377e-05,8.710006966339279e-06,1.080553181883367e-06,1.91728281896729e-07
11,201,98.216044,47.696609,38.938279,2.941198,,,,,
11,202,91.634299,47.438645,39.273214,2.960508,,,,,
11,203,91.76861,47.840471,38.943649,2.950448,6.663007210993502e-05,5.295420736074405e-05,1.2205009767285446e-05,1.470854981905882e-06,2.623462493445971e-07
11,204,95.849097,49.505269,39.575939,3.049299,,,,,
11,205,94.189079,47.71407,41.54657,3.029219,,,,,
11,206,91.336773,47.421005,39.06296,2.931708,6.544724457648466e-05,5.281578116118901e-05,1.1164453383116779e-05,1.4670100321786245e-06,2.576890374101681e-07
11,207,92.92332,47.329564,38.843347,2.932487,,,,,
11,208,91.262612,47.69513,38.711694,2.954607,,,,,
11,209,91.538278,47.803562,38.889098,2.954278,6.567059895146252e-05,5.234742760658242e-05,1.1869176162804251e-05,1.4539951820754474e-06,2.5856846288119855e-07
11,210,101.805603,51.732565,39.12492,3.000059,,,,,
11,211,91.441795,47.828691,38.769026,2.968718,,,,,
11,212,91.347704,47.573888,38.832197,3.000949,6.642430046754216e-05,5.332832261919964e-05,1.161473150546044e-05,1.481246342882516e-06,2.6153605333408946e-07
11,213,97.741926,47.69626,39.151302,2.812606,,,,,
11,214,91.314464,47.70777,38.668524,2.981168,,,,,
11,215,91.566687,47.68665,39.151232,2.979767,6.610994444186235e-05,5.2891113609075495e-05,1.1749731626764515e-05,1.4690992060220956e-06,2.602983220562374e-07
11,216,93.324205,47.832692,38.765505,2.930537,,,,,
11,217,91.428386,47.72679,38.837247,2.963028,,,,,
11,218,92.697175,47.70795,40.018295,3.062379,6.926815148212365e-05,5.26080148294571e-05,1.5198901053281588e-05,1.46123559938537e-06,2.7273330442124436e-07
11,219,93.54399,47.750591,38.872327,2.978628,,,,,
11,220,87.806167,47.768341,35.660096,2.904717,4.783784557093641e-05,3.793855328112876e-05,8.845562646797589e-06,1.0537296430104175e-06,1.8835458172031434e-07
12,221,94.094379,47.763231,39.157552,3.13466,,,,,
12,222,91.79376,47.409915,39.158782,3.180741,,,,,
12,223,91.543817,47.664999,38.981409,3.150671,6.538932742650248e-05,5.252916049212214e-05,1.1401120232790163e-05,1.4590467015902276e-06,2.574609970285598e-07
12,224,93.687422,47.70857,38.957509,3.175601,,,,,
12,225,91.876072,47.70149,39.10794,3.151401,,,,,
12,226,93.691241,49.192943,39.125532,3.216042,6.611230708115316e-05,5.2947462163865575e-05,1.1694176023979708e-05,1.4706688933074398e-06,2.603076246059246e-07
12,227,96.436556,47.751081,41.712593,3.200231,,,,,
12,228,93.232174,47.684709,40.448043,3.198022,,,,,
12,229,92.095035,47.858531,39.127981,3.188952,6.968385295007089e-05,5.294869318604473e-05,1.526445664978837e-05,1.4707031142380538e-06,2.743700686856305e-07
12,230,93.428656,47.659919,39.053769,2.972518,,,,,
12,231,91.17284,47.447695,38.862886,2.982808,,,,,
12,232,91.707289,47.595358,38.922357,3.159031,6.548470061297322e-05,5.25384431704877e-05,1.1486953638950581e-05,1.4593038035349692e-06,2.57836515123715e-07
12,233,93.944084,47.846272,38.996398,3.149631,,,,,
12,234,91.925362,47.78144,38.946237,3.143661,,,,,
12,235,91.481175,47.76693,38.827866,2.930407,6.900980798626652e-05,5.280908364802602e-05,1.4733900684404944e-05,1.4668236538353916e-06,2.7171611435924286e-07
12,236,96.451965,47.620408,38.931498,3.163751,,,,,
12,237,91.593505,47.672157,39.032439,2.976548,,,,,
12,238,91.758859,47.640698,39.131111,2.969238,6.617277369600546e-05,5.329035203903952e-05,1.1402231351098635e-05,1.4801903058671404e-06,2.605457031358545e-07
12,239,95.624691,47.76007,38.965938,3.188841,,,,,
12,240,90.795453,47.649598,38.532942,2.942387,5.078081575837865e-05,4.064765721559487e-05,9.004173875837296e-06,1.1289846669468632e-06,1.999421001809646e-07
13,241,94.165239,47.711459,39.049119,2.941507,,,,,
13,242,96.020738,47.695969,43.443841,2.992988,,,,,
13,243,91.899061,47.8109,39.135192,3.169531,7.028657547653201e-05,5.34105306491256e-05,1.5392512310086204e-05,1.4835325173205897e-06,2.7674320125483637e-07
13,244,94.516414,47.534647,39.881013,3.270103,,,,,
13,245,91.958212,47.701569,39.026549,3.205682,,,,,
13,246,91.79398,47.7234,39.142741,2.983938,6.58044191140135e-05,5.280168242752584e-05,1.1536120339883382e-05,1.466616346604304e-06,2.590953603708809e-07
13,247,97.093165,50.8336,39.357135,3.09816,,,,,
13,248,91.8167,47.865312,39.001979,3.016468,,,,,
13,249,94.29659,47.924713,41.105503,2.906067,6.920500019742468e-05,5.3762617893517335e-05,1.3949177841254823e-05,1.49320446265241e-06,2.724846553930007e-07
13,250,93.923174,47.80542,39.332504,2.976808,,,,,
13,251,93.301084,47.73325,40.401501,3.211792,,,,,
13,252,92.270378,47.659818,39.225693,3.484596,6.607459095873004e-05,5.321239065378923e-05,1.138417576385109e-05,1.478024541089933e-06,2.6015912284171804e-07
13,253,97.670015,47.648228,38.894937,2.976798,,,,,
13,254,91.569806,47.534846,39.135131,3.001399,,,,,
13,255,91.381763,47.70777,38.744764,2.943868,6.62209927934955e-05,5.2946722507476486e-05,1.1803620552086613e-05,1.4706497339324798e-06,2.607355588417351e-07
13,256,93.250863,47.256672,38.924807,2.997729,,,,,
13,257,91.716599,47.73505,39.001819,2.957698,,,,,
13,258,92.39472,47.948943,39.188982,3.197692,6.943383148487903e-05,5.2684347331523676e-05,1.5286123343116742e-05,1.4633608102384535e-06,2.7338564541290074e-07
13,259,93.756751,48.046854,38.953409,2.949087,,,,,
13,260,90.102122,47.548257,37.538485,3.504097,5.083218583995953e-05,4.077412933111216e-05,8.925562696049383e-06,1.1324938127977972e-06,2.001443624298961e-07
14,261,93.490557,47.76138,38.973388,2.943718,,,,,
14,262,90.807874,47.046188,38.748655,3.013869,,,,,
14,263,91.855861,47.691499,39.137461,2.961568,6.881878532430819e-05,5.231079049408411e-05,1.5055012042353155e-05,1.4529827878707099e-06,2.7096399032098785e-07
14,264,95.949167,48.218188,40.808467,3.12983,,,,,
14,265,91.684728,47.77757,38.884566,2.948988,,,,,
14,266,91.471675,47.532606,39.045429,2.971547,6.583523856097673e-05,5.286734215915242e-05,1.149945364886662e-05,1.4684427529573372e-06,2.592167074753004e-07
14,267,93.598249,47.856782,39.017909,2.959597,,,,,
14,268,91.498386,47.537816,39.06986,2.968178,,,,,
14,269,92.152425,47.739719,39.449766,3.009708,6.851826974456528e-05,5.2408668026328147e-05,1.465390060673144e-05,1.4557011115054193e-06,2.6978075379251653e-07
14,270,94.826449,47.667458,38.951398,2.988919,,,,,
14,271,91.594776,47.787661,38.880976,3.029118,,,,,
14,272,91.669317,47.591197,38.981319,3.201801,6.564359757182774e-05,5.262898951768902e-05,1.1552787015034482e-05,1.461821039103802e-06,2.5846214886336423e-07
14,273,94.91336,48.848117,38.894807,2.982088,,,,,
14,274,91.671838,47.680629,39.10204,2.968788,,,,,
14,275,93.62386,47.483815,38.811036,5.274125,6.867159025104527e-05,5.2933298423886097e-05,1.426806696258609e-05,1.4702248645739532e-06,2.7038443105938966e-07
14,276,94.232779,48.066275,39.072379,2.979659,,,,,
14,277,91.374183,47.7116,38.794205,2.987278,,,,,
14,278,91.379063,47.656999,38.889187,2.982398,6.498753638618272e-05,5.212147049605837e-05,1.14183424670955e-05,1.447723423027335e-06,2.55879003056313e-07
14,279,93.136711,47.575117,38.903277,3.002508,,,,,
14,280,87.779865,47.649808,35.507533,3.13871,5.08000315784813e-05,4.0221222303807314e-05,9.461674238764317e-06,1.1171350359088833e-06,2.0001775968683311e-07
15,281,93.751212,47.825281,39.007099,2.925227,,,,,
15,282,91.250711,47.380813,38.957657,2.986508,,,,,
15,283,91.518905,47.700409,38.994128,2.937607,6.503322473292578e-05,5.2205923572182754e-05,1.1377231317055703e-05,1.450069843687943e-06,2.560588942980202e-07
15,284,93.765481,47.646268,39.374364,2.977438,,,,,
15,285,91.733769,47.867692,39.008529,2.944717,,,,,
15,286,91.347692,47.399453,39.02235,2.939687,6.635797505517849e-05,5.275487042963496e-05,1.21377874791051e-05,1.4653171464386956e-06,2.612749066383297e-07
15,287,93.607889,47.720689,38.927528,2.969448,,,,,
15,288,94.424192,48.265208,40.737756,3.466026,,,,,
15,289,91.611027,47.872982,38.804496,2.831796,6.59875483939431e-05,5.294229444116356e-05,1.1574731473729116e-05,1.4705224790506903e-06,2.598164053617294e-07
15,290,93.492718,47.528106,38.993059,3.178301,,,,,
15,291,92.146015,47.79031,39.264863,3.156611,,,,,
15,292,91.438095,47.391574,38.940357,3.176431,6.607134258226378e-05,5.297895912081008e-05,1.1620842627735328e-05,1.4715408337198903e-06,2.6014633283030764e-07
15,293,94.707856,47.913623,39.041839,3.171982,,,,,
15,294,92.200746,47.418683,39.760931,3.13658,,,,,
