epoch,step_idx,step_ms,forward_ms,backward_ms,optimizer_ms,energy_consumed,cpu_energy,gpu_energy,ram_energy,emissions
12,36,286.076872,107.09409,169.995377,3.537057,6.609383457431822e-05,4.738950673490805e-05,1.7388069466051093e-05,1.3162583733598426e-06,2.602348917882854e-07
13,37,777.749287,288.196377,476.49219,4.050325,0.00012028125472646374,7.775591835379632e-05,4.0365587835822225e-05,2.1597485368450472e-06,4.735900029026779e-07
13,38,780.874667,289.190812,478.544242,3.874812,0.00011720009381357543,7.807556949555872e-05,3.695586291030395e-05,2.1686614077124364e-06,4.61458378494559e-07
13,39,287.036208,107.424066,170.502745,3.576157,6.977078191614753e-05,4.658680874854333e-05,2.1890017507075754e-05,1.2939556605286065e-06,2.7471233888717105e-07
14,40,780.501651,288.907288,478.114255,4.157857,0.0001183108132888945,7.803444080054737e-05,3.8108919383716966e-05,2.167453104630118e-06,4.65831675403848e-07
14,41,783.030142,288.775586,478.306398,3.874853,0.0001213823616967747,7.829236201941942e-05,4.091531050676167e-05,2.1746891705940157e-06,4.779254519670527e-07
14,42,283.929167,104.218493,170.468754,3.651239,6.881938775222998e-05,4.749410040676572e-05,2.0006127115834715e-05,1.319160229629944e-06,2.709663622935945e-07
15,43,781.62025,289.490888,478.289549,4.009435,0.00011881848362241872,7.814106680452838e-05,3.850697524399038e-05,2.1704415738996527e-06,4.678305537434029e-07
15,44,778.100403,287.841781,477.164291,3.880563,0.0001215130308692457,7.779572010040321e-05,4.155642213277133e-05,2.1608886360708084e-06,4.784399428901027e-07
15,45,286.211944,107.177252,170.104589,3.559397,6.777779657288381e-05,4.687255043536384e-05,1.9603349016961147e-05,1.301897120558552e-06,2.668652480279369e-07
16,46,777.881789,288.045865,476.717273,4.008755,0.0001166790022668722,7.776994276791852e-05,3.6748918290641086e-05,2.1601412083125868e-06,4.5940665607383226e-07
16,47,781.691211,289.224634,479.475857,3.874293,0.00012249965387790222,7.815972901880752e-05,4.2168922618657234e-05,2.1710022404376023e-06,4.823246279525911e-07
16,48,287.037518,107.221993,170.521915,3.693049,6.970200491214756e-05,4.724961724132323e-05,2.1140016912113424e-05,1.3123707587106288e-06,2.7444153940475754e-07
17,49,779.744999,288.674285,477.555417,4.029215,0.00011970721613984662,7.795253265649102e-05,3.9589476102719345e-05,2.1652073806358745e-06,4.7132980918819894e-07
17,50,780.350789,288.841607,478.495242,3.862692,0.0001209964418382144,7.80206575989725e-05,4.0808643774425946e-05,2.167140464815826e-06,4.764059484720864e-07
17,51,287.1363,107.186532,170.522185,3.7469,6.604165346683032e-05,4.7248467430472535e-05,1.7480847304796043e-05,1.3123387315620903e-06,2.600294362424256e-07
18,52,781.561119,289.441527,478.386849,4.016645,0.00012070863433382133,7.813119646161819e-05,4.040725455922711e-05,2.170183312975708e-06,4.7527274814797174e-07
18,53,777.95461,287.818111,477.036987,3.868342,0.00011669324434892062,7.778241671621815e-05,3.675030717431582e-05,2.1605204583869926e-06,4.5946273220717274e-07
18,54,291.718193,107.444126,171.583772,3.70016,6.681874676629004e-05,4.7746461443603366e-05,1.774612530880404e-05,1.326160013882658e-06,2.6308912845118864e-07
19,55,786.112251,290.596616,481.824965,4.186588,0.00011900802265604662,7.859529275447159e-05,3.822975280343144e-05,2.1829770981437557e-06,4.685768362101924e-07
19,56,773.860474,286.233816,474.76289,3.901613,0.00012115718124142052,7.737543117255011e-05,4.1632533310576036e-05,2.1492167582942386e-06,4.770388365692744e-07
19,57,288.521982,107.606448,171.597202,3.6905,6.943175625555038e-05,4.7647755034268234e-05,2.0460571917624293e-05,1.3234293036576872e-06,2.7337747449827224e-07
20,58,778.795793,288.201847,477.054717,4.016645,0.0001194892445621357,7.78623420745134e-05,3.9464198238192694e-05,2.162704249430037e-06,4.704715777010431e-07
20,59,778.417157,287.671389,477.685298,3.864963,0.00012147440825858048,7.782948836684237e-05,4.148308873652695e-05,2.1618311552123993e-06,4.782878719598627e-07
20,60,292.573637,107.605829,171.134625,3.71702,6.8558803287707e-05,4.8138936981558834e-05,1.908279305951055e-05,1.3370732466379666e-06,2.6994034874234813e-07
21,61,780.523842,288.957429,478.021614,4.031895,0.00012085653004993528,7.802834473550312e-05,4.066086584941786e-05,2.167319465014658e-06,4.7585506608922753e-07
21,62,779.415214,288.436611,477.713779,3.916594,0.00011708758631725352,7.79336674138903e-05,3.698919626060615e-05,2.1647226427578365e-06,4.610153965383884e-07
21,63,290.708207,107.113701,170.300352,3.547297,6.677758342798351e-05,4.7652349993586654e-05,1.7801680911588846e-05,1.323552522808309e-06,2.629270537741926e-07
22,64,780.679314,289.04561,477.942783,4.062665,0.00011848678405031177,7.804942131042509e-05,3.82694750697965e-05,2.167887670091452e-06,4.6652453476584733e-07
22,65,781.358725,289.239614,478.888198,4.087146,0.00012203993129874038,7.812273316085312e-05,4.174725560801562e-05,2.1699425298720473e-06,4.8051453694469e-07
22,66,282.006927,103.843577,168.919789,3.564948,6.859926925461245e-05,4.723344314843444e-05,2.005390493309278e-05,1.3119211730857694e-06,2.700996776205505e-07
23,67,778.53444,288.336129,476.644082,4.015065,0.00011945474412404164,7.78325507417325e-05,3.9460309338323896e-05,2.161884043986597e-06,4.703357372276993e-07
23,68,776.784331,287.344673,476.466018,3.933184,0.00012140381365058871,7.766404598951327e-05,4.158253327091188e-05,2.157234390162769e-06,4.780099159252293e-07
23,69,291.193064,108.533834,173.297159,3.70777,6.632313967811117e-05,4.733288474381009e-05,1.7675569694119986e-05,1.3146852401809577e-06,2.611377473913298e-07
24,70,780.117945,289.110562,478.023084,4.045375,0.00012130079703901245,7.799384798854586e-05,4.114058846482749e-05,2.166360585639885e-06,4.776043029518177e-07
24,71,777.481463,287.531606,476.798164,3.909434,0.0001177475124820096,7.773602716624767e-05,3.7852252503967065e-05,2.1592328117953454e-06,4.636137601403729e-07
24,72,287.362313,107.421995,170.316431,3.547867,7.004242117910828e-05,4.733137600123911e-05,2.1396406012286207e-05,1.3146391655835868e-06,2.757818791046128e-07
25,73,779.87016,289.100151,477.318782,4.043265,0.00011886723607075662,7.796660158783213e-05,3.873503096940567e-05,2.1656035135189623e-06,4.6802250944092875e-07
25,74,777.075646,287.462554,476.474379,3.914883,0.00012175926707808093,7.769502848386806e-05,4.1906144645054155e-05,2.1580939491589878e-06,4.794094622646858e-07
25,75,288.43079,107.765382,171.620722,3.514826,6.869442568123788e-05,4.7353059239685184e-05,2.0026127131700378e-05,1.3152393098506598e-06,2.7047434225524204e-07
26,76,777.96836,288.175907,476.148664,4.040855,0.00011716988018703814,7.77745896950368e-05,3.723502977948101e-05,2.160260712520955e-06,4.6133941672024225e-07
26,77,780.998669,289.412696,478.611164,3.903433,0.00012265819581687605,7.808533869683738e-05,4.240392281928962e-05,2.168934300748838e-06,4.829488638529342e-07
26,78,288.044944,107.6709,171.346249,3.544797,7.022628340071918e-05,4.741243198513965e-05,2.14969616365579e-05,1.3168897790213354e-06,2.765058099470769e-07
27,79,782.165779,289.841363,479.254784,4.052266,0.00011894648776542179,7.819478772580664e-05,3.8579753081080526e-05,2.171946958535244e-06,4.6833455149927923e-07
27,80,778.678952,288.051884,477.337053,3.924623,0.0001221355853905995,7.785522993654023e-05,4.211781147489546e-05,2.1625439791629814e-06,4.808911610640869e-07
27,81,283.268387,104.155193,169.918916,3.556677,6.836612102137374e-05,4.659037794917803e-05,2.0481683051798427e-05,1.2940600203971181e-06,2.691816902524702e-07
28,82,783.098683,290.133878,479.122511,4.060295,0.00012027832249401384,7.828928008675549e-05,3.98144762954189e-05,2.174566111837824e-06,4.73578457662501e-07
28,83,776.69887,287.654388,476.157054,3.933323,0.0001216065143189015,7.765342853963391e-05,4.179614454358216e-05,2.1569412356863536e-06,4.788080204205021e-07
28,84,291.057763,107.513858,170.600087,3.552117,6.595478268656141e-05,4.703826624900126e-05,1.7610014097613202e-05,1.306502339947543e-06,2.5968739513907216e-07
29,85,781.283814,289.00116,478.584263,4.063396,0.0001188435691066251,7.811340820044251e-05,3.856058640394622e-05,2.1695745022346565e-06,4.679293242007378e-07
29,86,781.129281,289.264784,478.859017,3.856042,0.0001213869948006735,7.810119297355436e-05,4.111642176951591e-05,2.169380057603118e-06,4.779436941419776e-07
29,87,290.818749,107.027109,170.573856,3.68854,6.998600906236128e-05,4.804135020822307e-05,2.0610294271250496e-05,1.3343645828879658e-06,2.755597645731742e-07
30,88,782.021756,290.067437,478.135976,4.277129,0.00012042346399204588,7.817512229084996e-05,4.0076976503655715e-05,2.171365197540994e-06,4.741499312693474e-07
30,89,779.185021,288.145776,477.197971,3.917023,0.00011719066638017812,7.79023399576544e-05,3.712447414727649e-05,2.1638522752457246e-06,4.61421259342284e-07
30,90,286.594031,107.199902,170.436174,3.205031,7.191516269413646e-05,4.844052661210317e-05,2.21291843729432e-05,1.3454517090900084e-06,2.831555273223276e-07
31,91,782.997261,290.393213,479.224873,4.115816,0.00011839489395065045,7.828515488654368e-05,3.793530812856716e-05,2.174430935540124e-06,4.66162730820049e-07
31,92,777.764746,287.406763,476.246316,3.942424,0.00012167961109533013,7.7758606523275e-05,4.1761144530028105e-05,2.1598600420272914e-06,4.790958283806108e-07
31,93,287.068009,107.282263,170.646697,3.592697,6.97161405851486e-05,4.729742612689762e-05,2.110501687013766e-05,1.3136975881126198e-06,2.7449719656789755e-07
32,94,782.747028,290.063627,479.405787,4.087246,0.00011890127355120017,7.825458440929682e-05,3.84730863487448e-05,2.1736027931587663e-06,4.6815652708564814e-07
32,95,778.202094,287.868331,477.068599,4.188467,0.00012174259259141104,7.780748326331396e-05,4.177392229109955e-05,2.161187036997742e-06,4.793438088907808e-07
32,96,282.565326,104.124872,169.341296,3.578118,6.842806777421738e-05,4.677983690053178e-05,2.0348905181322152e-05,1.299325692363909e-06,2.694255966111559e-07
33,97,779.930183,288.675854,477.128869,4.085866,0.00011983064324674539,7.797104194760297e-05,3.969392064107069e-05,2.1656806580722403e-06,4.718157855279661e-07
33,98,779.189971,288.41501,477.845651,3.922774,0.00012178106442538132,7.790434882044839e-05,4.171281113940495e-05,2.1639044655279854e-06,4.794952861596533e-07
33,99,290.23826,107.489877,170.619167,3.560167,6.860161890724463e-05,4.8110866546630104e-05,1.9154459764081366e-05,1.3362925965338909e-06,2.701089290371524e-07
34,100,782.159069,289.980416,478.97052,4.009375,0.00011772383587337759,7.819896154105666e-05,3.7352807652268893e-05,2.1720666800522054e-06,4.6352053692636674e-07
34,101,775.166184,286.618152,475.36177,3.850522,0.00012223852405770716,7.75037642568345e-05,4.2581978519251606e-05,2.1527812816202663e-06,4.812964671424523e-07
34,102,289.203572,108.038116,171.885887,3.70664,7.032668551224669e-05,4.766092821955649e-05,2.1341961513599017e-05,1.3237957790907765e-06,2.769011287055722e-07
35,103,779.8,288.820426,477.754459,4.057426,0.00011905884428570386,7.795925382524799e-05,3.893419780354179e-05,2.1653926569140537e-06,4.687769390091911e-07
35,104,776.890492,287.568247,476.418947,3.927113,0.00012160741891785627,7.767674308270175e-05,4.177308898078991e-05,2.157586854365125e-06,4.788115821477499e-07
35,105,288.060864,107.778951,171.129954,3.612888,6.866140161787722e-05,4.73020020872357e-05,2.0045571588411804e-05,1.3138279422289826e-06,2.703443147933677e-07
36,106,780.865488,289.335275,477.820681,3.566258,0.00012029376993715618,7.806187942624096e-05,4.0063643169219176e-05,2.1682473416957464e-06,4.7363927973040316e-07
36,107,780.549942,289.238213,478.134996,3.912523,0.0001223783797863389,7.804254405200522e-05,4.2168089294136735e-05,2.167746440197028e-06,4.818471287985776e-07
36,108,282.741609,104.154923,169.54094,3.556498,6.576560565013309e-05,4.6853937953710706e-05,1.7610291862979466e-05,1.3013758334434614e-06,2.5894253798377435e-07
37,109,780.831356,289.04579,478.299298,3.999595,0.00011883624557860149,7.806564532220409e-05,3.860225311314025e-05,2.168347143257645e-06,4.6790048887086197e-07
37,110,778.641251,288.265788,477.513945,3.877163,0.00012208227442800888,7.785308975726338e-05,4.2066700316922834e-05,2.1624843538221297e-06,4.806812568775525e-07
37,111,288.269607,107.547498,171.411189,3.70604,6.938143588544783e-05,4.737501107156261e-05,2.0690572114290262e-05,1.3158526995943613e-06,2.731793453361104e-07
38,112,780.991419,289.407436,478.578452,4.048786,0.00012021848042000766,7.808052171021616e-05,3.996919863880066e-05,2.1687600709912095e-06,4.7334283817160967e-07
38,113,777.089817,287.580416,476.307886,3.936103,0.00012203316483980903,7.769665960222563e-05,4.2178367081646684e-05,2.1581381559371998e-06,4.804878949936071e-07
38,114,287.261292,107.446927,170.741018,3.569077,6.640092852208332e-05,4.727641101926611e-05,1.781140313994456e-05,1.3131143628723274e-06,2.614440296871539e-07
39,115,781.391086,289.609279,477.942653,4.128077,0.0001209746876483838,7.812314126640595e-05,4.0681699204014876e-05,2.169847177962438e-06,4.7632029450341045e-07
39,116,776.985165,287.497435,476.276146,3.914594,0.00011708045852441146,7.7686463482678e-05,3.723614089778948e-05,2.157854143944077e-06,4.6098733188740953e-07
39,117,288.045845,107.808712,171.203616,3.543127,6.732862224111992e-05,4.770794864743938e-05,1.8295570185955512e-05,1.325103407725679e-06,2.6509668921494855e-07
40,118,778.996977,288.580793,476.948137,4.070756,0.00011860933407763057,7.787757329642819e-05,3.856864196905008e-05,2.1631188121520786e-06,4.6700705773192246e-07
40,119,778.900755,288.335629,477.659958,3.926724,0.00012221329892409157,7.78754392638803e-05,4.2174755961355004e-05,2.1631036988563183e-06,4.811971468358142e-07
40,120,287.572666,107.482386,171.012192,3.560657,6.941514994526256e-05,4.733781274408183e-05,2.0762516598438197e-05,1.3148206027431813e-06,2.733120895589847e-07
41,121,781.425176,289.519858,478.205617,4.088046,0.00012015919355431483,7.811877802014339e-05,3.987058744314709e-05,2.169828091023703e-06,4.7310940473296767e-07
41,122,781.142762,289.405707,478.766375,3.924843,0.000122188718764054,7.809990495443418e-05,4.1919477979490694e-05,2.1693358301288416e-06,4.811003660191364e-07
41,123,282.787599,103.948419,169.755653,3.527667,6.91136943993878e-05,4.880910255014928e-05,1.8948904056514948e-05,1.3556877927233587e-06,2.7212515205014105e-07
42,124,778.817174,288.557433,476.857435,4.071156,0.00011938537858471182,7.786074206233076e-05,3.936197593645829e-05,2.1626605859233075e-06,4.700626204727455e-07
42,125,782.317411,289.780832,479.332835,3.933123,0.00012238355758040047,7.821812666952525e-05,4.199281136152422e-05,2.1726195493506164e-06,4.818675156120512e-07
42,126,283.173136,103.96893,169.993577,3.209612,6.766219570428916e-05,4.741953630000434e-05,1.8925570699934724e-05,1.317088704349287e-06,2.664100863668966e-07
43,127,779.726309,288.853278,477.585007,4.059766,0.00012016452409100917,7.795750368386548e-05,4.004169869631369e-05,2.1653217108299496e-06,4.731303929484125e-07
43,128,777.634075,287.604198,476.772174,3.869513,0.00012196156149355854,7.775455731898542e-05,4.204725586021141e-05,2.159748314362411e-06,4.802059671983228e-07
43,129,288.569003,107.717981,171.359859,3.69562,6.692873618668709e-05,4.78283317759641e-05,1.777195866736747e-05,1.3284457433554594e-06,2.635221958484596e-07
44,130,781.153012,289.249004,478.317059,4.042075,0.0001175164470775935,7.809503097087195e-05,3.72522520279972e-05,2.1691640787240766e-06,4.6270397360882075e-07
44,131,779.398093,288.118425,478.185447,3.956724,0.00012273133223543974,7.793111242353906e-05,4.263558966499659e-05,2.164630146904141e-06,4.832368278982028e-07
44,132,288.768096,104.371036,170.325103,3.70143,7.05017898434239e-05,4.75969811901452e-05,2.1582795042718317e-05,1.3220136105600517e-06,2.7759057662411443e-07
45,133,782.183169,290.23195,478.928369,4.042116,0.00011918688368982126,7.819923367351211e-05,3.881558660623341e-05,2.172063410075197e-06,4.6928107560058444e-07
45,134,781.418266,287.998854,477.356583,3.911863,0.00012193946146844652,7.812927141785664e-05,4.164003331652566e-05,2.1701567340642186e-06,4.801189515533688e-07
45,135,282.716209,104.148653,169.478609,3.568367,6.873987472419754e-05,4.6936739236115924e-05,2.0499460845258e-05,1.3036746428244858e-06,2.706532912729893e-07
46,136,778.698073,288.310129,476.744724,4.082376,0.00012115940929766436,7.784790787845886e-05,4.114919958908558e-05,2.162301830119543e-06,4.77047609217718e-07
46,137,780.672574,288.809837,478.449031,4.260279,0.00011777713734636291,7.805812545120736e-05,3.75508633823074e-05,2.168148512848541e-06,4.637304037489429e-07
46,138,291.671322,107.594519,170.615547,3.562068,6.76419963926908e-05,4.815636612474916e-05,1.8148070068946254e-05,1.3375601989941443e-06,2.6633055450584636e-07
47,139,783.923817,290.607976,479.660311,4.082736,0.00011876144819003912,7.83696282655004e-05,3.8215030585320164e-05,2.1767893392178497e-06,4.6760598499702563e-07
47,140,777.405692,287.618578,476.497059,3.931123,0.00012196782132718742,7.77322692796581e-05,4.207642254527855e-05,2.159129502251754e-06,4.802306143857375e-07
47,141,287.488075,107.518237,170.581037,3.610548,7.013524198018484e-05,4.7324657626449454e-05,2.14961283120374e-05,1.3144560416953276e-06,2.761473475522999e-07
48,142,778.722722,288.313668,476.769763,4.080466,0.00011881342792749439,7.784208953380556e-05,3.880919771859226e-05,2.1621406750960267e-06,4.678106476775732e-07
48,143,781.408335,289.375405,478.876067,3.899273,0.00012265317017033303,7.812639437615801e-05,4.235670056118579e-05,2.170075232990913e-06,4.829290760982678e-07
48,144,288.917918,107.250643,169.906635,3.530327,6.956110054625111e-05,4.749035835266077e-05,2.0751683265984866e-05,1.3190589276039044e-06,2.738867488914266e-07
49,145,782.009476,289.816373,479.034691,4.009475,0.00011938530517508969,7.818311136215984e-05,3.903058677678928e-05,2.1716070361435503e-06,4.7006233143299795e-07
49,146,778.5259,287.77209,477.596177,3.262103,0.00012223695571448104,7.783872466534357e-05,4.2236144892626726e-05,2.162086156507327e-06,4.81290292018367e-07
49,147,289.974405,106.763965,170.436814,3.70134,6.856916452186237e-05,4.7201173566281326e-05,2.0056960494230225e-05,1.3110304613494139e-06,2.699811445997359e-07
50,148,778.205714,288.224557,476.615261,4.048185,0.00012050094908723843,7.780264709144821e-05,4.0537254662353917e-05,2.1610473334375524e-06,4.7445501759838394e-07
50,149,786.631441,290.096337,481.418319,3.863732,0.00012258223017946185,7.867520526051545e-05,4.172170002902931e-05,2.185324889918171e-06,4.826497601686158e-07
50,150,284.029589,104.145203,170.255022,3.70906,6.618438341504315e-05,4.7203283756971914e-05,1.767001414521019e-05,1.311085512861591e-06,2.605914147214638e-07
51,151,779.112598,288.735726,477.310942,4.095306,0.0001189910295011469,7.789246756583455e-05,3.8935031142273147e-05,2.1635307930409895e-06,4.6850992812633185e-07
51,152,778.052771,287.762939,476.997457,3.906693,0.00012236256336583054,7.779256086796506e-05,4.24092005886223e-05,2.160801909243076e-06,4.81784853935787e-07
51,153,287.987874,107.615109,171.372679,3.533587,6.970936986564619e-05,4.747867789119467e-05,2.091196117248728e-05,1.3187308019647773e-06,2.7447053784144236e-07
52,154,780.685044,289.139203,477.8146,4.081016,0.00012037989088778053,7.803756091743705e-05,4.0174754360577936e-05,2.1675756097667954e-06,4.73978368488242e-07
52,155,777.848368,287.81125,476.859935,3.956184,0.00012225985814726115,7.777073457837166e-05,4.232892274558253e-05,2.1602008233053793e-06,4.81380467027198e-07
52,156,287.710509,107.561568,171.001393,3.573428,6.651605425352439e-05,4.7369776479899706e-05,1.7830569817078867e-05,1.315707956544242e-06,2.618973205645352e-07
53,157,779.593357,288.818727,477.070109,4.080206,0.00011899942256578255,7.79327832162377e-05,3.8901975571548064e-05,2.1646637779971145e-06,4.685429746015561e-07
53,158,778.624851,288.249458,477.367503,3.928133,0.00012239913606791608,7.784895673394222e-05,4.2387811674871045e-05,2.162367659103517e-06,4.819288536481826e-07
53,159,291.278027,107.576088,171.239907,3.573067,6.996472668137008e-05,4.777172673493639e-05,2.0866127812269042e-05,1.3268721341673007e-06,2.754759682834022e-07
54,160,779.717679,288.988869,477.72061,4.080016,0.0001202431117922724,7.795285768806906e-05,4.0125032086280044e-05,2.1652220179223204e-06,4.734398206290071e-07
54,161,777.855339,287.837691,476.763203,3.943924,0.00012236930160424916,7.77728978544473e-05,4.24361450654942e-05,2.160258684307339e-06,4.818113847727083e-07
54,162,287.844421,107.585968,171.230878,3.543027,6.646023508023041e-05,4.731627963483302e-05,1.7829736492558368e-05,1.3142189528379377e-06,2.6167754066197893e-07
55,163,781.122382,288.97592,478.374109,4.056136,0.00011873502793997154,7.80901297926899e-05,3.847586410188342e-05,2.1690340453966008e-06,4.675019590926258e-07
55,164,779.501435,287.074229,475.731016,3.929223,0.0001225400155655497,7.793737817555699e-05,4.243781174295691e-05,2.1648256470346025e-06,4.824835462463242e-07
55,165,288.890038,108.014716,171.868736,3.562468,7.043725349256333e-05,4.75598562508818e-05,2.155640612500065e-05,1.3209911166793629e-06,2.7733647409866223e-07
56,166,779.860101,288.812667,477.340942,4.068587,0.00011973647040081775,7.795531153678877e-05,3.961586502043701e-05,2.1652938435888828e-06,4.7144499359968355e-07
56,167,777.770916,287.607627,476.166254,3.949544,0.00012171341327442409,7.775771114975141e-05,4.1795866778215895e-05,2.15983534645705e-06,4.792289195603707e-07
56,168,288.754705,108.094047,171.592792,3.559938,6.90073302138279e-05,4.754182808101165e-05,2.0145016108585878e-05,1.3204860242290763e-06,2.71706358489479e-07
57,169,784.456846,289.938145,480.975292,4.071746,0.0001181780561372546,7.842498626559925e-05,3.7574752283831e-05,2.1783175878226633e-06,4.653089633655286e-07
57,170,776.355615,287.417603,475.849209,3.342164,0.0001223491636964183,7.762519549578406e-05,4.256781183187286e-05,2.156156368760616e-06,4.817320946800689e-07
57,171,287.105289,107.401885,170.617407,3.583248,7.055930058685184e-05,4.747158233076379e-05,2.1769184087361282e-05,1.3185341687251928e-06,2.778170168388379e-07
58,172,777.155757,287.788981,475.96432,4.015395,0.00011875010029543942,7.769074402749591e-05,3.890142001239383e-05,2.157936255551033e-06,4.6756130430718646e-07
58,173,787.075248,290.018416,479.66967,3.870332,0.0001227270460724926,7.871854007244182e-05,4.1821977887934736e-05,2.186528112118431e-06,4.832199517529665e-07
