task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
e1_fwd_124,2026-04-07T15:24:39,PNA,83ff2d49-f6ab-41da-b28a-53e28a54a28e,0.04873041436076164,1.947891152617076e-08,4.030338431383136e-07,360.0,0.0,10.0,4.813592135906276e-06,0.0,1.3361516305141906e-07,4.947207298957668e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.12.12,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
e1_bwd_124,2026-04-07T15:24:39,PNA,83ff2d49-f6ab-41da-b28a-53e28a54a28e,0.03885824233293533,1.5482783586366195e-08,4.020373331966995e-07,360.0,0.0,10.0,3.826090507209326e-06,0.0,1.0618978800872926e-07,3.932280295218136e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.12.12,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
e1_opt_124,2026-04-07T15:24:39,PNA,83ff2d49-f6ab-41da-b28a-53e28a54a28e,0.008939076215028763,2.2750186534805964e-09,2.564467158170921e-07,360.0,0.0,10.0,5.622358992694778e-07,0.0,1.55678898510015e-08,5.778037891204183e-07,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.12.12,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
e1_fwd_132,2026-04-07T15:24:40,PNA,83ff2d49-f6ab-41da-b28a-53e28a54a28e,0.048952626064419746,1.9579811643963068e-08,4.0314013057020436e-07,360.0,0.0,10.0,4.8385348170995254e-06,0.0,1.3429885212746173e-07,4.972833669226974e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.12.12,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
e1_bwd_132,2026-04-07T15:24:40,PNA,83ff2d49-f6ab-41da-b28a-53e28a54a28e,0.038743531331419945,2.044724420659018e-08,5.320652651208642e-07,360.0,117.73458291642116,10.0,3.832874819636274e-06,1.2538898914726815e-06,1.0637740294138599e-07,5.193142114050253e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.12.12,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
e1_opt_132,2026-04-07T15:24:40,PNA,83ff2d49-f6ab-41da-b28a-53e28a54a28e,0.007833365350961685,2.1076064822652047e-09,2.679746115585723e-07,360.0,0.0,10.0,5.208682268857331e-07,0.0,1.4416619928345209e-08,5.3528484681418e-07,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.12.12,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
e1_fwd_142,2026-04-07T15:24:41,PNA,83ff2d49-f6ab-41da-b28a-53e28a54a28e,0.049038318917155266,1.9588939491468416e-08,4.0301874408375527e-07,360.0,0.0,10.0,4.840776696801155e-06,0.0,1.3437524127463287e-07,4.975151938075781e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.12.12,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
e1_bwd_142,2026-04-07T15:24:41,PNA,83ff2d49-f6ab-41da-b28a-53e28a54a28e,0.03875948302447796,2.06669218826179e-08,5.391044170415983e-07,360.0,125.42169848776955,10.0,3.813915140926877e-06,1.3291677305460325e-06,1.058524526241752e-07,5.248935324097051e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.12.12,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
e1_opt_142,2026-04-07T15:24:41,PNA,83ff2d49-f6ab-41da-b28a-53e28a54a28e,0.00598219595849514,2.3871904793330674e-09,4.026606022369996e-07,360.0,0.0,10.0,5.899572744964918e-07,0.0,1.6335646311438855e-08,6.062929208078358e-07,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.12.12,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
e1_fwd_151,2026-04-07T15:24:42,PNA,83ff2d49-f6ab-41da-b28a-53e28a54a28e,0.052651405334472656,2.4411548930292152e-08,4.684996200962595e-07,360.0,86.29304834848111,10.0,4.8914322629571225e-06,1.172778716806988e-06,1.3577575381431298e-07,6.199986733578444e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.12.12,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
e1_bwd_151,2026-04-07T15:24:42,PNA,83ff2d49-f6ab-41da-b28a-53e28a54a28e,0.038916533812880516,1.5559725803740058e-08,4.029629880711551e-07,360.0,0.0,10.0,3.84509265422819e-06,0.0,1.0672924108802944e-07,3.951821895316213e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.12.12,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
e1_opt_151,2026-04-07T15:24:42,PNA,83ff2d49-f6ab-41da-b28a-53e28a54a28e,0.004608483985066414,1.8138516679761985e-09,4.0177451677069363e-07,360.0,0.0,10.0,4.482731223106901e-07,0.0,1.2404580290119977e-08,4.60677702600722e-07,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.12.12,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
