task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
e4_step_142,2026-04-07T15:26:26,PNA,2e6e7fb6-e1b9-45e3-a672-229d0ae05ed4,0.09977708198130131,4.706591534681771e-08,4.7097949828796466e-07,360.0,59.742764582759584,10.0,1.0013626702129767e-05,1.6619457667843562e-06,2.7811599170996356e-07,1.1953688460624324e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.12.12,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
e4_step_148,2026-04-07T15:26:28,PNA,2e6e7fb6-e1b9-45e3-a672-229d0ae05ed4,0.10557451471686363,4.718518575858671e-08,4.4741425057193424e-07,360.0,51.28155487742165,10.0,1.024066861718886e-05,1.4588900612011457e-06,2.844217957721846e-07,1.1983980474162062e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.12.12,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
e4_step_155,2026-04-07T15:26:29,PNA,2e6e7fb6-e1b9-45e3-a672-229d0ae05ed4,0.10324861481785774,4.765683457686109e-08,4.6040329429303063e-07,360.0,50.473729169887015,10.0,1.0362898372113767e-05,1.453056718503376e-06,2.8781362084878703e-07,1.2103768711465863e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.12.12,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
e5_step_161,2026-04-07T15:26:30,PNA,2e6e7fb6-e1b9-45e3-a672-229d0ae05ed4,0.1004759632050991,4.815558810967897e-08,4.752939857647443e-07,360.0,58.29159433325004,10.0,1.0280194133520121e-05,1.6647235554501094e-06,2.8552325028512263e-07,1.2230440939255387e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.12.12,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
e5_step_168,2026-04-07T15:26:31,PNA,2e6e7fb6-e1b9-45e3-a672-229d0ae05ed4,0.10339522734284401,4.8842377228093425e-08,4.7178658287252817e-07,360.0,60.7198716089322,10.0,1.0368021577596663e-05,1.7488902912532467e-06,2.879581258942695e-07,1.2404869994744362e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.12.12,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
e5_step_175,2026-04-07T15:26:32,PNA,2e6e7fb6-e1b9-45e3-a672-229d0ae05ed4,0.10453656874597073,4.65288641188997e-08,4.4473432580988103e-07,360.0,51.406054365533265,10.0,1.0095238126814387e-05,1.441667819790382e-06,2.803835293485089e-07,1.1817289475953095e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.12.12,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
e5_step_182,2026-04-07T15:26:33,PNA,2e6e7fb6-e1b9-45e3-a672-229d0ae05ed4,0.1147090494632721,5.157759710396695e-08,4.491644178875102e-07,360.0,40.0178311634529,10.0,1.1501499637961345e-05,1.2786121246222137e-06,3.1944282559885027e-07,1.3099554588182592e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.12.12,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
e5_step_188,2026-04-07T15:26:34,PNA,2e6e7fb6-e1b9-45e3-a672-229d0ae05ed4,0.10180090554058552,4.8554753121227704e-08,4.761318068163707e-07,360.0,53.25202427674917,10.0,1.0488840192556274e-05,1.5516679070515238e-06,2.91311813311446e-07,1.233181991291965e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.12.12,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
e5_step_195,2026-04-07T15:26:35,PNA,2e6e7fb6-e1b9-45e3-a672-229d0ae05ed4,0.10230600275099277,4.923856223299103e-08,4.819634020812309e-07,360.0,70.00244981501474,10.0,1.0231601260602373e-05,1.9897238203725465e-06,2.841670324818936e-07,1.250549211345665e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.12.12,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
e6_step_201,2026-04-07T15:26:36,PNA,2e6e7fb6-e1b9-45e3-a672-229d0ae05ed4,0.10010452568531036,4.7868159766669224e-08,4.7275510945733474e-07,360.0,46.33180058086794,10.0,1.0512410663068286e-05,1.3530566391750654e-06,2.91973274822038e-07,1.2157440577065769e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.12.12,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
