epoch,step_idx,step_ms,forward_ms,backward_ms,optimizer_ms,energy_consumed,cpu_energy,gpu_energy,ram_energy,emissions
17,82,329.811407,123.870388,197.842837,3.977864,0.00016097736911522935,0.00011591995619237433,4.183753347319907e-05,3.219879449655621e-06,6.338250534542594e-07
17,83,335.680052,125.174359,200.528781,3.976025,,,,,
17,84,329.950409,123.654015,198.102652,4.034096,0.00016307835574459056,0.0001152441564947369,4.463309126379045e-05,3.2011079860644115e-06,6.420973837201928e-07
17,85,289.8759,107.379771,171.088774,3.989084,6.086964869217795e-05,4.22851705923679e-05,1.7410013924745726e-05,1.1744641750637008e-06,2.3966541724536154e-07
18,86,334.175547,124.851454,199.799369,3.75045,,,,,
18,87,331.637537,123.850317,199.408293,4.110856,0.00016244531335453047,0.00011540551912039496,4.383420173326158e-05,3.205592500873743e-06,6.396048710836455e-07
18,88,335.53809,123.519542,198.061291,3.352325,,,,,
18,89,330.456327,124.132703,198.116721,4.047606,0.0001637924895447878,0.00011562709882855394,4.495364706258442e-05,3.2117436536484333e-06,6.449091820280605e-07
18,90,289.300761,107.649535,171.653583,4.004785,6.076349099578757e-05,4.2187280952930145e-05,1.740445837583593e-05,1.1717516670210586e-06,2.392474367058655e-07
19,91,335.453528,125.097948,200.208906,3.897133,,,,,
19,92,331.634157,124.62687,198.937486,3.943674,0.0001629423772239718,0.00011583833992481231,4.3886423995331825e-05,3.2176133038269066e-06,6.415619880085276e-07
19,93,332.217017,123.497462,197.716315,3.931533,,,,,
19,94,330.073602,123.229257,198.649021,3.962893,0.00015899499001109652,0.00011559223514050285,4.019197659488327e-05,3.2107782757116634e-06,6.260197231239829e-07
19,95,290.460359,107.876679,172.541248,4.050706,6.166425928766199e-05,4.2967762798070894e-05,1.750306955727865e-05,1.193426932311715e-06,2.427940812676756e-07
20,96,332.046653,123.783286,198.418498,3.965874,,,,,
20,97,330.61583,124.223464,198.291315,3.952714,0.00016042479082027314,0.00011580231338739408,4.140586645462463e-05,3.216610978254024e-06,6.316493565270331e-07
20,98,333.405276,123.514982,197.798978,4.028775,,,,,
20,99,333.329734,124.885334,199.960262,4.291739,0.00016370028192283503,0.00011621395498514174,4.42583687458864e-05,3.2279581918070825e-06,6.445461278842716e-07
20,100,294.21248,108.090823,172.455525,4.063256,6.595867142128453e-05,4.5552591606974266e-05,1.9140848635856855e-05,1.2652311784525701e-06,2.597027064682827e-07
21,101,332.650783,124.499308,198.373776,3.882982,,,,,
21,102,331.038317,124.059502,198.134522,4.006114,0.00015867638562695914,0.00011541386432945694,4.0056698708212934e-05,3.2058225892898093e-06,6.247652645506008e-07
21,103,333.840563,123.900119,198.305345,4.121207,,,,,
21,104,332.652233,124.904275,199.676508,3.387694,0.00016291485729935662,0.00011600238587707295,4.3690312736544e-05,3.2221586857405094e-06,6.414536322950132e-07
21,105,290.014011,107.189957,170.388172,4.018975,6.301192686777174e-05,4.24163036048409e-05,1.9417515531472418e-05,1.1781077314582025e-06,2.4810032698840436e-07
22,106,332.329218,124.210694,198.093021,3.961524,,,,,
22,107,331.585646,124.430818,198.374436,3.980475,0.0001591108655334232,0.0001152217330411074,4.068864366502112e-05,3.2004888272947737e-06,6.264759661942773e-07
22,108,336.520476,124.857454,199.075178,4.011975,,,,,
22,109,331.587385,124.720372,198.643341,3.983604,0.0001630648383453455,0.00011597425397485463,4.386920176102649e-05,3.2213826094650542e-06,6.420441609203276e-07
22,110,283.693529,103.834394,169.377116,3.971524,6.22228037986533e-05,4.179066941142114e-05,1.927140431234875e-05,1.1607300748841696e-06,2.4499326930561057e-07
23,111,333.078431,124.539979,198.700601,3.930174,,,,,
23,112,330.722481,123.334389,198.611511,3.972824,0.00015917211164718538,0.0001150975421071055,4.087753271164729e-05,3.197036828431828e-06,6.267171138881589e-07
23,113,331.559595,123.837788,197.558463,4.036925,,,,,
23,114,330.514158,124.003751,198.150792,4.056925,0.00016263786301426442,0.00011542963758110966,4.400197964571362e-05,3.206245787441733e-06,6.403630074542629e-07
23,115,293.111072,108.737423,174.627971,4.010746,6.54498747428827e-05,4.4926197640597285e-05,1.927584875716093e-05,1.2478283451249246e-06,2.5769939330905596e-07
24,116,333.496857,123.572773,198.365456,3.922744,,,,,
24,117,332.939397,124.668131,200.071094,3.961973,0.00016384381016829735,0.00011563351675867965,4.49983693329159e-05,3.2119240767012063e-06,6.451112495430028e-07
24,118,332.51188,124.190494,197.96288,4.039965,,,,,
24,119,330.437567,124.192743,197.986821,4.003485,0.00016236670925041767,0.00011532660573720932,4.383670172103393e-05,3.2034017921735776e-06,6.392953788192011e-07
24,120,288.812753,107.540624,171.432879,4.025946,6.262492894618804e-05,4.2297059856354416e-05,1.915307088040663e-05,1.1747982094271298e-06,2.4657657877657574e-07
25,121,333.847053,124.749492,199.389663,3.905203,,,,,
25,122,329.450571,123.332769,197.893758,4.010305,0.00015903347528084533,0.00011492508705705437,4.091614383128217e-05,3.192244392509274e-06,6.261712532942777e-07
25,123,331.88564,123.704246,197.866898,3.979075,,,,,
25,124,332.110354,124.485808,199.425853,3.290003,0.00016282194389389583,0.00011554791741073128,4.406447969529381e-05,3.2095467878712495e-06,6.410877992309825e-07
25,125,291.044579,108.059412,172.816411,4.058836,6.120501880871668e-05,4.2442010715603926e-05,1.758418073904977e-05,1.178827354063577e-06,2.409858884594844e-07
26,126,330.578949,122.652799,198.094872,3.920533,,,,,
26,127,332.622272,124.712471,199.064697,3.986534,0.00016006437133331275,0.00011568704266101161,4.116392182140771e-05,3.2134068508942945e-06,6.30230257048365e-07
26,128,333.614758,124.529849,198.62226,4.081637,,,,,
26,129,332.503011,124.622721,199.562786,4.016335,0.00016323115924898705,0.00011580580137670118,4.420864647158851e-05,3.2167114006976323e-06,6.426990253663095e-07
26,130,291.072738,107.858768,172.400436,4.000585,6.122285542764852e-05,4.24928838387139e-05,1.7549736256228243e-05,1.1802353327059173e-06,2.4105611756069183e-07
27,131,335.833664,124.978116,200.060414,3.907004,,,,,
27,132,331.501814,124.263885,198.446267,3.961775,0.0001608301266870886,0.00011597560904920076,4.163308885551942e-05,3.2214287823686895e-06,6.332453077396964e-07
27,133,333.06362,124.360867,198.275214,4.019056,,,,,
27,134,330.657811,124.120253,198.317835,3.955335,0.00016304737919553558,0.0001154605027288199,4.437975772475511e-05,3.207118741961005e-06,6.41975418049069e-07
27,135,285.216534,104.258801,170.090698,4.080626,6.367984481902948e-05,4.361454900354139e-05,1.8853903981153053e-05,1.2113918343352004e-06,2.507301570911399e-07
28,136,334.001164,124.667241,199.729528,3.916344,,,,,
28,137,332.043303,124.55859,199.274571,3.975504,0.00015947969160078936,0.00011550762075930761,4.0763643710306496e-05,3.20842713117601e-06,6.279281653645663e-07
28,138,332.487381,123.884439,198.275885,4.063045,,,,,
28,139,330.336886,123.739566,198.346686,3.977135,0.00016226512061514806,0.00011519560292363139,4.386975733439158e-05,3.1997603571249267e-06,6.388953882954728e-07
28,140,289.271811,107.586714,171.733274,3.982585,6.095037872004376e-05,4.228831082582485e-05,1.7487513986225167e-05,1.1745539079937445e-06,2.399832800263797e-07
29,141,332.678894,123.97099,198.737152,3.939774,,,,,
29,142,331.544075,124.424178,198.409586,3.951524,0.0001596960829512578,0.00011516032312065307,4.1336977517403284e-05,3.1987823132011367e-06,6.287801749360359e-07
29,143,334.333231,124.699041,199.277701,4.070767,,,,,
29,144,331.159409,124.442487,198.660441,3.263603,0.0001629529654062021,0.00011553378105163582,4.4210035355263244e-05,3.2091489993035663e-06,6.41603677441053e-07
29,145,288.449097,107.169937,170.398463,4.191599,6.522323905408522e-05,4.495758004486629e-05,1.901695965500494e-05,1.2486993542148105e-06,2.568070481405617e-07
30,146,336.727969,124.766743,199.699768,3.979335,,,,,
30,147,330.378617,124.153943,198.023141,4.003285,0.00016556812343300475,0.00011773609369993172,4.4561702324585895e-05,3.2703274084876243e-06,6.519004830432315e-07
30,148,332.371338,124.147703,197.853188,4.022875,,,,,
30,149,330.556879,124.252044,198.118201,4.013426,0.00016024166694511392,0.00011581251360476101,4.121225518360916e-05,3.2168981567439153e-06,6.309283328166846e-07
30,150,288.63326,107.33014,171.091773,4.071146,4.5687489569500375e-05,2.8983040712773217e-05,1.5899457167734e-05,8.049916889932675e-07,1.7988786670908134e-07
