run_num,project_name,epoch,step_idx,timestamp_s,step_ms,forward_ms,backward_ms,optimizer_ms,loss,fwd_gpu_util,fwd_cpu_util,fwd_ram_used_mb,bwd_gpu_util,bwd_cpu_util,bwd_ram_used_mb
1,PNA,1,1,1775589109.1226807,112.244632,48.316716,56.308074,3.396975,0.8189469575881958,0.0,83.2,20193.43359375,0.0,105.1,20193.43359375
1,PNA,1,2,1775589109.3636887,116.891557,47.553764,62.358171,4.35048,0.8085123896598816,,,,,,
1,PNA,1,3,1775589109.5852368,96.50257,47.951241,39.81916,3.332563,0.7804791331291199,33.0,54.8,20193.4921875,29.0,97.5,20193.375
1,PNA,1,4,1775589109.8219445,110.906261,47.885569,55.942128,4.251778,0.7694120407104492,,,,,,
1,PNA,1,5,1775589110.0588186,113.069485,48.038751,56.778241,3.370305,0.8343369364738464,23.0,55.3,20188.45703125,23.0,86.4,20188.45703125
1,PNA,1,6,1775589110.2944508,111.048243,47.919169,56.084091,4.230149,0.7880773544311523,,,,,,
1,PNA,1,7,1775589110.532524,112.408515,47.834108,55.955419,3.386654,0.76689612865448,33.0,52.9,20188.5859375,33.0,105.7,20188.3515625
1,PNA,1,8,1775589110.767961,110.780338,47.669685,56.763312,3.659979,0.7911003828048706,,,,,,
1,PNA,1,9,1775589111.0010166,112.331513,47.93211,56.160022,3.390294,0.8454440832138062,33.0,55.8,20188.41015625,25.0,87.6,20188.3515625
1,PNA,1,10,1775589111.233729,109.961926,47.490093,55.923948,3.635078,0.8271235823631287,,,,,,
1,PNA,1,11,1775589111.4707723,113.065455,47.843028,57.066367,3.391164,0.7978174686431885,23.0,53.4,20188.36328125,23.0,103.8,20188.3515625
1,PNA,1,12,1775589111.7058966,110.89686,47.609804,56.101881,4.241087,0.7736901044845581,,,,,,
1,PNA,1,13,1775589111.9448428,113.181707,47.97173,56.612768,3.402705,0.8365638852119446,33.0,55.3,20188.3515625,33.0,104.5,20188.3515625
1,PNA,1,14,1775589112.1815245,111.120684,47.980851,56.582558,3.630679,0.7340352535247803,,,,,,
1,PNA,1,15,1775589112.4216375,113.053465,48.190593,56.848213,3.404695,0.8142263293266296,32.0,52.4,20189.0,19.0,86.8,20188.82421875
