run_num,project_name,epoch,step_idx,timestamp_s,step_ms,forward_ms,backward_ms,optimizer_ms,loss,fwd_gpu_util,fwd_cpu_util,fwd_ram_used_mb,bwd_gpu_util,bwd_cpu_util,bwd_ram_used_mb
1,PNA,4,122,1775589708.2499363,110.120848,47.572734,56.815672,3.559677,0.7518578171730042,,,,,,
1,PNA,4,123,1775589708.42918,113.279838,47.576044,57.814548,3.483076,0.7883806228637695,24.0,64.8,20208.015625,23.0,102.4,20208.015625
1,PNA,4,124,1775589708.603929,110.838489,47.638364,57.291881,3.630638,0.7978748083114624,,,,,,
1,PNA,4,125,1775589708.7807224,112.020568,47.239589,57.348171,3.420955,0.73916095495224,24.0,64.7,20208.19140625,24.0,103.2,20208.015625
1,PNA,4,126,1775589708.9565473,111.056304,47.548004,57.570634,3.646289,0.8005002737045288,,,,,,
1,PNA,4,127,1775589709.1337624,112.417525,47.28974,57.630796,3.410264,0.7863813638687134,20.0,67.9,20208.015625,20.0,85.6,20208.015625
1,PNA,4,128,1775589709.3080392,110.619266,47.198117,57.472983,3.635778,0.8089331388473511,,,,,,
1,PNA,4,129,1775589709.484249,112.503876,47.611014,57.460103,3.379584,0.8110118508338928,21.0,68.4,20208.015625,21.0,103.0,20208.015625
1,PNA,4,130,1775589709.6577878,110.401713,47.187858,57.292579,3.615178,0.78922039270401,,,,,,
1,PNA,4,131,1775589709.8329725,112.392905,47.35701,57.318171,3.380574,0.7674698829650879,24.0,65.4,20206.5390625,24.0,102.8,20206.5390625
1,PNA,4,132,1775589710.0076993,110.786439,47.649675,57.26122,3.626098,0.7795678377151489,,,,,,
1,PNA,4,133,1775589710.1841342,112.803721,47.564204,57.728897,3.384464,0.7596399784088135,24.0,64.9,20206.5390625,24.0,102.2,20206.48046875
1,PNA,4,134,1775589710.3597875,111.310367,47.744867,57.551084,3.613638,0.804751992225647,,,,,,
1,PNA,4,135,1775589710.536553,113.274109,47.260968,58.312617,3.563897,0.843364953994751,20.0,68.3,20206.29296875,20.0,101.5,20206.29296875
1,PNA,4,136,1775589710.7123737,111.067794,47.91765,57.175038,3.635159,0.8047754168510437,,,,,,
1,PNA,4,137,1775589710.890503,112.837112,47.386421,57.415602,3.387574,0.7729876041412354,20.0,64.2,20206.29296875,20.0,102.7,20206.29296875
1,PNA,4,138,1775589711.066048,110.280711,47.170347,57.085367,3.660359,0.7348474860191345,,,,,,
