epoch,step_idx,step_ms
38,113,772.336566
38,114,283.604738
39,115,775.752081
39,116,773.156068
39,117,284.399391
40,118,773.952691
40,119,775.319163
40,120,284.086956
41,121,776.293629
41,122,776.868069
41,123,279.004005
42,124,773.512795
42,125,778.116449
42,126,279.323409
43,127,774.313977
43,128,772.916056
43,129,283.581727
44,130,775.71155
44,131,774.620852
44,132,279.021635
45,133,777.310216
45,134,774.691603
45,135,278.922783
46,136,773.201959
46,137,776.38632
46,138,283.320953
47,139,779.007833
47,140,772.150373
47,141,283.558268
48,142,773.357933
48,143,776.977309
48,144,282.45553
49,145,777.284396
49,146,773.723318
49,147,281.985962
50,148,772.208634
50,149,779.628902
50,150,279.028315
51,151,774.483011
51,152,773.133878
51,153,283.672859
52,154,775.894693
52,155,773.801129
52,156,283.498847
53,157,774.322417
53,158,774.567201
53,159,284.232728
54,160,774.298567
54,161,773.807949
54,162,283.611508
55,163,774.922848
55,164,772.833893
55,165,284.665184
56,166,773.989672
56,167,772.340295
56,168,284.455221
57,169,777.048371
57,170,771.923459
57,171,283.396984
58,172,771.192467
58,173,778.508355
58,174,283.368295
59,175,773.518185
59,176,778.140009
59,177,282.663173
60,178,773.973081
60,179,772.427746
60,180,285.445127
61,181,774.788635
61,182,771.259049
61,183,285.276535
62,184,775.08934
62,185,774.338227
62,186,283.646429
63,187,777.236474
63,188,771.170477
63,189,283.74057
64,190,773.798559
64,191,777.533099
64,192,281.624796
65,193,773.86835
65,194,772.919165
65,195,283.228362
66,196,775.634128
66,197,774.010013
66,198,281.689587
67,199,771.36563
67,200,777.705722
67,201,283.077329
68,202,771.893688
68,203,773.592965
68,204,284.689055
69,205,776.303139
69,206,774.601892
69,207,283.307384
70,208,775.143511
70,209,772.968705
70,210,285.284165
71,211,775.501127
71,212,774.948228
71,213,282.891707
72,214,774.123255
72,215,773.353632
72,216,285.181894
73,217,774.836856
73,218,776.093576
73,219,282.789645
74,220,773.26379
74,221,773.553974
74,222,284.801707
75,223,773.733318
75,224,773.307702
75,225,284.433821
76,226,776.604124
76,227,771.781906
76,228,285.007801
77,229,773.272231
77,230,774.446589
77,231,284.815277
78,232,774.581462
78,233,774.395209
78,234,283.851652
79,235,771.40342
79,236,779.868326
79,237,284.350679
80,238,775.726251
80,239,774.848116
80,240,282.970527
81,241,778.169929
81,242,771.117936
81,243,283.393904
82,244,774.359517
82,245,775.494806
82,246,282.140645
83,247,776.433082
83,248,771.605014
83,249,284.40756
84,250,774.835436
84,251,773.914191
84,252,283.641728
85,253,774.527301
85,254,775.081919
85,255,284.38506
86,256,774.155454
86,257,775.558977
86,258,284.653695
87,259,772.492968
87,260,774.971007
87,261,284.701906
88,262,777.359766
88,263,772.285455
88,264,284.227978
89,265,778.731848
89,266,771.481192
89,267,283.70238
90,268,772.673772
90,269,774.908686
90,270,283.519216
91,271,775.669879
91,272,774.033603
91,273,279.118966
92,274,773.817329
92,275,777.001651
92,276,282.932498
93,277,772.718962
93,278,773.617326
93,279,284.540303
94,280,778.662467
94,281,772.946205
94,282,283.179291
95,283,774.187716
95,284,774.204165
95,285,284.650885
96,286,775.010879
96,287,774.47891
96,288,283.220073
97,289,772.01098
97,290,779.807026
97,291,282.561031
98,292,775.361604
98,293,773.121078
98,294,284.027935
99,295,772.63299
99,296,773.697577
99,297,286.048178
100,298,778.780749
100,299,772.299035
100,300,284.059855
101,301,777.659701
101,302,772.166243
101,303,283.680319
102,304,776.007345
102,305,773.546064
102,306,285.166463
103,307,775.561307
103,308,772.589049
103,309,283.588518
104,310,778.283692
104,311,770.841022
104,312,283.74334
105,313,774.980128
105,314,776.292779
105,315,278.981984
106,316,773.21721
106,317,775.926043
106,318,284.790527
107,319,774.943798
107,320,774.161465
107,321,284.447022
108,322,776.333439
108,323,774.812095
108,324,279.845707
109,325,774.43086
109,326,772.789913
109,327,285.487348
110,328,776.699015
110,329,772.805883
110,330,285.295455
111,331,769.164435
111,332,776.776387
111,333,287.171936
112,334,775.490996
112,335,773.406333
112,336,284.776686
113,337,774.580382
113,338,780.852932
113,339,279.040585
114,340,773.84038
114,341,780.049969
114,342,279.36714
115,343,777.150273
115,344,773.86391
115,345,283.607317
116,346,778.837691
116,347,772.828334
116,348,280.016791
117,349,778.399483
117,350,772.497968
117,351,282.459209
118,352,774.755424
118,353,774.392179
118,354,284.38062
119,355,776.423171
119,356,775.055329
119,357,283.018878
120,358,774.989738
120,359,774.752714
120,360,282.848626
