run_num,project_name,step_idx,timestamp_s,step_ms,forward_ms,backward_ms,optimizer_ms,loss
1,PNA,1,1775436732.0952065,86.653465,47.528798,35.543767,2.868088,0.8323585987091064
1,PNA,2,1775436732.2470038,87.447949,47.439387,35.675059,2.903349,0.8053216934204102
1,PNA,3,1775436732.3988092,87.219984,47.452677,35.463895,2.908459,0.8419721126556396
1,PNA,4,1775436732.5533724,89.192527,47.265063,37.596501,2.910878,0.7746293544769287
1,PNA,5,1775436732.708386,90.031062,47.902324,37.820216,2.903079,0.7869218587875366
1,PNA,6,1775436732.862977,89.935879,47.609999,37.915047,2.916839,0.7737770080566406
1,PNA,7,1775436733.0174446,90.236026,50.200163,35.73568,2.902379,0.7709317207336426
1,PNA,8,1775436733.1697588,87.957026,47.892544,35.75033,2.884349,0.7675110697746277
1,PNA,9,1775436733.3218038,87.5932,47.529048,35.75326,2.906169,0.8237259387969971
1,PNA,10,1775436733.4748318,87.728283,47.63033,35.585867,2.915189,0.8445708751678467
1,PNA,11,1775436733.627119,87.166903,47.438936,35.406145,2.915199,0.7809146642684937
1,PNA,12,1775436733.780688,87.988378,47.887093,35.764962,2.932799,0.794926643371582
1,PNA,13,1775436733.9337392,87.800204,47.816992,35.674799,2.884069,0.7903122305870056
1,PNA,14,1775436734.085167,87.246745,47.479478,35.450345,2.900639,0.7430738210678101
1,PNA,15,1775436734.2399852,88.329103,47.863624,35.851811,3.01817,0.7900111675262451
1,PNA,16,1775436734.3918626,87.471208,47.493777,35.637609,2.905068,0.7917340993881226
1,PNA,17,1775436734.5449488,88.002578,47.941805,35.69412,2.898769,0.848625659942627
1,PNA,18,1775436734.698773,88.141009,48.015306,35.707469,2.92264,0.8415988683700562
1,PNA,19,1775436734.8509538,87.976087,48.116579,35.553886,2.898948,0.8516833782196045
1,PNA,20,1775436735.0025406,87.704012,47.6728,35.718569,2.906348,0.8020261526107788
1,PNA,21,1775436735.1548448,87.873815,47.785392,35.796951,2.897059,0.8070223331451416
1,PNA,22,1775436735.3079007,88.096609,47.908744,35.72039,2.894359,0.7882174253463745
1,PNA,23,1775436735.4602406,87.708972,47.839703,35.588577,2.880378,0.7378340363502502
1,PNA,24,1775436735.6119628,87.640142,47.595879,35.614539,2.914629,0.8091450929641724
1,PNA,25,1775436735.76318,87.420977,47.530408,35.605877,2.815927,0.833525538444519
1,PNA,26,1775436735.915562,87.5699,47.653981,35.618758,2.893968,0.8391162157058716
1,PNA,27,1775436736.0672646,87.58343,47.619269,35.652869,2.901389,0.7403674125671387
1,PNA,28,1775436736.219879,88.77147,48.476564,35.847052,2.880888,0.7272089123725891
1,PNA,29,1775436736.372085,87.329727,47.496477,35.597188,2.900669,0.802715539932251
1,PNA,30,1775436736.5254517,87.507989,47.584939,35.625278,2.893879,0.8252595663070679
1,PNA,31,1775436736.6772609,87.629512,47.608449,35.721819,2.887249,0.8209847211837769
1,PNA,32,1775436736.8293092,87.696072,47.861363,35.547286,2.878629,0.7982168793678284
1,PNA,33,1775436736.9823883,87.986868,47.863604,35.648209,2.97363,0.8052617907524109
1,PNA,34,1775436737.3166401,269.891991,229.581664,35.974164,2.913719,0.7544652223587036
1,PNA,35,1775436737.4680316,87.893866,47.886125,35.687669,2.915119,0.7727153301239014
