run_num,project_name,epoch,step_idx,timestamp_s,step_ms,forward_ms,backward_ms,optimizer_ms,loss,gpu_util,cpu_util,ram_used_mb,sampled_phase
1,PNA,5,175,1775431662.768464,111.223971,47.644081,56.990159,4.211621,0.7808560132980347,,,,
1,PNA,5,176,1775431662.9449537,112.266469,49.126397,57.142481,3.668952,0.7908941507339478,24.0,0.5,19389.2265625,forward
1,PNA,5,177,1775431663.1371846,122.585202,58.87455,57.339704,3.709472,0.7691067457199097,,,,
1,PNA,5,178,1775431663.3127987,111.284892,48.19379,57.147582,3.671711,0.8284953832626343,,,,
1,PNA,5,179,1775431663.4905124,113.305657,49.434772,57.575098,3.688812,0.8559479713439941,20.0,0.4,19389.73046875,forward
1,PNA,5,180,1775431663.665464,110.778484,47.811595,57.04409,3.673462,0.8103300333023071,,,,
1,PNA,5,181,1775431663.8381784,111.892971,48.056798,56.937138,4.306862,0.7700952291488647,,,,
1,PNA,5,182,1775431664.0165117,114.069498,50.906906,57.146051,3.682702,0.7682409286499023,24.0,0.4,19389.37890625,forward
1,PNA,5,183,1775431664.1973736,116.692472,47.940907,62.826506,3.693432,0.8140597939491272,,,,
1,PNA,5,184,1775431664.3551846,92.848692,47.734993,39.034506,3.549121,0.7678687572479248,,,,
1,PNA,5,185,1775431664.5333326,113.926067,49.261288,57.67493,4.663219,0.8739447593688965,27.0,0.4,19389.37890625,forward
1,PNA,5,186,1775431664.708514,111.591066,48.12988,57.446036,3.676762,0.8196346759796143,,,,
1,PNA,5,187,1775431664.8843458,111.159669,47.637771,57.525207,3.680671,0.8221862316131592,,,,
1,PNA,5,188,1775431665.0608785,112.525062,49.048585,57.441206,3.666571,0.7980438470840454,19.0,0.4,19389.3203125,forward
1,PNA,5,189,1775431665.23666,111.468055,48.058918,57.510397,3.644531,0.8808698058128357,,,,
1,PNA,5,190,1775431665.4129572,112.31871,48.139219,58.318042,3.636121,0.767583966255188,,,,
1,PNA,5,191,1775431665.5894268,112.597204,49.426141,57.261284,3.642121,0.7624850273132324,24.0,0.4,19389.3203125,forward
1,PNA,5,192,1775431665.7652042,111.267782,48.017647,57.193162,3.657582,0.7991092205047607,,,,
1,PNA,5,193,1775431665.9405084,111.305522,47.714062,57.660879,3.654842,0.7363871335983276,,,,
1,PNA,5,194,1775431666.116929,112.321349,49.114386,57.325914,3.643571,0.793447732925415,22.0,0.4,19389.3203125,forward
1,PNA,5,195,1775431666.2883496,110.770723,47.61243,57.246682,3.669632,0.8039169311523438,,,,
1,PNA,5,196,1775431666.466656,114.700439,50.56052,58.016086,3.785473,0.8010234236717224,,,,
1,PNA,5,197,1775431666.6448696,114.194581,50.702962,57.463307,3.674852,0.7707511186599731,21.0,0.4,19389.3203125,forward
1,PNA,5,198,1775431666.8197465,111.620198,48.117579,57.596959,3.639572,0.8094136714935303,,,,
1,PNA,5,199,1775431666.994445,110.980547,47.627861,56.827965,4.270523,0.8595699071884155,,,,
1,PNA,5,200,1775431667.1103003,108.769859,47.742983,55.743567,3.472878,0.8400506377220154,24.0,0.5,19390.3046875,backward
1,PNA,6,201,1775431667.4426558,109.811427,48.101129,57.351394,3.637451,0.7464529275894165,,,,
